,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
6208,6208,2023-03-01T18:51:52.602700,4440,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009965386,-0.03310524,-0.0003166568)","(-0.0373826,1.25782,0.2555772)","(0.3459911,-0.3140555,0.584069,-0.6637189)","(0.002708448,0.0002329496,0.001329497)",True
6209,6209,2023-03-01T18:51:52.624701,4441,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001372328,-0.03558065,0.001721909)","(-0.03727656,1.25782,0.255452)","(0.3462504,-0.3144374,0.5839216,-0.6635325)","(0.00291361,9.848874E-05,0.0001152738)",True
6210,6210,2023-03-01T18:51:52.657700,4442,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0001912887,-0.03425665,0.002928287)","(-0.03707555,1.257896,0.2554426)","(0.3465852,-0.314787,0.5837699,-0.6633254)","(0.002847977,0.0005181739,0.0009287928)",True
6211,6211,2023-03-01T18:51:52.658701,4442,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0001912887,-0.03425665,0.002928287)","(-0.03707555,1.257896,0.2554426)","(0.3465852,-0.314787,0.5837699,-0.6633254)","(0.002847977,0.0005181739,0.0009287928)",True
6212,6212,2023-03-01T18:51:52.679700,4443,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001920739,-0.03515488,-0.001151731)","(-0.03671676,1.257897,0.2551779)","(0.3469939,-0.3150708,0.5835491,-0.6631713)","(0.003323466,0.0007178203,0.0002480901)",True
6213,6213,2023-03-01T18:51:52.713700,4444,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001304704,-0.03778828,0.0002750639)","(-0.03688477,1.25787,0.2553931)","(0.347379,-0.3156039,0.583244,-0.6629845)","(0.002750314,0.0004528479,0.0006658595)",True
6214,6214,2023-03-01T18:51:52.735700,4445,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003756678,-0.03982429,-0.0005645626)","(-0.03684952,1.257893,0.2553249)","(0.3478262,-0.3159909,0.5829868,-0.6627919)","(0.001748674,0.0007668076,0.001010795)",True
6215,6215,2023-03-01T18:51:52.759699,4446,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009170444,-0.03856286,-0.0008524403)","(-0.03696216,1.257894,0.2557688)","(0.3480764,-0.3163649,0.5828009,-0.6626456)","(0.002195621,0.0007388789,0.002929762)",True
6216,6216,2023-03-01T18:51:52.759699,4446,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009170444,-0.03856286,-0.0008524403)","(-0.03696216,1.257894,0.2557688)","(0.3480764,-0.3163649,0.5828009,-0.6626456)","(0.002195621,0.0007388789,0.002929762)",True
6217,6217,2023-03-01T18:51:52.791701,4447,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0007895697,-0.04180655,7.204305E-05)","(-0.03692789,1.257941,0.2557711)","(0.3484789,-0.316816,0.5825638,-0.6624271)","(0.002532056,0.001018079,0.001702397)",True
