,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
1008,1361,2023-04-06T20:09:31.699139,1434,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0004670956,0.001105777,-0.018465)","(0.02077952,0.963317,0.3440554)","(-0.5315058,0.429321,0.4902268,-0.5411679)","(-0.0008128972,-0.000222629,0.0004309709)",True
1009,1362,2023-04-06T20:09:31.710139,1435,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0006241816,0.002157404,-0.01841159)","(0.02094341,0.9632536,0.3439812)","(-0.5315505,0.4293004,0.4901578,-0.541203)","(0.0003985941,-0.0006404328,0.0002653071)",True
1010,1363,2023-04-06T20:09:31.721141,1436,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0004168629,0.0004306514,-0.02388002)","(0.02083417,0.9632715,0.34408)","(-0.5316782,0.4291321,0.4900863,-0.5412757)","(-0.0001254793,-0.0006300986,0.0006366192)",True
1011,1364,2023-04-06T20:09:31.732137,1437,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0005320579,0.001148328,-0.01952364)","(0.02085039,0.9632734,0.3440506)","(-0.5316766,0.4291358,0.4900429,-0.5413136)","(-0.0002618687,-0.0004920373,0.0003567297)",True
1012,1365,2023-04-06T20:09:31.743138,1438,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002699178,0.00275958,-0.01505685)","(0.02095497,0.9632202,0.34397)","(-0.5317131,0.429147,0.4900433,-0.5412685)","(0.0002900479,-0.0008359835,-0.0002033904)",True
1013,1366,2023-04-06T20:09:31.755140,1439,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002454501,-0.001195426,-0.02163253)","(0.02088543,0.9632353,0.3440614)","(-0.5318271,0.4289145,0.4900352,-0.5413482)","(0.0002957315,-0.0007701138,0.0005682597)",True
1014,1367,2023-04-06T20:09:31.777143,1441,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-3.063378E-05,0.004506052,-0.02048891)","(0.02104344,0.963191,0.3439758)","(-0.5319239,0.4289112,0.4897805,-0.5414861)","(0.0009488185,-0.0008873406,0.0003728542)",True
1015,1368,2023-04-06T20:09:31.788138,1442,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001652336,0.001021512,-0.02053339)","(0.02096854,0.9632406,0.3439914)","(-0.5319701,0.4287648,0.4897655,-0.5415702)","(0.0005303081,-0.0003952893,8.464435E-05)",True
1016,1369,2023-04-06T20:09:31.799141,1443,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.003432074,-0.001411748,-0.02052236)","(0.02091618,0.9632486,0.3440015)","(-0.5320191,0.4286552,0.4897541,-0.5416191)","(0.0001293936,-0.0002864756,9.796023E-05)",True
1017,1370,2023-04-06T20:09:31.811138,1444,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001814717,0.002072005,-0.02048247)","(0.02089816,0.9632518,0.3440312)","(-0.5320989,0.4286473,0.4896422,-0.5416481)","(2.142019E-05,-0.0002219829,0.0005030998)",True
