,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
8924,8924,2023-03-01T18:52:46.943217,6392,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0127656,-0.02458252,0.01897215)","(0.01835324,1.212577,0.2193761)","(-0.2953561,0.8836082,-0.0814755,0.3540668)","(0.00277034,0.002096526,-0.006649649)",True
8925,8925,2023-03-01T18:52:46.944217,6392,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0127656,-0.02458252,0.01897215)","(0.01835324,1.212577,0.2193761)","(-0.2953561,0.8836082,-0.0814755,0.3540668)","(0.00277034,0.002096526,-0.006649649)",True
8926,8926,2023-03-01T18:52:46.965217,6393,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01633031,-0.02280628,0.01878965)","(0.01873935,1.212631,0.218872)","(-0.2950097,0.8838416,-0.0812147,0.3538327)","(0.003494266,0.002130454,-0.00757581)",True
8927,8927,2023-03-01T18:52:46.988218,6394,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0157465,-0.02220282,0.01943779)","(0.01907909,1.21252,0.2186165)","(-0.2946663,0.8840724,-0.0810271,0.3535852)","(0.005114776,0.001194463,-0.00797614)",True
8928,8928,2023-03-01T18:52:47.021217,6395,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0153273,-0.02455039,0.01951977)","(0.01903198,1.212407,0.2183978)","(-0.2943899,0.8843226,-0.08083037,0.3532342)","(0.004515413,2.917419E-05,-0.008929474)",True
8929,8929,2023-03-01T18:52:47.022216,6395,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0153273,-0.02455039,0.01951977)","(0.01903198,1.212407,0.2183978)","(-0.2943899,0.8843226,-0.08083037,0.3532342)","(0.004515413,2.917419E-05,-0.008929474)",True
8930,8930,2023-03-01T18:52:47.044217,6396,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0166407,-0.02525974,0.01964152)","(0.01899905,1.212381,0.2183156)","(-0.294165,0.8845174,-0.08060907,0.3529844)","(0.004655674,5.985367E-05,-0.009072504)",True
8931,8931,2023-03-01T18:52:47.077217,6397,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01517595,-0.0258764,0.02241722)","(0.01948877,1.212382,0.2179625)","(-0.2938425,0.8847491,-0.080478,0.3527024)","(0.006613565,0.0003985309,-0.008767976)",True
8932,8932,2023-03-01T18:52:47.078222,6397,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01517595,-0.0258764,0.02241722)","(0.01948877,1.212382,0.2179625)","(-0.2938425,0.8847491,-0.080478,0.3527024)","(0.006613565,0.0003985309,-0.008767976)",True
8933,8933,2023-03-01T18:52:47.100215,6398,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01410504,-0.02532076,0.01910981)","(0.02025715,1.212457,0.2172942)","(-0.293513,0.8849961,-0.08026959,0.3524043)","(0.008867307,0.0008292505,-0.00965924)",True
8934,8934,2023-03-01T18:52:47.122216,6399,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01647115,-0.02230322,0.02022755)","(0.02064377,1.212495,0.2169915)","(-0.2931469,0.885195,-0.08010712,0.3522464)","(0.01007341,0.001197647,-0.009818419)",True
