,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
4850,4850,2023-03-01T18:51:25.449099,3469,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002695936,-0.03401402,0.0005175703)","(-0.06239516,1.255181,0.1932339)","(0.01525526,0.03518703,0.6622468,-0.7483037)","(0.007854056,0.001485283,-0.0006879567)",True
4851,4851,2023-03-01T18:51:25.482100,3470,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001641222,-0.03420535,0.002412552)","(-0.06302255,1.255168,0.1934022)","(0.01560673,0.03480323,0.6622379,-0.7483222)","(0.003182814,0.001712313,-0.002397421)",True
4852,4852,2023-03-01T18:51:25.483100,3470,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001641222,-0.03420535,0.002412552)","(-0.06302255,1.255168,0.1934022)","(0.01560673,0.03480323,0.6622379,-0.7483222)","(0.003182814,0.001712313,-0.002397421)",True
4853,4853,2023-03-01T18:51:25.515099,3471,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003550758,-0.03093879,-0.0009308208)","(-0.06315897,1.255167,0.1934634)","(0.01613288,0.03454573,0.6621965,-0.7483596)","(0.002806346,0.00174867,-0.002756673)",True
4854,4854,2023-03-01T18:51:25.537099,3472,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0006117139,-0.03506763,0.00269568)","(-0.06270608,1.254992,0.1933071)","(0.01661183,0.03405059,0.6622744,-0.748303)","(0.005196584,0.000162452,-0.002475975)",True
4855,4855,2023-03-01T18:51:25.561099,3473,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0005192207,-0.03411456,0.002506801)","(-0.06319204,1.255121,0.1934418)","(0.01689038,0.03393214,0.6622871,-0.7482908)","(0.002706892,0.001207956,-0.002912085)",True
4856,4856,2023-03-01T18:51:25.561099,3473,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0005192207,-0.03411456,0.002506801)","(-0.06319204,1.255121,0.1934418)","(0.01689038,0.03393214,0.6622871,-0.7482908)","(0.002706892,0.001207956,-0.002912085)",True
4857,4857,2023-03-01T18:51:25.594098,3474,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0008160811,-0.03097133,0.00206288)","(-0.06304444,1.255159,0.1937186)","(0.01727414,0.03374234,0.6622583,-0.7483162)","(0.004354877,0.00177891,-0.001502127)",True
4858,4858,2023-03-01T18:51:25.617109,3475,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0005331901,-0.03386952,0.003601829)","(-0.06360878,1.255215,0.1944533)","(0.01773339,0.0333803,0.662218,-0.7483574)","(0.002728251,0.002442412,0.00105073)",True
4859,4859,2023-03-01T18:51:25.649098,3476,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0004944388,-0.03323503,0.001309381)","(-0.06385895,1.255162,0.1946727)","(0.0181371,0.03304052,0.6621726,-0.7484029)","(0.001405808,0.001913057,0.0009441595)",True
