,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
6014,6014,2023-03-01T18:51:48.726703,4302,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003678241,-0.03678289,0.003756605)","(-0.04906219,1.257481,0.2517748)","(0.2926865,-0.2566446,0.6102663,-0.689959)","(0.002329986,0.0006008348,0.002045306)",True
6015,6015,2023-03-01T18:51:48.759701,4303,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001623918,-0.03990804,-0.0006335201)","(-0.04914015,1.257426,0.2518173)","(0.2931377,-0.2569775,0.6100309,-0.6898515)","(0.00183352,0.0005175017,0.001392699)",True
6016,6016,2023-03-01T18:51:48.760701,4303,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001623918,-0.03990804,-0.0006335201)","(-0.04914015,1.257426,0.2518173)","(0.2931377,-0.2569775,0.6100309,-0.6898515)","(0.00183352,0.0005175017,0.001392699)",True
6017,6017,2023-03-01T18:51:48.782700,4304,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(9.67036E-05,-0.03466585,0.001419019)","(-0.04886321,1.257556,0.2516322)","(0.2934136,-0.2572778,0.609951,-0.689693)","(0.001987158,0.001272067,0.001203452)",True
6018,6018,2023-03-01T18:51:48.804707,4305,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00219638,-0.03860769,0.003094265)","(-0.04870969,1.2576,0.2515376)","(0.2938003,-0.2576976,0.609851,-0.6894601)","(0.002338175,0.001582898,0.0003897924)",True
6019,6019,2023-03-01T18:51:48.838701,4306,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002924048,-0.03324706,-0.0001295282)","(-0.04859452,1.257552,0.2515486)","(0.2941294,-0.2579912,0.6096977,-0.6893455)","(0.002783114,0.001058213,0.0002880458)",True
6020,6020,2023-03-01T18:51:48.838701,4306,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002924048,-0.03324706,-0.0001295282)","(-0.04859452,1.257552,0.2515486)","(0.2941294,-0.2579912,0.6096977,-0.6893455)","(0.002783114,0.001058213,0.0002880458)",True
6021,6021,2023-03-01T18:51:48.860699,4307,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002478174,-0.03537674,0.002203542)","(-0.04911949,1.257565,0.2521552)","(0.2944323,-0.2584095,0.6095344,-0.6892039)","(0.001666202,0.001039324,0.00134051)",True
6022,6022,2023-03-01T18:51:48.893701,4308,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001892058,-0.0365223,0.003006397)","(-0.04884313,1.257436,0.2519649)","(0.2948547,-0.2588444,0.6094009,-0.6889781)","(0.002282587,0.000231592,0.000566463)",True
6023,6023,2023-03-01T18:51:48.916701,4309,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001738644,-0.03546907,0.002964938)","(-0.04878326,1.257445,0.2519505)","(0.2951579,-0.2591705,0.6092774,-0.688835)","(0.002194945,0.0002783359,8.497608E-05)",True
