,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
4268,4268,2023-03-01T18:51:13.801578,3051,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00136069,-0.03359504,-0.0001367147)","(-0.06638385,1.253207,0.1743692)","(-0.1168006,0.1787548,0.6462784,-0.7326176)","(-0.01131195,-0.001828809,0.01120201)",True
4269,4269,2023-03-01T18:51:13.831571,3052,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002467865,-0.03013031,0.001153506)","(-0.06614375,1.253366,0.1741362)","(-0.1165221,0.1784763,0.6463141,-0.7326984)","(-0.01016493,-0.0004892873,0.009404816)",True
4270,4270,2023-03-01T18:51:13.855597,3053,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001826253,-0.03280149,0.0006765361)","(-0.06392939,1.253661,0.1720134)","(-0.1161564,0.1780098,0.6463121,-0.7328718)","(-0.0005292789,0.0003961546,0.000141567)",True
4271,4271,2023-03-01T18:51:13.887570,3054,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0004140844,-0.03399749,0.001299297)","(-0.06395976,1.253647,0.1721492)","(-0.1158623,0.177637,0.646381,-0.7329479)","(-0.0002849422,0.000287797,0.0008136809)",True
4272,4272,2023-03-01T18:51:13.888570,3054,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0004140844,-0.03399749,0.001299297)","(-0.06395976,1.253647,0.1721492)","(-0.1158623,0.177637,0.646381,-0.7329479)","(-0.0002849422,0.000287797,0.0008136809)",True
4273,4273,2023-03-01T18:51:13.921572,3055,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001009226,-0.0361414,0.0006344243)","(-0.06400436,1.253594,0.1722776)","(-0.115507,0.1772736,0.646452,-0.7330294)","(0.0002405962,-0.0005901988,0.00106069)",True
4274,4274,2023-03-01T18:51:13.921572,3055,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001009226,-0.0361414,0.0006344243)","(-0.06400436,1.253594,0.1722776)","(-0.115507,0.1772736,0.646452,-0.7330294)","(0.0002405962,-0.0005901988,0.00106069)",True
4275,4275,2023-03-01T18:51:13.943581,3056,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0008652851,-0.03603843,0.00230331)","(-0.06399479,1.253585,0.1723541)","(-0.1152087,0.1769194,0.6465816,-0.7330475)","(0.0003946762,-0.0006843154,0.001228791)",True
4276,4276,2023-03-01T18:51:13.967573,3057,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002829095,-0.03675966,0.001709599)","(-0.06591817,1.253306,0.1741729)","(-0.1148425,0.1766405,0.6466459,-0.7331156)","(-0.007338571,-0.001653782,0.007942671)",True
4277,4277,2023-03-01T18:51:13.999574,3058,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002489616,-0.03664935,0.002802692)","(-0.06584471,1.253349,0.1741299)","(-0.1144783,0.1763339,0.6467528,-0.733152)","(-0.00696962,-0.001137098,0.007326441)",True
