,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
7954,7954,2023-03-01T18:52:27.541700,5694,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02181304,-0.02499506,0.009647735)","(0.03902221,1.237267,0.2338053)","(-0.4566223,0.6960549,-0.2556592,0.4915711)","(0.002396809,-0.000810668,-0.004632157)",True
7955,7955,2023-03-01T18:52:27.541700,5694,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02181304,-0.02499506,0.009647735)","(0.03902221,1.237267,0.2338053)","(-0.4566223,0.6960549,-0.2556592,0.4915711)","(0.002396809,-0.000810668,-0.004632157)",True
7956,7956,2023-03-01T18:52:27.563703,5695,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01900918,-0.02569112,0.01051331)","(0.03911023,1.237257,0.233666)","(-0.4565026,0.6963474,-0.255444,0.4913798)","(0.002699801,-0.0005229641,-0.005144788)",True
7957,7957,2023-03-01T18:52:27.596701,5696,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02105965,-0.02704966,0.01346421)","(0.03923454,1.237238,0.2334594)","(-0.456304,0.6967192,-0.2551807,0.491174)","(0.003132442,-0.0004238453,-0.006272513)",True
7958,7958,2023-03-01T18:52:27.630700,5697,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01865895,-0.02711623,0.01087039)","(0.0391978,1.237152,0.2336075)","(-0.4561701,0.6970684,-0.2548338,0.4909829)","(0.003153551,-0.001060994,-0.004980953)",True
7959,7959,2023-03-01T18:52:27.630700,5697,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01865895,-0.02711623,0.01087039)","(0.0391978,1.237152,0.2336075)","(-0.4561701,0.6970684,-0.2548338,0.4909829)","(0.003153551,-0.001060994,-0.004980953)",True
7960,7960,2023-03-01T18:52:27.655700,5698,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02051329,-0.02644267,0.01219824)","(0.03926722,1.237092,0.233431)","(-0.4559723,0.6974398,-0.2545122,0.490806)","(0.003027547,-0.001108796,-0.005674675)",True
7961,7961,2023-03-01T18:52:27.686701,5699,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02137533,-0.02547124,0.01050453)","(0.03934109,1.237077,0.2333657)","(-0.4558088,0.6977073,-0.2542361,0.4907208)","(0.00354371,-0.0007669393,-0.006331304)",True
7962,7962,2023-03-01T18:52:27.687700,5699,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02137533,-0.02547124,0.01050453)","(0.03934109,1.237077,0.2333657)","(-0.4558088,0.6977073,-0.2542361,0.4907208)","(0.00354371,-0.0007669393,-0.006331304)",True
7963,7963,2023-03-01T18:52:27.711710,5700,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01795157,-0.02462226,0.01058851)","(0.03949345,1.237001,0.2331617)","(-0.4556541,0.6980147,-0.2540173,0.4905406)","(0.003837631,-0.001039473,-0.006811314)",True
