,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
2910,2910,2023-03-01T18:50:46.656570,2077,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02199312,0.02332535,0.01354488)","(-0.03408625,1.240353,0.1456677)","(-0.2328607,0.3637522,0.5188526,-0.7377346)","(0.004493249,0.002426758,-0.005349664)",True
2911,2911,2023-03-01T18:50:46.689571,2078,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0163406,0.02345679,0.01037405)","(-0.03416568,1.240312,0.145607)","(-0.233089,0.3639443,0.5189059,-0.7375302)","(0.003037389,0.001529311,-0.005233824)",True
2912,2912,2023-03-01T18:50:46.689571,2078,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0163406,0.02345679,0.01037405)","(-0.03416568,1.240312,0.145607)","(-0.233089,0.3639443,0.5189059,-0.7375302)","(0.003037389,0.001529311,-0.005233824)",True
2913,2913,2023-03-01T18:50:46.712572,2079,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01906926,0.02400157,0.01378061)","(-0.03423865,1.240369,0.1456684)","(-0.2334164,0.3640683,0.5191671,-0.7371816)","(0.002625362,0.00193,-0.004594308)",True
2914,2914,2023-03-01T18:50:46.745569,2080,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01823057,0.02675057,0.01468321)","(-0.03430303,1.240414,0.1456167)","(-0.2337196,0.3642557,0.5193008,-0.7368987)","(0.00202212,0.00188481,-0.005108851)",True
2915,2915,2023-03-01T18:50:46.745569,2080,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01823057,0.02675057,0.01468321)","(-0.03430303,1.240414,0.1456167)","(-0.2337196,0.3642557,0.5193008,-0.7368987)","(0.00202212,0.00188481,-0.005108851)",True
2916,2916,2023-03-01T18:50:46.767571,2081,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01991176,0.02125629,0.01287075)","(-0.03420912,1.240463,0.1455423)","(-0.2340171,0.3643165,0.5194398,-0.7366763)","(0.002418917,0.001755552,-0.004886672)",True
2917,2917,2023-03-01T18:50:46.790573,2082,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0199108,0.02404361,0.01443064)","(-0.03409785,1.240541,0.1453411)","(-0.2343116,0.3644806,0.5196055,-0.7363845)","(0.002831006,0.002049761,-0.005629209)",True
2918,2918,2023-03-01T18:50:46.823572,2083,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0171745,0.0262862,0.01260144)","(-0.03382466,1.240736,0.1451881)","(-0.2346457,0.3646777,0.5197394,-0.736086)","(0.004148493,0.003496932,-0.00540426)",True
2919,2919,2023-03-01T18:50:46.823572,2083,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0171745,0.0262862,0.01260144)","(-0.03382466,1.240736,0.1451881)","(-0.2346457,0.3646777,0.5197394,-0.736086)","(0.004148493,0.003496932,-0.00540426)",True
