,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
8342,8342,2023-03-01T18:52:35.293763,5973,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02185841,-0.02884139,0.01438308)","(0.03742028,1.225738,0.2259264)","(-0.4053536,0.7768773,-0.1760647,0.4484989)","(-0.009750215,0.0008541967,-0.00104827)",True
8343,8343,2023-03-01T18:52:35.326763,5974,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02238689,-0.02354896,0.01482092)","(0.03674264,1.225653,0.2263119)","(-0.405069,0.7771198,-0.1758239,0.4484304)","(-0.01181431,0.000935623,-0.001108205)",True
8344,8344,2023-03-01T18:52:35.326763,5974,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02238689,-0.02354896,0.01482092)","(0.03674264,1.225653,0.2263119)","(-0.405069,0.7771198,-0.1758239,0.4484304)","(-0.01181431,0.000935623,-0.001108205)",True
8345,8345,2023-03-01T18:52:35.349765,5975,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02197363,-0.02507881,0.01301203)","(0.03557452,1.225402,0.2268594)","(-0.4050932,0.7772843,-0.1754976,0.4482513)","(-0.01573598,-0.001079545,-0.0006513098)",True
8346,8346,2023-03-01T18:52:35.382763,5976,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02005254,-0.02623823,0.01379006)","(0.03521716,1.225361,0.227307)","(-0.4048311,0.777604,-0.1752249,0.4480402)","(-0.01566162,-0.000418892,0.0005639797)",True
8347,8347,2023-03-01T18:52:35.382763,5976,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02005254,-0.02623823,0.01379006)","(0.03521716,1.225361,0.227307)","(-0.4048311,0.777604,-0.1752249,0.4480402)","(-0.01566162,-0.000418892,0.0005639797)",True
8348,8348,2023-03-01T18:52:35.405764,5977,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02060291,-0.02326268,0.01371551)","(0.03580969,1.225403,0.2270652)","(-0.4043278,0.7779817,-0.1750426,0.4479101)","(-0.01152937,-6.121902E-05,0.0003560473)",True
8349,8349,2023-03-01T18:52:35.438763,5978,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0217586,-0.02654045,0.01310981)","(0.03531376,1.225329,0.2272749)","(-0.4041106,0.7783042,-0.1747188,0.4476723)","(-0.01295833,0.0002777071,-0.0006690234)",True
8350,8350,2023-03-01T18:52:35.438763,5978,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0217586,-0.02654045,0.01310981)","(0.03531376,1.225329,0.2272749)","(-0.4041106,0.7783042,-0.1747188,0.4476723)","(-0.01295833,0.0002777071,-0.0006690234)",True
8351,8351,2023-03-01T18:52:35.461774,5979,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02162217,-0.02565916,0.01557268)","(0.03493185,1.225211,0.2276981)","(-0.4038085,0.7786246,-0.174503,0.4474719)","(-0.0123495,-0.000447899,0.0009053044)",True
