,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
8148,8148,2023-03-01T18:52:31.416703,5833,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02093671,-0.02475117,0.01252537)","(0.03638418,1.231246,0.2316678)","(-0.427006,0.7399018,-0.2132805,0.4740491)","(-0.009301665,-0.0002076918,0.009469656)",True
8149,8149,2023-03-01T18:52:31.450700,5834,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02155974,-0.02182998,0.01214207)","(0.03657545,1.231135,0.2316946)","(-0.4267238,0.7402126,-0.2129817,0.4739527)","(-0.008690317,-0.001290176,0.01069063)",True
8150,8150,2023-03-01T18:52:31.450700,5834,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02155974,-0.02182998,0.01214207)","(0.03657545,1.231135,0.2316946)","(-0.4267238,0.7402126,-0.2129817,0.4739527)","(-0.008690317,-0.001290176,0.01069063)",True
8151,8151,2023-03-01T18:52:31.472699,5835,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01886233,-0.02165368,0.0150596)","(0.0360212,1.231088,0.2315236)","(-0.4264406,0.7404971,-0.2128134,0.4738387)","(-0.01189268,-0.001202967,0.007739332)",True
8152,8152,2023-03-01T18:52:31.496712,5836,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01862856,-0.02377532,0.01029187)","(0.03627898,1.230978,0.2314051)","(-0.4263567,0.7407319,-0.212488,0.473693)","(-0.01027552,-0.00186666,0.008272273)",True
8153,8153,2023-03-01T18:52:31.529701,5837,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02361075,-0.02427277,0.0145447)","(0.03627121,1.230978,0.2316955)","(-0.426009,0.7411237,-0.2121212,0.4735576)","(-0.009645177,-0.001369478,0.01055883)",True
8154,8154,2023-03-01T18:52:31.529701,5837,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02361075,-0.02427277,0.0145447)","(0.03627121,1.230978,0.2316955)","(-0.426009,0.7411237,-0.2121212,0.4735576)","(-0.009645177,-0.001369478,0.01055883)",True
8155,8155,2023-03-01T18:52:31.552712,5838,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02176557,-0.02270848,0.01157193)","(0.03614383,1.230918,0.2313349)","(-0.4257547,0.741392,-0.2118981,0.4734661)","(-0.0106382,-0.001375395,0.00766278)",True
8156,8156,2023-03-01T18:52:31.584704,5839,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02270822,-0.02284519,0.01205967)","(0.03629423,1.230993,0.2315264)","(-0.4255198,0.7417077,-0.2115799,0.473325)","(-0.009487407,-0.0004457863,0.009871659)",True
8157,8157,2023-03-01T18:52:31.585701,5839,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02270822,-0.02284519,0.01205967)","(0.03629423,1.230993,0.2315264)","(-0.4255198,0.7417077,-0.2115799,0.473325)","(-0.009487407,-0.0004457863,0.009871659)",True
8158,8158,2023-03-01T18:52:31.610714,5840,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02236041,-0.02236565,0.01519965)","(0.03561982,1.230998,0.2314303)","(-0.4251397,0.742045,-0.2113557,0.473238)","(-0.01293079,0.0001883568,0.007059057)",True
8159,8159,2023-03-01T18:52:31.640700,5841,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02133478,-0.02328525,0.01232836)","(0.03655645,1.230786,0.2313637)","(-0.4248843,0.742375,-0.2110076,0.4731054)","(-0.007092814,-0.001880411,0.00984577)",True
8160,8160,2023-03-01T18:52:31.640700,5841,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02133478,-0.02328525,0.01232836)","(0.03655645,1.230786,0.2313637)","(-0.4248843,0.742375,-0.2110076,0.4731054)","(-0.007092814,-0.001880411,0.00984577)",True
8161,8161,2023-03-01T18:52:31.673702,5842,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02198537,-0.02358113,0.01099236)","(0.03596213,1.23085,0.2312534)","(-0.4247198,0.7426215,-0.2107108,0.4729982)","(-0.01037089,-0.0004939336,0.007063405)",True
8162,8162,2023-03-01T18:52:31.696701,5843,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01949763,-0.02755218,0.01236452)","(0.03626446,1.230861,0.2310747)","(-0.4245389,0.7429763,-0.210404,0.47274)","(-0.008763306,-1.102008E-05,0.007038148)",True
8163,8163,2023-03-01T18:52:31.718700,5844,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02367323,-0.02427986,0.01454129)","(0.03635428,1.23079,0.2313724)","(-0.4242444,0.7432967,-0.2100918,0.4726397)","(-0.007454136,-0.000762453,0.009186763)",True
8164,8164,2023-03-01T18:52:31.718700,5844,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02367323,-0.02427986,0.01454129)","(0.03635428,1.23079,0.2313724)","(-0.4242444,0.7432967,-0.2100918,0.4726397)","(-0.007454136,-0.000762453,0.009186763)",True
8165,8165,2023-03-01T18:52:31.751700,5845,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01821743,-0.025663,0.01300859)","(0.03630248,1.230638,0.2312348)","(-0.4241049,0.7435644,-0.2098654,0.4724444)","(-0.00804125,-0.001709934,0.007774659)",True
8166,8166,2023-03-01T18:52:31.774712,5846,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02293205,-0.02501462,0.01347257)","(0.03578327,1.230711,0.2308549)","(-0.4237367,0.7439045,-0.2095183,0.4723933)","(-0.01071906,-0.0003905329,0.003757954)",True
8167,8167,2023-03-01T18:52:31.808703,5847,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02233387,-0.0221118,0.01080429)","(0.0362995,1.230644,0.2311174)","(-0.4235189,0.7441487,-0.209178,0.4723547)","(-0.006728869,-0.0002002449,0.007708021)",True
8168,8168,2023-03-01T18:52:31.808703,5847,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02233387,-0.0221118,0.01080429)","(0.0362995,1.230644,0.2311174)","(-0.4235189,0.7441487,-0.209178,0.4723547)","(-0.006728869,-0.0002002449,0.007708021)",True
8169,8169,2023-03-01T18:52:31.830702,5848,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02280777,-0.02866497,0.01505152)","(0.03669234,1.230633,0.2308538)","(-0.4232528,0.7445605,-0.208912,0.472062)","(-0.004807693,-4.224047E-05,0.006238046)",True
8170,8170,2023-03-01T18:52:31.864700,5849,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02092576,-0.02970368,0.01604862)","(0.03677724,1.230541,0.230638)","(-0.4230022,0.7449057,-0.2086647,0.4718514)","(-0.004653177,-0.0005295506,0.005336076)",True
8171,8171,2023-03-01T18:52:31.864700,5849,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02092576,-0.02970368,0.01604862)","(0.03677724,1.230541,0.230638)","(-0.4230022,0.7449057,-0.2086647,0.4718514)","(-0.004653177,-0.0005295506,0.005336076)",True
8172,8172,2023-03-01T18:52:31.886701,5850,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02315757,-0.0245712,0.01088832)","(0.03673726,1.230583,0.230824)","(-0.4228203,0.745118,-0.2083466,0.4718197)","(-0.005289353,0.0001611769,0.006934657)",True
8173,8173,2023-03-01T18:52:31.919710,5851,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02041679,-0.02575318,0.01578114)","(0.03686132,1.230394,0.2301558)","(-0.422494,0.7454746,-0.2081771,0.4716237)","(-0.005220731,-0.001575395,0.002359441)",True
8174,8174,2023-03-01T18:52:31.919710,5851,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02041679,-0.02575318,0.01578114)","(0.03686132,1.230394,0.2301558)","(-0.422494,0.7454746,-0.2081771,0.4716237)","(-0.005220731,-0.001575395,0.002359441)",True
8175,8175,2023-03-01T18:52:31.953711,5852,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0216524,-0.02441793,0.01609244)","(0.03692121,1.230328,0.2303065)","(-0.4222577,0.7457528,-0.2078437,0.4715426)","(-0.003922587,-0.001622733,0.004052322)",True
8176,8176,2023-03-01T18:52:31.976700,5853,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02204589,-0.02486115,0.01294847)","(0.0371054,1.230185,0.2300892)","(-0.4220594,0.7460604,-0.2074926,0.4713879)","(-0.002853116,-0.002148229,0.002758076)",True
8177,8177,2023-03-01T18:52:31.997701,5854,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02217718,-0.02120214,0.0113563)","(0.03703984,1.23031,0.230118)","(-0.4219922,0.7461818,-0.2072539,0.471361)","(-0.003424022,-0.0002889606,0.003101105)",True
8178,8178,2023-03-01T18:52:31.997701,5854,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02217718,-0.02120214,0.0113563)","(0.03703984,1.23031,0.230118)","(-0.4219922,0.7461818,-0.2072539,0.471361)","(-0.003424022,-0.0002889606,0.003101105)",True
8179,8179,2023-03-01T18:52:32.031700,5855,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02311808,-0.02132554,0.01183626)","(0.03698818,1.230287,0.2300513)","(-0.4217435,0.746434,-0.2069437,0.4713206)","(-0.003764361,-0.0002481762,0.002801704)",True
8180,8180,2023-03-01T18:52:32.054700,5856,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02022236,-0.01903183,0.01332212)","(0.03674156,1.230229,0.2304409)","(-0.4215663,0.7466786,-0.2067218,0.4711891)","(-0.004362901,-0.0003880704,0.004934035)",True
8181,8181,2023-03-01T18:52:32.087774,5857,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0225587,-0.02163951,0.008181348)","(0.03674631,1.230154,0.2304744)","(-0.4215614,0.7469116,-0.2063097,0.4710047)","(-0.004124838,-0.0009006553,0.004706832)",True
8182,8182,2023-03-01T18:52:32.088710,5857,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0225587,-0.02163951,0.008181348)","(0.03674631,1.230154,0.2304744)","(-0.4215614,0.7469116,-0.2063097,0.4710047)","(-0.004124838,-0.0009006553,0.004706832)",True
8183,8183,2023-03-01T18:52:32.114700,5858,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01961359,-0.02198645,0.01363357)","(0.03695763,1.229972,0.2303169)","(-0.4213328,0.7472226,-0.2061154,0.4708009)","(-0.003694064,-0.002597119,0.004046334)",True
8184,8184,2023-03-01T18:52:32.143701,5859,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02094246,-0.02254121,0.0109729)","(0.03679301,1.23003,0.229996)","(-0.4211639,0.7474543,-0.205781,0.4707307)","(-0.005310614,-0.001349756,0.001488274)",True
8185,8185,2023-03-01T18:52:32.143701,5859,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02094246,-0.02254121,0.0109729)","(0.03679301,1.23003,0.229996)","(-0.4211639,0.7474543,-0.205781,0.4707307)","(-0.005310614,-0.001349756,0.001488274)",True
8186,8186,2023-03-01T18:52:32.167764,5860,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02090705,-0.02385866,0.0129565)","(0.03708493,1.230119,0.2298713)","(-0.4209717,0.7477474,-0.2055924,0.4705193)","(-0.003563103,-0.0004343821,0.001637793)",True
8187,8187,2023-03-01T18:52:32.199765,5861,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0192183,-0.02447208,0.01136528)","(0.03697417,1.230109,0.2300887)","(-0.420913,0.7479633,-0.2052951,0.4703584)","(-0.003913113,9.061405E-05,0.003157575)",True
8188,8188,2023-03-01T18:52:32.199765,5861,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0192183,-0.02447208,0.01136528)","(0.03697417,1.230109,0.2300887)","(-0.420913,0.7479633,-0.2052951,0.4703584)","(-0.003913113,9.061405E-05,0.003157575)",True
8189,8189,2023-03-01T18:52:32.225763,5862,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02093326,-0.02253162,0.01095773)","(0.03681295,1.229985,0.2297557)","(-0.420618,0.7482232,-0.2050422,0.4703194)","(-0.005006276,-0.000851756,0.0007477924)",True
8190,8190,2023-03-01T18:52:32.254773,5863,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02019152,-0.02327555,0.00987165)","(0.03687039,1.230046,0.2299061)","(-0.4204516,0.748502,-0.2047153,0.4701671)","(-0.004179175,6.73255E-05,0.002515627)",True
8191,8191,2023-03-01T18:52:32.278768,5864,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01897245,-0.0203892,0.01294228)","(0.03703419,1.229913,0.2299487)","(-0.4201999,0.7487985,-0.204491,0.4700174)","(-0.00298885,-0.001005702,0.003767273)",True
8192,8192,2023-03-01T18:52:32.278768,5864,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01897245,-0.0203892,0.01294228)","(0.03703419,1.229913,0.2299487)","(-0.4201999,0.7487985,-0.204491,0.4700174)","(-0.00298885,-0.001005702,0.003767273)",True
8193,8193,2023-03-01T18:52:32.310764,5865,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02195297,-0.02167034,0.01385035)","(0.03693986,1.229847,0.2299317)","(-0.4199901,0.7491325,-0.2041203,0.469834)","(-0.003638957,-0.001264992,0.003548339)",True
8194,8194,2023-03-01T18:52:32.343763,5866,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01866883,-0.02187313,0.01309007)","(0.03680037,1.229721,0.229855)","(-0.4198579,0.7494267,-0.2038599,0.4695956)","(-0.004648664,-0.0021166,0.00269114)",True
8195,8195,2023-03-01T18:52:32.344768,5866,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01866883,-0.02187313,0.01309007)","(0.03680037,1.229721,0.229855)","(-0.4198579,0.7494267,-0.2038599,0.4695956)","(-0.004648664,-0.0021166,0.00269114)",True
8196,8196,2023-03-01T18:52:32.366774,5867,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02307616,-0.02689709,0.01034075)","(0.03641319,1.229681,0.2299711)","(-0.4196692,0.7497497,-0.2034173,0.4694407)","(-0.00643672,-0.001915498,0.00242864)",True
8197,8197,2023-03-01T18:52:32.389763,5868,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02181337,-0.0253405,0.01539405)","(0.03660451,1.229703,0.2298378)","(-0.4193611,0.7500386,-0.203309,0.4693014)","(-0.005612761,-0.001338309,0.002568168)",True
8198,8198,2023-03-01T18:52:32.421764,5869,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0198504,-0.02742238,0.01395739)","(0.03665859,1.229962,0.2299147)","(-0.4191754,0.7504025,-0.2029458,0.4690427)","(-0.005202713,0.001301743,0.003583402)",True
8199,8199,2023-03-01T18:52:32.422764,5869,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0198504,-0.02742238,0.01395739)","(0.03665859,1.229962,0.2299147)","(-0.4191754,0.7504025,-0.2029458,0.4690427)","(-0.005202713,0.001301743,0.003583402)",True
8200,8200,2023-03-01T18:52:32.455763,5870,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02065796,-0.02401294,0.01109763)","(0.03666982,1.229651,0.2298693)","(-0.4189691,0.7506645,-0.2026677,0.4689279)","(-0.004667969,-0.001057753,0.002873284)",True
8201,8201,2023-03-01T18:52:32.479764,5871,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02326754,-0.02354722,0.01319454)","(0.03686551,1.229711,0.2295937)","(-0.4186363,0.7510414,-0.2023614,0.468754)","(-0.004288149,1.649118E-05,0.001612772)",True
8202,8202,2023-03-01T18:52:32.479764,5871,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02326754,-0.02354722,0.01319454)","(0.03686551,1.229711,0.2295937)","(-0.4186363,0.7510414,-0.2023614,0.468754)","(-0.004288149,1.649118E-05,0.001612772)",True
8203,8203,2023-03-01T18:52:32.511763,5872,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02198276,-0.02588369,0.01042709)","(0.03683995,1.229621,0.229564)","(-0.4185195,0.7513065,-0.2020508,0.4685673)","(-0.004330842,-0.00053027,0.001921481)",True
8204,8204,2023-03-01T18:52:32.535764,5873,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01969806,-0.02521665,0.01255648)","(0.03669659,1.229649,0.2298272)","(-0.4183647,0.7515678,-0.2018316,0.4683812)","(-0.004458722,-8.904147E-05,0.003768794)",True
8205,8205,2023-03-01T18:52:32.567763,5874,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.02155399,-0.02548813,0.01356008)","(0.03671172,1.229553,0.2297749)","(-0.4181638,0.7518761,-0.2015205,0.4681997)","(-0.004842689,-0.0006871658,0.003586662)",True
