,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
0,353,2023-04-06T20:09:19.601317,351,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002472763,0.003473273,0.0009218774)","(0.02114879,0.9654807,0.3435728)","(-0.500694,0.462371,0.5231723,-0.5116731)","(-0.004588136,-0.004517456,0.0008970695)",True
1,354,2023-04-06T20:09:19.612787,352,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001625522,0.004694925,-0.002284396)","(0.02097109,0.9654766,0.3436278)","(-0.5007564,0.4623553,0.5231069,-0.5116931)","(-0.005412122,-0.004164426,0.0007801839)",True
2,355,2023-04-06T20:09:19.623317,353,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.00376265,0.002546226,-0.003312998)","(0.02087184,0.9654371,0.3438148)","(-0.5007645,0.4622629,0.5231557,-0.5117186)","(-0.005283359,-0.004287867,0.001808109)",True
3,356,2023-04-06T20:09:19.635318,354,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0007363594,0.0004055099,-0.0004567431)","(0.02124873,0.9661478,0.3435542)","(-0.5006475,0.4623591,0.5231498,-0.5117524)","(-0.002184197,0.002580177,-0.0002875333)",True
4,357,2023-04-06T20:09:19.646317,355,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001765498,-0.0005849793,-0.001623032)","(0.02143139,0.9661319,0.3434145)","(-0.5006287,0.4623803,0.5231233,-0.5117788)","(-0.0009254805,0.002575927,-0.001350542)",True
5,358,2023-04-06T20:09:19.671318,356,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009358424,0.002359213,0.003884379)","(0.02132863,0.9661826,0.3435075)","(-0.5005987,0.4624455,0.5231803,-0.5116909)","(-0.001098681,0.002696343,-0.0008977137)",True
6,359,2023-04-06T20:09:19.671318,356,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009358424,0.002359213,0.003884379)","(0.02132863,0.9661826,0.3435075)","(-0.5005987,0.4624455,0.5231803,-0.5116909)","(-0.001098681,0.002696343,-0.0008977137)",True
7,360,2023-04-06T20:09:19.684316,358,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003122183,-0.00285855,0.002469881)","(0.02103896,0.9657602,0.3436755)","(-0.5005677,0.4623603,0.5231942,-0.5117839)","(-0.002331139,-0.001052603,0.0001484549)",True
8,361,2023-04-06T20:09:19.699317,360,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001913629,-0.001740105,0.0004534287)","(0.02110935,0.9660974,0.3436828)","(-0.5005403,0.4623604,0.523182,-0.5118231)","(-0.001663205,0.002112571,0.0003462213)",True
9,362,2023-04-06T20:09:19.710318,361,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.00236498,-0.0007900382,0.0007446674)","(0.02107114,0.9661139,0.3436758)","(-0.5005959,0.4623189,0.5232254,-0.5117619)","(-0.002350597,0.002045317,0.0001814464)",True
