,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
3686,3686,2023-03-01T18:51:02.181570,2634,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002475274,-0.03484717,0.001104331)","(-0.0419401,1.254207,0.1443961)","(-0.2403246,0.3107833,0.6033543,-0.6939896)","(0.004009558,0.01016236,-0.00305136)",True
3687,3687,2023-03-01T18:51:02.181570,2634,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002475274,-0.03484717,0.001104331)","(-0.0419401,1.254207,0.1443961)","(-0.2403246,0.3107833,0.6033543,-0.6939896)","(0.004009558,0.01016236,-0.00305136)",True
3688,3688,2023-03-01T18:51:02.215571,2635,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0006269677,-0.0340335,0.0009249388)","(-0.04190902,1.254192,0.1443406)","(-0.2400546,0.3104278,0.6035053,-0.6941108)","(0.003966016,0.01052254,-0.003752729)",True
3689,3689,2023-03-01T18:51:02.237575,2636,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001821852,-0.03711202,0.008251026)","(-0.04181765,1.25471,0.1442585)","(-0.2395817,0.310113,0.6037345,-0.6942156)","(0.003883076,0.01463232,-0.003703834)",True
3690,3690,2023-03-01T18:51:02.238570,2636,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001821852,-0.03711202,0.008251026)","(-0.04181765,1.25471,0.1442585)","(-0.2395817,0.310113,0.6037345,-0.6942156)","(0.003883076,0.01463232,-0.003703834)",True
3691,3691,2023-03-01T18:51:02.259569,2637,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0005189626,-0.03529861,-0.0004403158)","(-0.04199491,1.254496,0.1444247)","(-0.2394624,0.3097334,0.6037388,-0.6944225)","(0.003658661,0.01242258,-0.003439333)",True
3692,3692,2023-03-01T18:51:02.293580,2638,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003366246,-0.03699171,0.000661405)","(-0.04212136,1.25438,0.1446456)","(-0.239041,0.3094222,0.6039007,-0.6945657)","(0.00383425,0.01192274,-0.00253974)",True
3693,3693,2023-03-01T18:51:02.316569,2639,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002291776,-0.03338261,0.003933787)","(-0.04222408,1.254237,0.1446619)","(-0.2387419,0.309148,0.6040528,-0.6946582)","(0.003122397,0.01006169,-0.002802828)",True
3694,3694,2023-03-01T18:51:02.349569,2640,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00119858,-0.03834575,4.516593E-05)","(-0.04231137,1.254253,0.1447123)","(-0.2383922,0.3086691,0.6042035,-0.6948603)","(0.002922075,0.0107028,-0.002716289)",True
3695,3695,2023-03-01T18:51:02.349569,2640,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00119858,-0.03834575,4.516593E-05)","(-0.04231137,1.254253,0.1447123)","(-0.2383922,0.3086691,0.6042035,-0.6948603)","(0.002922075,0.0107028,-0.002716289)",True
3696,3696,2023-03-01T18:51:02.372580,2641,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.004025351,-0.0364003,0.004397217)","(-0.04221097,1.254736,0.1446656)","(-0.2380338,0.3084592,0.6043769,-0.6949255)","(0.003185505,0.01394576,-0.002416741)",True
3697,3697,2023-03-01T18:51:02.405572,2642,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00109649,-0.03725621,-9.15107E-05)","(-0.04251796,1.254025,0.1448951)","(-0.2378059,0.308077,0.6044497,-0.6951097)","(0.002440586,0.00858786,-0.002298783)",True
3698,3698,2023-03-01T18:51:02.405572,2642,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00109649,-0.03725621,-9.15107E-05)","(-0.04251796,1.254025,0.1448951)","(-0.2378059,0.308077,0.6044497,-0.6951097)","(0.002440586,0.00858786,-0.002298783)",True
3699,3699,2023-03-01T18:51:02.428574,2643,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002875111,-0.03906365,0.003181879)","(-0.04245561,1.254445,0.1448271)","(-0.2374346,0.3076968,0.6046838,-0.6952014)","(0.002339759,0.01170119,-0.002356731)",True
3700,3700,2023-03-01T18:51:02.460571,2644,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001406002,-0.03224434,0.004543034)","(-0.04252462,1.254362,0.1450611)","(-0.2371783,0.3075035,0.6048056,-0.6952685)","(0.002584463,0.0120692,-0.002066256)",True
3701,3701,2023-03-01T18:51:02.460571,2644,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001406002,-0.03224434,0.004543034)","(-0.04252462,1.254362,0.1450611)","(-0.2371783,0.3075035,0.6048056,-0.6952685)","(0.002584463,0.0120692,-0.002066256)",True
3702,3702,2023-03-01T18:51:02.484572,2645,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0009629297,-0.03598063,0.001257025)","(-0.04272639,1.254202,0.1450948)","(-0.2368462,0.3070938,0.6049206,-0.6954627)","(0.001677991,0.009508451,-0.002412591)",True
3703,3703,2023-03-01T18:51:02.517575,2646,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002710781,-0.03900746,0.001703921)","(-0.04292391,1.254153,0.1452798)","(-0.2364322,0.3067171,0.6050794,-0.6956317)","(0.0009098392,0.01008236,-0.001844854)",True
3704,3704,2023-03-01T18:51:02.539572,2647,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001740351,-0.03621798,-0.0009659031)","(-0.04299959,1.25405,0.1453767)","(-0.2361585,0.3064216,0.6051613,-0.6957836)","(0.00129637,0.008513944,-0.001681937)",True
3705,3705,2023-03-01T18:51:02.540570,2647,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001740351,-0.03621798,-0.0009659031)","(-0.04299959,1.25405,0.1453767)","(-0.2361585,0.3064216,0.6051613,-0.6957836)","(0.00129637,0.008513944,-0.001681937)",True
3706,3706,2023-03-01T18:51:02.573572,2648,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003830626,-0.03821751,0.001569592)","(-0.04310435,1.254021,0.1454417)","(-0.2358025,0.3059883,0.6053644,-0.6959183)","(0.0009061061,0.00860869,-0.001861521)",True
3707,3707,2023-03-01T18:51:02.606570,2649,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001738972,-0.0398111,0.006356827)","(-0.04322015,1.25401,0.1455359)","(-0.2353767,0.305628,0.6055965,-0.6960188)","(0.0006938777,0.009077044,-0.001419947)",True
3708,3708,2023-03-01T18:51:02.606570,2649,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001738972,-0.0398111,0.006356827)","(-0.04322015,1.25401,0.1455359)","(-0.2353767,0.305628,0.6055965,-0.6960188)","(0.0006938777,0.009077044,-0.001419947)",True
3709,3709,2023-03-01T18:51:02.628573,2650,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002366124,-0.0346059,0.002621342)","(-0.04319631,1.254441,0.145495)","(-0.2350588,0.3053608,0.6056425,-0.6962035)","(0.0006994416,0.01204599,-0.001383655)",True
3710,3710,2023-03-01T18:51:02.651570,2651,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001216187,-0.03913536,0.001726928)","(-0.04326706,1.254297,0.1455899)","(-0.2347393,0.3049669,0.6057882,-0.6963572)","(0.0007293125,0.01046912,-0.001098478)",True
3711,3711,2023-03-01T18:51:02.684571,2652,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002609349,-0.03774191,0.003091133)","(-0.04333906,1.254129,0.1457038)","(-0.2344132,0.3046891,0.6059572,-0.6964417)","(0.001023133,0.009060432,-0.001291271)",True
3712,3712,2023-03-01T18:51:02.685571,2652,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002609349,-0.03774191,0.003091133)","(-0.04333906,1.254129,0.1457038)","(-0.2344132,0.3046891,0.6059572,-0.6964417)","(0.001023133,0.009060432,-0.001291271)",True
3713,3713,2023-03-01T18:51:02.708569,2653,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.006286573,-0.03671696,0.0006758854)","(-0.04337234,1.254145,0.1456844)","(-0.2340214,0.3043551,0.6060212,-0.6966637)","(0.001257487,0.008823695,-0.001730694)",True
3714,3714,2023-03-01T18:51:02.740576,2654,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001719055,-0.03645258,-0.002416136)","(-0.04345239,1.254064,0.1458148)","(-0.2337614,0.3039518,0.606151,-0.6968141)","(0.00155537,0.008350017,-0.001239318)",True
3715,3715,2023-03-01T18:51:02.740576,2654,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001719055,-0.03645258,-0.002416136)","(-0.04345239,1.254064,0.1458148)","(-0.2337614,0.3039518,0.606151,-0.6968141)","(0.00155537,0.008350017,-0.001239318)",True
3716,3716,2023-03-01T18:51:02.763570,2655,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0004009043,-0.03758159,0.006105008)","(-0.04339924,1.254516,0.1458104)","(-0.2334072,0.3036188,0.6064398,-0.6968268)","(0.001570681,0.01211572,-0.0008787933)",True
3717,3717,2023-03-01T18:51:02.795570,2656,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003103809,-0.0348595,0.0004114366)","(-0.04356762,1.254314,0.1459492)","(-0.2331117,0.303318,0.6064835,-0.6970187)","(0.001266709,0.01041155,-0.001100269)",True
3718,3718,2023-03-01T18:51:02.820570,2657,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002626011,-0.03796821,0.001602706)","(-0.04367104,1.254264,0.1460334)","(-0.2327004,0.3029303,0.6066369,-0.6971912)","(0.001121984,0.0100905,-0.001277501)",True
3719,3719,2023-03-01T18:51:02.820570,2657,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002626011,-0.03796821,0.001602706)","(-0.04367104,1.254264,0.1460334)","(-0.2327004,0.3029303,0.6066369,-0.6971912)","(0.001121984,0.0100905,-0.001277501)",True
3720,3720,2023-03-01T18:51:02.852569,2658,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008468435,-0.03493288,0.001185644)","(-0.04358255,1.254258,0.1459877)","(-0.2324896,0.3026186,0.6067749,-0.6972767)","(0.002014955,0.0101408,-0.001583386)",True
3721,3721,2023-03-01T18:51:02.875569,2659,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001598755,-0.03518887,-0.001062075)","(-0.0436451,1.253954,0.1460011)","(-0.2321536,0.3022805,0.6068493,-0.6974705)","(0.001811698,0.006556788,-0.001960473)",True
3722,3722,2023-03-01T18:51:02.907569,2660,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.00488822,-0.0375192,0.00912573)","(-0.04385813,1.253986,0.1461173)","(-0.231871,0.3018437,0.6071957,-0.6974523)","(0.0008716949,0.007598819,-0.001732203)",True
3723,3723,2023-03-01T18:51:02.908574,2660,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.00488822,-0.0375192,0.00912573)","(-0.04385813,1.253986,0.1461173)","(-0.231871,0.3018437,0.6071957,-0.6974523)","(0.0008716949,0.007598819,-0.001732203)",True
3724,3724,2023-03-01T18:51:02.932570,2661,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002345102,-0.03501477,-0.0003644149)","(-0.04384238,1.254342,0.1460505)","(-0.231542,0.3016087,0.6071107,-0.6977372)","(0.0007948132,0.01013978,-0.002033591)",True
