,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
168,521,2023-04-06T20:09:21.623405,532,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002404786,-0.0008837513,-0.0002316074)","(0.02011794,0.9661737,0.3442816)","(-0.499637,0.4621131,0.5240341,-0.5120571)","(0.0006882992,0.001180626,-0.0009440271)",True
169,522,2023-04-06T20:09:21.634403,533,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0001864896,-0.001933327,0.0006605872)","(0.02009128,0.96609,0.3442989)","(-0.499581,0.4621592,0.5240328,-0.5120715)","(0.0002525534,0.0004002398,-0.000697434)",True
170,523,2023-04-06T20:09:21.645406,534,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001274305,-0.0008963423,0.000767845)","(0.02007044,0.9661007,0.3443078)","(-0.4996052,0.4621546,0.5240385,-0.5120465)","(0.0002130396,0.0003787579,-0.0007031531)",True
171,524,2023-04-06T20:09:21.657406,535,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002385267,0.001197668,0.0009214603)","(0.02002009,0.9661224,0.3443251)","(-0.4996113,0.4621459,0.5240538,-0.5120326)","(0.000227364,0.0006427975,-0.0009304824)",True
172,525,2023-04-06T20:09:21.668404,536,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003004881,0.0002312632,-0.000306203)","(0.02002129,0.9660012,0.3443475)","(-0.4995695,0.4621755,0.5240616,-0.5120385)","(0.000309152,-0.0005010689,-0.0004340559)",True
173,526,2023-04-06T20:09:21.679404,537,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002596784,0.001254211,0.0007992023)","(0.01999952,0.9660118,0.3443587)","(-0.4995812,0.4622028,0.5240512,-0.5120131)","(0.000241749,-0.0003617241,-0.0004290216)",True
174,527,2023-04-06T20:09:21.690405,538,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001337531,-0.0008621453,-0.0002851384)","(0.01990727,0.9660183,0.3444197)","(-0.4995574,0.4621532,0.5240923,-0.5120391)","(0.0001056463,-0.0003770918,-0.0003214014)",True
175,528,2023-04-06T20:09:21.701403,539,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.002358985,0.000133571,0.000893913)","(0.01999806,0.9660577,0.3443446)","(-0.4995355,0.462202,0.5241343,-0.5119734)","(0.0007609304,-1.270492E-05,-0.001037)",True
176,529,2023-04-06T20:09:21.712402,540,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0001429485,-0.0009177203,0.001783426)","(0.01999796,0.9660518,0.3443221)","(-0.4995041,0.4622227,0.5241273,-0.5119926)","(0.0005793131,-0.0001192403,-0.001332595)",True
177,530,2023-04-06T20:09:21.723403,541,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001892963,0.000239662,0.0006384618)","(0.01993554,0.9660408,0.3443532)","(-0.4994867,0.4622367,0.5241066,-0.5120181)","(0.0004209409,-0.0005608019,-0.00143039)",True
178,531,2023-04-06T20:09:21.735404,542,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008401246,-0.002934888,-0.0004868906)","(0.02001564,0.9660566,0.3443191)","(-0.4994456,0.4622216,0.5241398,-0.512038)","(0.0009662699,-0.0002553933,-0.001381101)",True
179,532,2023-04-06T20:09:21.746403,543,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0007426641,0.001321822,-0.0003119028)","(0.02001573,0.9660652,0.344299)","(-0.4995031,0.4622615,0.5240905,-0.5119962)","(0.001215472,-0.0001744062,-0.00178375)",True
180,533,2023-04-06T20:09:21.768403,545,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002507847,0.001246564,0.0008178738)","(0.01995905,0.9660745,0.3443021)","(-0.4994499,0.4622681,0.5241286,-0.5120031)","(0.0008697454,-0.0001016413,-0.001941173)",True
181,534,2023-04-06T20:09:21.779404,546,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002916259,0.0002251145,-0.0002887234)","(0.01998656,0.9660782,0.3442704)","(-0.4994518,0.4622467,0.5241231,-0.5120263)","(0.001008895,6.927579E-05,-0.002005714)",True
182,535,2023-04-06T20:09:21.790404,547,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002258792,0.000175456,0.000776115)","(0.01994716,0.9660887,0.344373)","(-0.4993997,0.4622394,0.5241761,-0.5120295)","(0.001155022,6.683777E-05,-0.00134407)",True
183,536,2023-04-06T20:09:21.802405,548,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002176665,0.0001781666,0.0007733575)","(0.01997555,0.966114,0.3443629)","(-0.4993884,0.4622712,0.5241269,-0.512062)","(0.001233446,0.0004089912,-0.00128247)",True
184,537,2023-04-06T20:09:21.813407,549,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.001321257,-0.000870303,-0.0002682618)","(0.02003986,0.9660724,0.3443129)","(-0.4993953,0.4622364,0.5241383,-0.5120751)","(0.001639586,-0.0003423396,-0.001561888)",True
185,538,2023-04-06T20:09:21.824403,550,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0004595394,0.002427776,-0.002324389)","(0.01996392,0.9660872,0.344339)","(-0.4994069,0.4622498,0.5240928,-0.5120983)","(0.001402635,-0.0002062335,-0.001873063)",True
186,539,2023-04-06T20:09:21.835409,551,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001894352,-0.001860051,-0.0005029272)","(0.01991845,0.9660579,0.3443618)","(-0.4993228,0.4622509,0.5241396,-0.5121314)","(0.001118216,-0.0005509959,-0.001366872)",True
187,540,2023-04-06T20:09:21.846402,552,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008727151,-0.0008646635,0.000667348)","(0.0199492,0.9660647,0.344321)","(-0.4993255,0.462266,0.5241491,-0.5121054)","(0.001405586,-0.0003549095,-0.001776172)",True
188,541,2023-04-06T20:09:21.857403,553,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002973168,0.0002509663,0.0005848432)","(0.01989904,0.9660563,0.3444254)","(-0.4992931,0.462306,0.5241352,-0.5121151)","(0.001533931,-0.0006897004,-0.0009312609)",True
189,542,2023-04-06T20:09:21.869403,554,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003450195,0.0002551871,-0.001347196)","(0.01992256,0.9660156,0.3444347)","(-0.4993487,0.4622461,0.5241376,-0.5121125)","(0.001917994,-0.001006855,-0.0008197213)",True
190,543,2023-04-06T20:09:21.880404,555,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001759854,0.00137755,-0.001433723)","(0.02007787,0.9659625,0.3444069)","(-0.4993538,0.4623091,0.5240701,-0.5121196)","(0.00255239,-0.001433854,-0.0008094484)",True
