,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
5626,5626,2023-03-01T18:51:40.974701,4024,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001151833,-0.03649043,0.0006930082)","(-0.0588279,1.256615,0.235749)","(0.2044987,-0.1626583,0.6397467,-0.7228048)","(0.004896339,0.0002254318,-0.001071018)",True
5627,5627,2023-03-01T18:51:40.997715,4025,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001934224,-0.03534488,9.333227E-05)","(-0.05877456,1.256606,0.2357694)","(0.2048252,-0.162948,0.6396474,-0.7227349)","(0.004748435,8.091157E-05,-0.001105584)",True
5628,5628,2023-03-01T18:51:40.998708,4025,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001934224,-0.03534488,9.333227E-05)","(-0.05877456,1.256606,0.2357694)","(0.2048252,-0.162948,0.6396474,-0.7227349)","(0.004748435,8.091157E-05,-0.001105584)",True
5629,5629,2023-03-01T18:51:41.029710,4026,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-1.905783E-05,-0.03570035,-0.001223485)","(-0.05881575,1.256575,0.2357626)","(0.2051574,-0.16334,0.6395212,-0.7226639)","(0.00324481,-0.0002938967,-0.001260175)",True
5630,5630,2023-03-01T18:51:41.053701,4027,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0004358457,-0.03565777,0.000227545)","(-0.05905482,1.256543,0.2362179)","(0.2054159,-0.1637644,0.6394591,-0.7225494)","(0.002441977,-0.0005388439,0.000574827)",True
5631,5631,2023-03-01T18:51:41.086711,4028,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001404477,-0.0373713,0.003134597)","(-0.05905025,1.256627,0.2363821)","(0.205796,-0.164143,0.6394191,-0.7223907)","(0.002572837,0.0004012221,0.001353807)",True
5632,5632,2023-03-01T18:51:41.086711,4028,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.001404477,-0.0373713,0.003134597)","(-0.05905025,1.256627,0.2363821)","(0.205796,-0.164143,0.6394191,-0.7223907)","(0.002572837,0.0004012221,0.001353807)",True
5633,5633,2023-03-01T18:51:41.119701,4029,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003504959,-0.03617756,0.0005429203)","(-0.05922753,1.256631,0.2366834)","(0.2062049,-0.1644801,0.6392618,-0.7223366)","(0.002357684,0.0005667733,0.001935673)",True
5634,5634,2023-03-01T18:51:41.119701,4029,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.003504959,-0.03617756,0.0005429203)","(-0.05922753,1.256631,0.2366834)","(0.2062049,-0.1644801,0.6392618,-0.7223366)","(0.002357684,0.0005667733,0.001935673)",True
5635,5635,2023-03-01T18:51:41.142701,4030,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.000752405,-0.03644483,0.002142006)","(-0.05896701,1.256636,0.236563)","(0.2065191,-0.1648646,0.6392086,-0.7222063)","(0.003093142,0.0005523749,0.001630164)",True
