,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
9312,9312,2023-03-01T18:52:54.695548,6671,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01048473,-0.01971535,0.02425829)","(0.002711417,1.208749,0.2129023)","(-0.2206651,0.9365447,-0.01255729,0.2720904)","(-0.002042367,-0.0005515648,0.002232527)",True
9313,9313,2023-03-01T18:52:54.718549,6672,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01038718,-0.02019621,0.02043688)","(0.002728153,1.208719,0.2127708)","(-0.2204415,0.9366565,-0.01227249,0.2718996)","(-0.002024333,-0.0007545518,0.00200209)",True
9314,9314,2023-03-01T18:52:54.718549,6672,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01038718,-0.02019621,0.02043688)","(0.002728153,1.208719,0.2127708)","(-0.2204415,0.9366565,-0.01227249,0.2718996)","(-0.002024333,-0.0007545518,0.00200209)",True
9315,9315,2023-03-01T18:52:54.751561,6673,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01344347,-0.02113402,0.02344352)","(0.002863612,1.20871,0.2127134)","(-0.220017,0.9368365,-0.01212288,0.2716302)","(-0.0007972885,-0.0005946908,0.002135049)",True
9316,9316,2023-03-01T18:52:54.775092,6674,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01380552,-0.01858108,0.02610945)","(0.002728397,1.208707,0.2126446)","(-0.2196632,0.9369677,-0.01222893,0.271459)","(-0.001125845,-0.0006541932,0.000981472)",True
9317,9317,2023-03-01T18:52:54.797611,6675,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.009726799,-0.02242175,0.01925363)","(0.003054977,1.208698,0.2123747)","(-0.2195621,0.937101,-0.01216796,0.2710835)","(0.0003204832,-0.001191396,0.0007491851)",True
9318,9318,2023-03-01T18:52:54.797611,6675,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.009726799,-0.02242175,0.01925363)","(0.003054977,1.208698,0.2123747)","(-0.2195621,0.937101,-0.01216796,0.2710835)","(0.0003204832,-0.001191396,0.0007491851)",True
9319,9319,2023-03-01T18:52:54.840581,6676,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01128257,-0.01776814,0.02399649)","(0.002840742,1.208662,0.2123334)","(-0.2191,0.9372466,-0.01212657,0.2709555)","(-0.000572492,-0.0009903685,0.0003291025)",True
9320,9320,2023-03-01T18:52:54.840581,6676,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01128257,-0.01776814,0.02399649)","(0.002840742,1.208662,0.2123334)","(-0.2191,0.9372466,-0.01212657,0.2709555)","(-0.000572492,-0.0009903685,0.0003291025)",True
9321,9321,2023-03-01T18:52:54.862575,6677,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.01117217,-0.02249458,0.02338572)","(0.003261681,1.20873,0.211903)","(-0.2188045,0.9374238,-0.01200962,0.2705864)","(0.0005959637,-0.0004440378,-0.001032152)",True
