,Unnamed: 0,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
4656,4656,2023-03-01T18:51:21.561100,3329,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008897441,-0.03611435,-0.0002785973)","(-0.06775834,1.253825,0.1891752)","(-0.02017376,0.07870404,0.6547146,-0.7514969)","(-0.004477979,-0.0004962116,0.004388465)",True
4657,4657,2023-03-01T18:51:21.595098,3330,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.005230137,-0.03638753,0.0002987058)","(-0.06774719,1.253808,0.1891358)","(-0.01972727,0.07834921,0.6547137,-0.7515466)","(-0.005220253,-0.00075761,0.003684736)",True
4658,4658,2023-03-01T18:51:21.618098,3331,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00183675,-0.03681763,0.00206282)","(-0.06770546,1.253812,0.189274)","(-0.01938961,0.07791416,0.6547863,-0.7515374)","(-0.004393994,-0.0005919114,0.004429377)",True
4659,4659,2023-03-01T18:51:21.618098,3331,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00183675,-0.03681763,0.00206282)","(-0.06770546,1.253812,0.189274)","(-0.01938961,0.07791416,0.6547863,-0.7515374)","(-0.004393994,-0.0005919114,0.004429377)",True
4660,4660,2023-03-01T18:51:21.651098,3332,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002821455,-0.03567691,0.001021124)","(-0.0677246,1.253847,0.1892485)","(-0.01905486,0.07756922,0.6547927,-0.7515759)","(-0.004824223,-0.000170566,0.003576903)",True
4661,4661,2023-03-01T18:51:21.673098,3333,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.004084053,-0.03749895,0.002408089)","(-0.0677385,1.253822,0.1893928)","(-0.01866688,0.07711392,0.6548566,-0.751577)","(-0.004389713,-0.0002391632,0.004302982)",True
4662,4662,2023-03-01T18:51:21.695107,3334,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0006289138,-0.03516172,0.001619188)","(-0.0677513,1.253881,0.1893353)","(-0.01847274,0.07675978,0.6548312,-0.75164)","(-0.004990049,0.0001056292,0.003620391)",True
4663,4663,2023-03-01T18:51:21.729099,3335,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.006295479,-0.03719995,0.001554631)","(-0.06775293,1.253891,0.1892222)","(-0.01795166,0.07639226,0.6548431,-0.7516798)","(-0.005890677,-0.0001544216,0.002394721)",True
4664,4664,2023-03-01T18:51:21.729099,3335,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.006295479,-0.03719995,0.001554631)","(-0.06775293,1.253891,0.1892222)","(-0.01795166,0.07639226,0.6548431,-0.7516798)","(-0.005890677,-0.0001544216,0.002394721)",True
4665,4665,2023-03-01T18:51:21.751098,3336,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.002736619,-0.03475846,-0.0001391633)","(-0.06754804,1.253835,0.1893955)","(-0.01766413,0.0760235,0.654863,-0.7517066)","(-0.003505224,-0.0008536432,0.003920374)",True
