imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
0,2023-03-09T13:51:18.021792,1977380,260,33,1669,-1037,-576,-327,172,134,-110
0,2023-03-09T13:51:18.026718,1977385,260,33,1669,-1037,-576,-327,172,134,-110
0,2023-03-09T13:51:18.031107,1977390,260,33,1669,-1037,-576,-327,172,134,-110
0,2023-03-09T13:51:18.035336,1977394,261,34,1667,-1038,-570,-320,172,134,-110
0,2023-03-09T13:51:18.040438,1977399,261,34,1667,-1038,-570,-320,172,134,-110
0,2023-03-09T13:51:18.044757,1977403,261,34,1667,-1038,-570,-320,172,134,-110
0,2023-03-09T13:51:18.049218,1977407,261,34,1667,-1038,-570,-320,172,134,-110
0,2023-03-09T13:51:18.053709,1977412,261,34,1667,-1038,-570,-320,172,134,-110
0,2023-03-09T13:51:18.058173,1977416,260,34,1660,-1037,-578,-326,172,134,-110
0,2023-03-09T13:51:18.063065,1977421,260,34,1660,-1037,-578,-326,172,134,-110
0,2023-03-09T13:51:18.067626,1977425,260,34,1660,-1037,-578,-326,172,134,-110
0,2023-03-09T13:51:18.071935,1977431,260,34,1660,-1037,-578,-326,172,134,-110
0,2023-03-09T13:51:18.076507,1977435,262,32,1664,-1041,-578,-324,172,134,-110
0,2023-03-09T13:51:18.081364,1977440,262,32,1664,-1041,-578,-324,172,134,-110
0,2023-03-09T13:51:18.085963,1977445,262,32,1664,-1041,-578,-324,172,134,-110
0,2023-03-09T13:51:18.090252,1977449,262,32,1664,-1041,-578,-324,172,134,-110
0,2023-03-09T13:51:18.095215,1977453,260,32,1668,-1047,-577,-328,172,134,-110
0,2023-03-09T13:51:18.099974,1977458,260,32,1668,-1047,-577,-328,172,134,-110
0,2023-03-09T13:51:18.105059,1977463,260,32,1668,-1047,-577,-328,172,134,-110
0,2023-03-09T13:51:18.109482,1977467,260,32,1668,-1047,-577,-328,172,134,-110
0,2023-03-09T13:51:18.113889,1977473,261,29,1656,-1034,-574,-330,172,134,-110
0,2023-03-09T13:51:18.119285,1977478,261,29,1656,-1034,-574,-330,172,134,-110
0,2023-03-09T13:51:18.124068,1977482,261,29,1656,-1034,-574,-330,172,134,-110
0,2023-03-09T13:51:18.128451,1977487,261,29,1656,-1034,-574,-330,172,134,-110
0,2023-03-09T13:51:18.133013,1977491,261,29,1656,-1034,-574,-330,172,134,-110
0,2023-03-09T13:51:18.137534,1977496,261,32,1660,-1029,-571,-324,167,121,-105
0,2023-03-09T13:51:18.142600,1977501,261,32,1660,-1029,-571,-324,167,121,-105
0,2023-03-09T13:51:18.147557,1977506,261,32,1660,-1029,-571,-324,167,121,-105
0,2023-03-09T13:51:18.151949,1977510,261,32,1660,-1029,-571,-324,167,121,-105
0,2023-03-09T13:51:18.156396,1977515,261,30,1672,-1033,-573,-329,167,121,-105
0,2023-03-09T13:51:18.161345,1977520,261,30,1672,-1033,-573,-329,167,121,-105
0,2023-03-09T13:51:18.165587,1977524,261,30,1672,-1033,-573,-329,167,121,-105
0,2023-03-09T13:51:18.170021,1977528,261,30,1672,-1033,-573,-329,167,121,-105
0,2023-03-09T13:51:18.174671,1977533,260,32,1662,-1036,-568,-328,167,121,-105
0,2023-03-09T13:51:18.179517,1977538,260,32,1662,-1036,-568,-328,167,121,-105
0,2023-03-09T13:51:18.184350,1977543,260,32,1662,-1036,-568,-328,167,121,-105
0,2023-03-09T13:51:18.188754,1977547,260,32,1662,-1036,-568,-328,167,121,-105
0,2023-03-09T13:51:18.193201,1977551,260,32,1662,-1036,-568,-328,167,121,-105
0,2023-03-09T13:51:18.197688,1977556,262,32,1661,-1050,-571,-323,167,121,-105
0,2023-03-09T13:51:18.202269,1977561,262,32,1661,-1050,-571,-323,167,121,-105
0,2023-03-09T13:51:18.207350,1977566,262,32,1661,-1050,-571,-323,167,121,-105
0,2023-03-09T13:51:18.211881,1977570,262,32,1661,-1050,-571,-323,167,121,-105
0,2023-03-09T13:51:18.216306,1977575,260,29,1663,-1045,-572,-321,167,121,-105
0,2023-03-09T13:51:18.221044,1977579,260,29,1663,-1045,-572,-321,167,121,-105
0,2023-03-09T13:51:18.226038,1977584,260,29,1663,-1045,-572,-321,167,121,-105
0,2023-03-09T13:51:18.230405,1977589,260,29,1663,-1045,-572,-321,167,121,-105
0,2023-03-09T13:51:18.234750,1977593,263,32,1662,-1039,-570,-327,167,121,-105
0,2023-03-09T13:51:18.240433,1977598,263,32,1662,-1039,-570,-327,167,121,-105
0,2023-03-09T13:51:18.245411,1977604,263,32,1662,-1039,-570,-327,167,121,-105
0,2023-03-09T13:51:18.249666,1977608,263,32,1662,-1039,-570,-327,167,121,-105
0,2023-03-09T13:51:18.254615,1977613,263,31,1659,-1042,-577,-321,167,121,-105
0,2023-03-09T13:51:18.259949,1977618,263,31,1659,-1042,-577,-321,167,121,-105
0,2023-03-09T13:51:18.264631,1977623,263,31,1659,-1042,-577,-321,167,121,-105
0,2023-03-09T13:51:18.269109,1977627,263,31,1659,-1042,-577,-321,167,121,-105
0,2023-03-09T13:51:18.273539,1977632,263,31,1659,-1042,-577,-321,167,121,-105
0,2023-03-09T13:51:18.278156,1977636,262,31,1669,-1046,-575,-325,173,127,-109
0,2023-03-09T13:51:18.282921,1977641,262,31,1669,-1046,-575,-325,173,127,-109
0,2023-03-09T13:51:18.287801,1977647,262,31,1669,-1046,-575,-325,173,127,-109
0,2023-03-09T13:51:18.292228,1977651,262,31,1669,-1046,-575,-325,173,127,-109
0,2023-03-09T13:51:18.296597,1977655,261,34,1661,-1045,-567,-328,173,127,-109
0,2023-03-09T13:51:18.301378,1977660,261,34,1661,-1045,-567,-328,173,127,-109
0,2023-03-09T13:51:18.306392,1977665,261,34,1661,-1045,-567,-328,173,127,-109
0,2023-03-09T13:51:18.310965,1977669,261,34,1661,-1045,-567,-328,173,127,-109
0,2023-03-09T13:51:18.315588,1977674,261,31,1663,-1040,-565,-328,173,127,-109
0,2023-03-09T13:51:18.320600,1977679,261,31,1663,-1040,-565,-328,173,127,-109
0,2023-03-09T13:51:18.325561,1977683,261,31,1663,-1040,-565,-328,173,127,-109
0,2023-03-09T13:51:18.331473,1977690,261,31,1663,-1040,-565,-328,173,127,-109
0,2023-03-09T13:51:18.336051,1977695,261,32,1657,-1037,-568,-321,173,127,-109
0,2023-03-09T13:51:18.340310,1977699,261,32,1657,-1037,-568,-321,173,127,-109
0,2023-03-09T13:51:18.344964,1977703,261,32,1657,-1037,-568,-321,173,127,-109
0,2023-03-09T13:51:18.349541,1977708,261,32,1657,-1037,-568,-321,173,127,-109
0,2023-03-09T13:51:18.353931,1977712,261,32,1657,-1037,-568,-321,173,127,-109
0,2023-03-09T13:51:18.358845,1977716,262,28,1663,-1039,-568,-328,173,127,-109
0,2023-03-09T13:51:18.364225,1977722,262,28,1663,-1039,-568,-328,173,127,-109
0,2023-03-09T13:51:18.368628,1977728,262,28,1663,-1039,-568,-328,173,127,-109
0,2023-03-09T13:51:18.373087,1977732,262,28,1663,-1039,-568,-328,173,127,-109
0,2023-03-09T13:51:18.377511,1977736,261,33,1662,-1043,-571,-324,173,127,-109
0,2023-03-09T13:51:18.382422,1977741,261,33,1662,-1043,-571,-324,173,127,-109
0,2023-03-09T13:51:18.387333,1977746,261,33,1662,-1043,-571,-324,173,127,-109
0,2023-03-09T13:51:18.391860,1977750,261,33,1662,-1043,-571,-324,173,127,-109
0,2023-03-09T13:51:18.396041,1977754,261,31,1666,-1038,-563,-328,173,127,-107
0,2023-03-09T13:51:18.401032,1977759,261,31,1666,-1038,-563,-328,173,127,-107
0,2023-03-09T13:51:18.405837,1977764,261,31,1666,-1038,-563,-328,173,127,-107
0,2023-03-09T13:51:18.410334,1977768,261,31,1666,-1038,-563,-328,173,127,-107
0,2023-03-09T13:51:18.414931,1977774,259,31,1664,-1046,-575,-336,173,127,-107
0,2023-03-09T13:51:18.419903,1977778,259,31,1664,-1046,-575,-336,173,127,-107
0,2023-03-09T13:51:18.424397,1977783,259,31,1664,-1046,-575,-336,173,127,-107
0,2023-03-09T13:51:18.429180,1977788,259,31,1664,-1046,-575,-336,173,127,-107
0,2023-03-09T13:51:18.433777,1977792,259,31,1664,-1046,-575,-336,173,127,-107
0,2023-03-09T13:51:18.438414,1977797,260,31,1661,-1046,-577,-329,173,127,-107
0,2023-03-09T13:51:18.443379,1977802,260,31,1661,-1046,-577,-329,173,127,-107
0,2023-03-09T13:51:18.448132,1977806,260,31,1661,-1046,-577,-329,173,127,-107
0,2023-03-09T13:51:18.452643,1977810,260,31,1661,-1046,-577,-329,173,127,-107
0,2023-03-09T13:51:18.457366,1977816,259,33,1662,-1052,-573,-329,173,127,-107
0,2023-03-09T13:51:18.462301,1977821,259,33,1662,-1052,-573,-329,173,127,-107
0,2023-03-09T13:51:18.467435,1977826,259,33,1662,-1052,-573,-329,173,127,-107
0,2023-03-09T13:51:18.471784,1977830,259,33,1662,-1052,-573,-329,173,127,-107
0,2023-03-09T13:51:18.476123,1977835,260,29,1661,-1041,-575,-328,173,127,-107
0,2023-03-09T13:51:18.480988,1977839,260,29,1661,-1041,-575,-328,173,127,-107
0,2023-03-09T13:51:18.485837,1977844,260,29,1661,-1041,-575,-328,173,127,-107
0,2023-03-09T13:51:18.490586,1977848,260,29,1661,-1041,-575,-328,173,127,-107
0,2023-03-09T13:51:18.495117,1977853,262,29,1660,-1047,-578,-324,173,127,-107
0,2023-03-09T13:51:18.500153,1977859,262,29,1660,-1047,-578,-324,173,127,-107
0,2023-03-09T13:51:18.505166,1977864,262,29,1660,-1047,-578,-324,173,127,-107
0,2023-03-09T13:51:18.509660,1977868,262,29,1660,-1047,-578,-324,173,127,-107
0,2023-03-09T13:51:18.514201,1977872,262,29,1660,-1047,-578,-324,173,127,-107
0,2023-03-09T13:51:18.518725,1977877,261,34,1662,-1044,-576,-325,173,127,-107
0,2023-03-09T13:51:18.523179,1977881,261,34,1662,-1044,-576,-325,173,127,-107
0,2023-03-09T13:51:18.527502,1977886,261,34,1662,-1044,-576,-325,173,127,-107
0,2023-03-09T13:51:18.531996,1977890,261,34,1662,-1044,-576,-325,173,127,-107
0,2023-03-09T13:51:18.536383,1977894,261,31,1662,-1037,-572,-330,167,131,-107
0,2023-03-09T13:51:18.541487,1977900,261,31,1662,-1037,-572,-330,167,131,-107
0,2023-03-09T13:51:18.546398,1977905,261,31,1662,-1037,-572,-330,167,131,-107
0,2023-03-09T13:51:18.550931,1977909,261,31,1662,-1037,-572,-330,167,131,-107
0,2023-03-09T13:51:18.555392,1977914,260,34,1663,-1044,-563,-323,167,131,-107
0,2023-03-09T13:51:18.560686,1977919,260,34,1663,-1044,-563,-323,167,131,-107
0,2023-03-09T13:51:18.565840,1977924,260,34,1663,-1044,-563,-323,167,131,-107
0,2023-03-09T13:51:18.570083,1977928,260,34,1663,-1044,-563,-323,167,131,-107
0,2023-03-09T13:51:18.574429,1977933,259,32,1663,-1036,-572,-319,167,131,-107
0,2023-03-09T13:51:18.579275,1977937,259,32,1663,-1036,-572,-319,167,131,-107
0,2023-03-09T13:51:18.583712,1977942,259,32,1663,-1036,-572,-319,167,131,-107
0,2023-03-09T13:51:18.588118,1977947,259,32,1663,-1036,-572,-319,167,131,-107
0,2023-03-09T13:51:18.592580,1977951,259,32,1663,-1036,-572,-319,167,131,-107
0,2023-03-09T13:51:18.597566,1977956,261,33,1663,-1042,-570,-323,167,131,-107
0,2023-03-09T13:51:18.602746,1977961,261,33,1663,-1042,-570,-323,167,131,-107
0,2023-03-09T13:51:18.607941,1977966,261,33,1663,-1042,-570,-323,167,131,-107
0,2023-03-09T13:51:18.612464,1977970,261,33,1663,-1042,-570,-323,167,131,-107
0,2023-03-09T13:51:18.617612,1977976,260,30,1660,-1040,-569,-326,167,131,-107
0,2023-03-09T13:51:18.622501,1977980,260,30,1660,-1040,-569,-326,167,131,-107
0,2023-03-09T13:51:18.627419,1977986,260,30,1660,-1040,-569,-326,167,131,-107
0,2023-03-09T13:51:18.631753,1977991,260,30,1660,-1040,-569,-326,167,131,-107
0,2023-03-09T13:51:18.635856,1977995,261,31,1657,-1036,-571,-322,167,131,-107
0,2023-03-09T13:51:18.640976,1977999,261,31,1657,-1036,-571,-322,167,131,-107
0,2023-03-09T13:51:18.645987,1978004,261,31,1657,-1036,-571,-322,167,131,-107
0,2023-03-09T13:51:18.650434,1978009,261,31,1657,-1036,-571,-322,167,131,-107
0,2023-03-09T13:51:18.654798,1978013,263,32,1665,-1039,-579,-322,163,131,-99
0,2023-03-09T13:51:18.659660,1978018,263,32,1665,-1039,-579,-322,163,131,-99
0,2023-03-09T13:51:18.664441,1978022,263,32,1665,-1039,-579,-322,163,131,-99
0,2023-03-09T13:51:18.668759,1978028,263,32,1665,-1039,-579,-322,163,131,-99
0,2023-03-09T13:51:18.673143,1978032,263,32,1665,-1039,-579,-322,163,131,-99
0,2023-03-09T13:51:18.677350,1978036,261,32,1662,-1036,-576,-331,163,131,-99
0,2023-03-09T13:51:18.682505,1978041,261,32,1662,-1036,-576,-331,163,131,-99
0,2023-03-09T13:51:18.687400,1978046,261,32,1662,-1036,-576,-331,163,131,-99
0,2023-03-09T13:51:18.691797,1978050,261,32,1662,-1036,-576,-331,163,131,-99
0,2023-03-09T13:51:18.696207,1978054,259,36,1663,-1046,-573,-331,163,131,-99
0,2023-03-09T13:51:18.701537,1978059,259,36,1663,-1046,-573,-331,163,131,-99
0,2023-03-09T13:51:18.706528,1978064,259,36,1663,-1046,-573,-331,163,131,-99
0,2023-03-09T13:51:18.711249,1978070,259,36,1663,-1046,-573,-331,163,131,-99
0,2023-03-09T13:51:18.715940,1978074,262,32,1664,-1041,-575,-325,163,131,-99
0,2023-03-09T13:51:18.720990,1978080,262,32,1664,-1041,-575,-325,163,131,-99
0,2023-03-09T13:51:18.725834,1978084,262,32,1664,-1041,-575,-325,163,131,-99
0,2023-03-09T13:51:18.730030,1978089,262,32,1664,-1041,-575,-325,163,131,-99
0,2023-03-09T13:51:18.734566,1978093,262,32,1664,-1041,-575,-325,163,131,-99
0,2023-03-09T13:51:18.739025,1978097,262,32,1660,-1038,-579,-327,163,131,-99
0,2023-03-09T13:51:18.744440,1978102,262,32,1660,-1038,-579,-327,163,131,-99
0,2023-03-09T13:51:18.749656,1978107,262,32,1660,-1038,-579,-327,163,131,-99
0,2023-03-09T13:51:18.754285,1978113,262,32,1660,-1038,-579,-327,163,131,-99
0,2023-03-09T13:51:18.758690,1978118,262,32,1660,-1035,-578,-329,163,131,-99
0,2023-03-09T13:51:18.763120,1978122,262,32,1660,-1035,-578,-329,163,131,-99
0,2023-03-09T13:51:18.767505,1978126,262,32,1660,-1035,-578,-329,163,131,-99
0,2023-03-09T13:51:18.772203,1978131,262,32,1660,-1035,-578,-329,163,131,-99
0,2023-03-09T13:51:18.777198,1978135,263,32,1657,-1037,-573,-320,169,129,-103
0,2023-03-09T13:51:18.781667,1978140,263,32,1657,-1037,-573,-320,169,129,-103
0,2023-03-09T13:51:18.786508,1978145,263,32,1657,-1037,-573,-320,169,129,-103
0,2023-03-09T13:51:18.791115,1978149,263,32,1657,-1037,-573,-320,169,129,-103
0,2023-03-09T13:51:18.795459,1978153,260,33,1666,-1032,-582,-325,169,129,-103
0,2023-03-09T13:51:18.800645,1978160,260,33,1666,-1032,-582,-325,169,129,-103
0,2023-03-09T13:51:18.805805,1978164,260,33,1666,-1032,-582,-325,169,129,-103
0,2023-03-09T13:51:18.810338,1978169,260,33,1666,-1032,-582,-325,169,129,-103
0,2023-03-09T13:51:18.814799,1978173,259,30,1658,-1037,-578,-325,169,129,-103
0,2023-03-09T13:51:18.820249,1978179,259,30,1658,-1037,-578,-325,169,129,-103
0,2023-03-09T13:51:18.825463,1978183,259,30,1658,-1037,-578,-325,169,129,-103
0,2023-03-09T13:51:18.829827,1978188,259,30,1658,-1037,-578,-325,169,129,-103
0,2023-03-09T13:51:18.834133,1978192,259,30,1658,-1037,-578,-325,169,129,-103
0,2023-03-09T13:51:18.838675,1978196,261,31,1660,-1050,-573,-319,169,129,-103
0,2023-03-09T13:51:18.843865,1978203,261,31,1660,-1050,-573,-319,169,129,-103
0,2023-03-09T13:51:18.848411,1978207,261,31,1660,-1050,-573,-319,169,129,-103
0,2023-03-09T13:51:18.852730,1978211,261,31,1660,-1050,-573,-319,169,129,-103
0,2023-03-09T13:51:18.857865,1978216,260,32,1659,-1042,-570,-325,169,129,-103
0,2023-03-09T13:51:18.862838,1978221,260,32,1659,-1042,-570,-325,169,129,-103
0,2023-03-09T13:51:18.867512,1978226,260,32,1659,-1042,-570,-325,169,129,-103
0,2023-03-09T13:51:18.872374,1978230,260,32,1659,-1042,-570,-325,169,129,-103
0,2023-03-09T13:51:18.877599,1978236,259,31,1663,-1041,-566,-322,169,129,-103
0,2023-03-09T13:51:18.882457,1978241,259,31,1663,-1041,-566,-322,169,129,-103
0,2023-03-09T13:51:18.887057,1978246,259,31,1663,-1041,-566,-322,169,129,-103
0,2023-03-09T13:51:18.891700,1978250,259,31,1663,-1041,-566,-322,169,129,-103
0,2023-03-09T13:51:18.896335,1978255,260,33,1661,-1046,-570,-318,169,129,-103
0,2023-03-09T13:51:18.901382,1978260,260,33,1661,-1046,-570,-318,169,129,-103
0,2023-03-09T13:51:18.906228,1978264,260,33,1661,-1046,-570,-318,169,129,-103
0,2023-03-09T13:51:18.910613,1978269,260,33,1661,-1046,-570,-318,169,129,-103
0,2023-03-09T13:51:18.915061,1978273,262,30,1667,-1037,-576,-322,163,129,-103
0,2023-03-09T13:51:18.920372,1978278,262,30,1667,-1037,-576,-322,163,131,-103
0,2023-03-09T13:51:18.924946,1978284,262,30,1667,-1037,-576,-322,163,131,-103
0,2023-03-09T13:51:18.929601,1978288,262,30,1667,-1037,-576,-322,163,131,-103
0,2023-03-09T13:51:18.934090,1978293,262,30,1667,-1037,-576,-322,163,131,-103
0,2023-03-09T13:51:18.938474,1978297,261,32,1668,-1036,-576,-321,163,131,-103
0,2023-03-09T13:51:18.943684,1978302,261,32,1668,-1036,-576,-321,163,131,-103
0,2023-03-09T13:51:18.948368,1978306,261,32,1668,-1036,-576,-321,163,131,-103
0,2023-03-09T13:51:18.952925,1978311,261,32,1668,-1036,-576,-321,163,131,-103
0,2023-03-09T13:51:18.957493,1978315,261,34,1659,-1033,-575,-321,163,131,-103
0,2023-03-09T13:51:18.962420,1978320,261,34,1659,-1033,-575,-321,163,131,-103
0,2023-03-09T13:51:18.967306,1978326,261,34,1659,-1033,-575,-321,163,131,-103
0,2023-03-09T13:51:18.971756,1978331,261,34,1659,-1033,-575,-321,163,131,-103
0,2023-03-09T13:51:18.977163,1978336,260,32,1662,-1037,-570,-327,163,131,-103
0,2023-03-09T13:51:18.981488,1978340,260,32,1662,-1037,-570,-327,163,131,-103
0,2023-03-09T13:51:18.986509,1978345,260,32,1662,-1037,-570,-327,163,131,-103
0,2023-03-09T13:51:18.991038,1978349,260,32,1662,-1037,-570,-327,163,131,-103
0,2023-03-09T13:51:18.995479,1978354,258,28,1662,-1039,-571,-329,163,131,-103
0,2023-03-09T13:51:19.000391,1978359,258,28,1662,-1039,-571,-329,163,131,-103
0,2023-03-09T13:51:19.004671,1978363,258,28,1662,-1039,-571,-329,163,131,-103
0,2023-03-09T13:51:19.009400,1978368,258,28,1662,-1039,-571,-329,163,131,-103
0,2023-03-09T13:51:19.013762,1978372,258,28,1662,-1039,-571,-329,163,131,-103
0,2023-03-09T13:51:19.019032,1978377,260,31,1665,-1037,-569,-327,163,131,-103
0,2023-03-09T13:51:19.023408,1978382,260,31,1665,-1037,-569,-327,163,131,-103
0,2023-03-09T13:51:19.027587,1978386,260,31,1665,-1037,-569,-327,163,131,-103
0,2023-03-09T13:51:19.032061,1978390,260,31,1665,-1037,-569,-327,163,131,-103
0,2023-03-09T13:51:19.036421,1978395,261,33,1662,-1047,-572,-327,168,126,-104
0,2023-03-09T13:51:19.041126,1978399,261,33,1662,-1047,-572,-327,168,126,-104
0,2023-03-09T13:51:19.045590,1978404,261,33,1662,-1047,-572,-327,168,126,-104
0,2023-03-09T13:51:19.050117,1978408,261,33,1662,-1047,-572,-327,168,126,-104
0,2023-03-09T13:51:19.054496,1978413,261,33,1662,-1047,-572,-327,168,126,-104
0,2023-03-09T13:51:19.058973,1978418,264,34,1666,-1050,-575,-325,168,126,-104
0,2023-03-09T13:51:19.063333,1978422,264,34,1666,-1050,-575,-325,168,126,-104
0,2023-03-09T13:51:19.067820,1978426,264,34,1666,-1050,-575,-325,168,126,-104
0,2023-03-09T13:51:19.072336,1978431,264,34,1666,-1050,-575,-325,168,126,-104
0,2023-03-09T13:51:19.076636,1978435,262,33,1663,-1032,-571,-329,168,126,-104
0,2023-03-09T13:51:19.081524,1978440,262,33,1663,-1032,-571,-329,168,126,-104
0,2023-03-09T13:51:19.086373,1978444,262,33,1663,-1032,-571,-329,168,126,-104
0,2023-03-09T13:51:19.090870,1978449,262,33,1663,-1032,-571,-329,168,126,-104
0,2023-03-09T13:51:19.095465,1978454,261,31,1661,-1034,-572,-328,168,126,-104
0,2023-03-09T13:51:19.100837,1978460,261,31,1661,-1034,-572,-328,168,126,-104
0,2023-03-09T13:51:19.106002,1978465,261,31,1661,-1034,-572,-328,168,126,-104
0,2023-03-09T13:51:19.110312,1978469,261,31,1661,-1034,-572,-328,168,126,-104
0,2023-03-09T13:51:19.114817,1978473,261,31,1661,-1034,-572,-328,168,126,-104
0,2023-03-09T13:51:19.120060,1978478,260,34,1656,-1037,-572,-324,168,126,-104
0,2023-03-09T13:51:19.124839,1978483,260,34,1656,-1037,-572,-324,168,126,-104
0,2023-03-09T13:51:19.129571,1978487,260,34,1656,-1037,-572,-324,168,126,-104
