imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
0,2023-03-09T13:52:05.102326,2024462,286,-10,1659,-1042,-568,-320,180,132,-112
0,2023-03-09T13:52:05.106498,2024468,286,-10,1659,-1042,-568,-320,180,132,-112
0,2023-03-09T13:52:05.110929,2024472,286,-10,1659,-1042,-568,-320,180,132,-112
0,2023-03-09T13:52:05.116150,2024476,288,-10,1662,-1039,-576,-332,180,132,-108
0,2023-03-09T13:52:05.121487,2024482,288,-10,1662,-1039,-576,-332,180,132,-108
0,2023-03-09T13:52:05.126147,2024486,288,-10,1662,-1039,-576,-332,180,132,-108
0,2023-03-09T13:52:05.130804,2024492,288,-10,1662,-1039,-576,-332,180,132,-108
0,2023-03-09T13:52:05.135446,2024496,287,-5,1656,-1038,-575,-334,180,132,-108
0,2023-03-09T13:52:05.140460,2024502,287,-5,1656,-1038,-575,-334,180,132,-108
0,2023-03-09T13:52:05.144979,2024506,287,-5,1656,-1038,-575,-334,180,132,-108
0,2023-03-09T13:52:05.149486,2024510,287,-5,1656,-1038,-575,-334,180,132,-108
0,2023-03-09T13:52:05.153770,2024515,287,-5,1656,-1038,-575,-334,180,132,-108
0,2023-03-09T13:52:05.158302,2024519,290,-9,1658,-1035,-573,-328,180,132,-108
0,2023-03-09T13:52:05.163864,2024524,290,-9,1658,-1035,-573,-328,180,132,-108
0,2023-03-09T13:52:05.168461,2024529,290,-9,1658,-1035,-573,-328,180,132,-108
0,2023-03-09T13:52:05.172782,2024534,290,-9,1658,-1035,-573,-328,180,132,-108
0,2023-03-09T13:52:05.177294,2024538,291,-12,1656,-1031,-571,-325,180,132,-108
0,2023-03-09T13:52:05.182247,2024543,291,-12,1656,-1031,-571,-325,180,132,-108
0,2023-03-09T13:52:05.186559,2024548,291,-12,1656,-1031,-571,-325,180,132,-108
0,2023-03-09T13:52:05.190796,2024552,291,-12,1656,-1031,-571,-325,180,132,-108
0,2023-03-09T13:52:05.195113,2024556,289,-10,1658,-1042,-577,-330,180,132,-108
0,2023-03-09T13:52:05.200570,2024561,289,-10,1658,-1042,-577,-330,180,132,-108
0,2023-03-09T13:52:05.205153,2024566,289,-10,1658,-1042,-577,-330,180,132,-108
0,2023-03-09T13:52:05.209639,2024570,289,-10,1658,-1042,-577,-330,180,132,-108
0,2023-03-09T13:52:05.214153,2024576,289,-10,1658,-1042,-577,-330,180,132,-108
0,2023-03-09T13:52:05.218511,2024580,289,-10,1659,-1043,-570,-320,180,132,-108
0,2023-03-09T13:52:05.223219,2024584,289,-10,1659,-1043,-570,-320,180,132,-108
0,2023-03-09T13:52:05.227879,2024589,289,-10,1659,-1043,-570,-320,180,132,-108
0,2023-03-09T13:52:05.232434,2024593,289,-10,1659,-1043,-570,-320,180,132,-108
0,2023-03-09T13:52:05.236885,2024598,288,-10,1657,-1041,-572,-324,179,137,-105
0,2023-03-09T13:52:05.242361,2024603,288,-10,1657,-1041,-572,-324,179,137,-105
0,2023-03-09T13:52:05.246689,2024607,288,-10,1657,-1041,-572,-324,179,137,-105
0,2023-03-09T13:52:05.251089,2024612,288,-10,1657,-1041,-572,-324,179,137,-105
0,2023-03-09T13:52:05.255624,2024616,289,-9,1666,-1032,-580,-320,179,137,-105
0,2023-03-09T13:52:05.260583,2024622,289,-9,1666,-1032,-580,-320,179,137,-105
0,2023-03-09T13:52:05.264884,2024626,289,-9,1666,-1032,-580,-320,179,137,-105
0,2023-03-09T13:52:05.269286,2024630,289,-9,1666,-1032,-580,-320,179,137,-105
0,2023-03-09T13:52:05.273782,2024635,289,-9,1666,-1032,-580,-320,179,137,-105
0,2023-03-09T13:52:05.278224,2024639,290,-12,1657,-1035,-571,-326,179,137,-105
0,2023-03-09T13:52:05.283259,2024644,290,-12,1657,-1035,-571,-326,179,137,-105
0,2023-03-09T13:52:05.287593,2024648,290,-12,1657,-1035,-571,-326,179,137,-105
0,2023-03-09T13:52:05.291928,2024652,290,-12,1657,-1035,-571,-326,179,137,-105
0,2023-03-09T13:52:05.296124,2024657,288,-13,1653,-1047,-577,-323,179,137,-105
0,2023-03-09T13:52:05.300387,2024662,288,-13,1653,-1047,-577,-323,179,137,-105
0,2023-03-09T13:52:05.304865,2024666,288,-13,1653,-1047,-577,-323,179,137,-105
0,2023-03-09T13:52:05.309326,2024670,288,-13,1653,-1047,-577,-323,179,137,-105
0,2023-03-09T13:52:05.313870,2024675,288,-13,1653,-1047,-577,-323,179,137,-105
0,2023-03-09T13:52:05.318352,2024679,289,-10,1661,-1041,-573,-329,179,137,-105
0,2023-03-09T13:52:05.323464,2024684,289,-10,1661,-1041,-573,-329,179,137,-105
0,2023-03-09T13:52:05.328165,2024689,289,-10,1661,-1041,-573,-329,179,137,-105
0,2023-03-09T13:52:05.332753,2024694,289,-10,1661,-1041,-573,-329,179,137,-105
0,2023-03-09T13:52:05.336918,2024698,292,-12,1658,-1043,-579,-327,179,137,-105
0,2023-03-09T13:52:05.342342,2024704,292,-12,1658,-1043,-579,-327,179,137,-105
0,2023-03-09T13:52:05.346885,2024708,292,-12,1658,-1043,-579,-327,179,137,-105
0,2023-03-09T13:52:05.351446,2024713,292,-12,1658,-1043,-579,-327,179,137,-105
0,2023-03-09T13:52:05.355917,2024717,286,-10,1658,-1036,-568,-322,171,127,-105
0,2023-03-09T13:52:05.361307,2024722,286,-10,1658,-1036,-568,-322,171,127,-105
0,2023-03-09T13:52:05.365639,2024727,286,-10,1658,-1036,-568,-322,171,127,-105
0,2023-03-09T13:52:05.370187,2024731,286,-10,1658,-1036,-568,-322,171,127,-105
0,2023-03-09T13:52:05.374479,2024735,286,-10,1658,-1036,-568,-322,171,127,-105
0,2023-03-09T13:52:05.378879,2024740,289,-10,1661,-1032,-572,-321,171,127,-105
0,2023-03-09T13:52:05.383943,2024744,289,-10,1661,-1032,-572,-321,171,127,-105
0,2023-03-09T13:52:05.388387,2024750,289,-10,1661,-1032,-572,-321,171,127,-105
0,2023-03-09T13:52:05.392723,2024754,289,-10,1661,-1032,-572,-321,171,127,-105
0,2023-03-09T13:52:05.397149,2024758,286,-10,1659,-1037,-575,-318,171,127,-105
0,2023-03-09T13:52:05.401971,2024763,286,-10,1659,-1037,-575,-318,171,127,-105
0,2023-03-09T13:52:05.406817,2024767,286,-10,1659,-1037,-575,-318,171,127,-105
0,2023-03-09T13:52:05.411651,2024773,286,-10,1659,-1037,-575,-318,171,127,-105
0,2023-03-09T13:52:05.416134,2024777,292,-15,1656,-1047,-572,-321,171,127,-105
0,2023-03-09T13:52:05.421472,2024782,292,-15,1656,-1047,-572,-321,171,127,-105
0,2023-03-09T13:52:05.425887,2024786,292,-15,1656,-1047,-572,-321,171,127,-105
0,2023-03-09T13:52:05.430340,2024792,292,-15,1656,-1047,-572,-321,171,127,-105
0,2023-03-09T13:52:05.434673,2024796,292,-15,1656,-1047,-572,-321,171,127,-105
0,2023-03-09T13:52:05.439267,2024800,288,-13,1653,-1048,-576,-323,171,127,-105
0,2023-03-09T13:52:05.444250,2024805,288,-13,1653,-1048,-576,-323,171,127,-105
0,2023-03-09T13:52:05.448726,2024810,288,-13,1653,-1048,-576,-323,171,127,-105
0,2023-03-09T13:52:05.453124,2024814,288,-13,1653,-1048,-576,-323,171,127,-105
0,2023-03-09T13:52:05.457656,2024818,288,-11,1660,-1041,-578,-322,171,127,-105
0,2023-03-09T13:52:05.463030,2024824,288,-11,1660,-1041,-578,-322,171,127,-105
0,2023-03-09T13:52:05.467403,2024828,288,-11,1660,-1041,-578,-322,171,127,-105
0,2023-03-09T13:52:05.471918,2024833,288,-11,1660,-1041,-578,-322,171,127,-105
0,2023-03-09T13:52:05.476270,2024838,289,-8,1658,-1043,-575,-325,171,127,-105
0,2023-03-09T13:52:05.480605,2024842,289,-8,1658,-1043,-575,-325,171,127,-105
0,2023-03-09T13:52:05.484874,2024846,289,-8,1658,-1043,-575,-325,171,127,-105
0,2023-03-09T13:52:05.489432,2024850,289,-8,1658,-1043,-575,-325,171,127,-105
0,2023-03-09T13:52:05.493801,2024855,289,-8,1658,-1043,-575,-325,171,127,-105
0,2023-03-09T13:52:05.498332,2024859,289,-12,1662,-1044,-571,-327,184,132,-120
0,2023-03-09T13:52:05.503455,2024864,289,-12,1662,-1044,-571,-327,184,132,-120
0,2023-03-09T13:52:05.507883,2024869,289,-12,1662,-1044,-571,-327,184,132,-120
0,2023-03-09T13:52:05.512326,2024873,289,-12,1662,-1044,-571,-327,184,132,-120
0,2023-03-09T13:52:05.516738,2024878,292,-10,1657,-1047,-573,-318,184,132,-120
0,2023-03-09T13:52:05.521863,2024883,292,-10,1657,-1047,-573,-318,184,132,-120
0,2023-03-09T13:52:05.526393,2024887,292,-10,1657,-1047,-573,-318,184,132,-120
0,2023-03-09T13:52:05.530743,2024892,292,-10,1657,-1047,-573,-318,184,132,-120
0,2023-03-09T13:52:05.535275,2024896,289,-10,1653,-1050,-576,-318,184,132,-120
0,2023-03-09T13:52:05.540302,2024901,289,-10,1653,-1050,-576,-318,184,132,-120
0,2023-03-09T13:52:05.545403,2024906,289,-10,1653,-1050,-576,-318,184,132,-120
0,2023-03-09T13:52:05.549590,2024910,289,-10,1653,-1050,-576,-318,184,132,-120
0,2023-03-09T13:52:05.553986,2024915,289,-10,1653,-1050,-576,-318,184,132,-120
0,2023-03-09T13:52:05.558467,2024920,290,-9,1657,-1042,-576,-325,184,132,-120
0,2023-03-09T13:52:05.562845,2024924,290,-9,1657,-1042,-576,-325,184,132,-120
0,2023-03-09T13:52:05.567264,2024929,290,-9,1657,-1042,-576,-325,184,132,-120
0,2023-03-09T13:52:05.571726,2024933,290,-9,1657,-1042,-576,-325,184,132,-120
0,2023-03-09T13:52:05.576152,2024937,289,-15,1661,-1042,-572,-329,184,132,-120
0,2023-03-09T13:52:05.580611,2024941,289,-15,1661,-1042,-572,-329,184,132,-120
0,2023-03-09T13:52:05.585715,2024946,289,-15,1661,-1042,-572,-329,184,132,-120
0,2023-03-09T13:52:05.590048,2024951,289,-15,1661,-1042,-572,-329,184,132,-120
0,2023-03-09T13:52:05.594490,2024955,289,-15,1661,-1042,-572,-329,184,132,-120
0,2023-03-09T13:52:05.598788,2024960,287,-10,1660,-1041,-569,-325,184,132,-120
0,2023-03-09T13:52:05.603662,2024965,287,-10,1660,-1041,-569,-325,184,132,-120
0,2023-03-09T13:52:05.608154,2024969,287,-10,1660,-1041,-569,-325,184,132,-120
0,2023-03-09T13:52:05.612567,2024974,287,-10,1660,-1041,-569,-325,184,132,-120
0,2023-03-09T13:52:05.617820,2024978,291,-12,1659,-1045,-581,-327,181,133,-105
0,2023-03-09T13:52:05.623244,2024984,291,-12,1659,-1045,-581,-327,181,133,-105
0,2023-03-09T13:52:05.627601,2024988,291,-12,1659,-1045,-581,-327,181,133,-105
0,2023-03-09T13:52:05.631972,2024993,291,-12,1659,-1045,-581,-327,181,133,-105
0,2023-03-09T13:52:05.636575,2024997,291,-9,1660,-1050,-579,-327,181,133,-105
0,2023-03-09T13:52:05.641689,2025003,291,-9,1660,-1050,-579,-327,181,133,-105
0,2023-03-09T13:52:05.646260,2025008,291,-9,1660,-1050,-579,-327,181,133,-105
0,2023-03-09T13:52:05.650702,2025012,291,-9,1660,-1050,-579,-327,181,133,-105
0,2023-03-09T13:52:05.655343,2025016,291,-13,1657,-1045,-575,-327,181,133,-105
0,2023-03-09T13:52:05.660376,2025021,291,-13,1657,-1045,-575,-327,181,133,-105
0,2023-03-09T13:52:05.664682,2025026,291,-13,1657,-1045,-575,-327,181,133,-105
0,2023-03-09T13:52:05.668947,2025030,291,-13,1657,-1045,-575,-327,181,133,-105
0,2023-03-09T13:52:05.673624,2025034,291,-13,1657,-1045,-575,-327,181,133,-105
0,2023-03-09T13:52:05.677985,2025039,289,-9,1658,-1049,-574,-323,181,133,-105
0,2023-03-09T13:52:05.683688,2025044,289,-9,1658,-1049,-574,-323,181,133,-105
0,2023-03-09T13:52:05.688213,2025049,289,-9,1658,-1049,-574,-323,181,133,-105
0,2023-03-09T13:52:05.692665,2025054,289,-9,1658,-1049,-574,-323,181,133,-105
0,2023-03-09T13:52:05.696981,2025058,286,-11,1656,-1048,-576,-322,181,133,-105
0,2023-03-09T13:52:05.701905,2025063,286,-11,1656,-1048,-576,-322,181,133,-105
0,2023-03-09T13:52:05.706643,2025067,286,-11,1656,-1048,-576,-322,181,133,-105
0,2023-03-09T13:52:05.711198,2025072,286,-11,1656,-1048,-576,-322,181,133,-105
0,2023-03-09T13:52:05.715655,2025076,291,-10,1659,-1048,-571,-321,181,133,-105
0,2023-03-09T13:52:05.720873,2025082,291,-10,1659,-1048,-571,-321,181,133,-105
0,2023-03-09T13:52:05.725298,2025086,291,-10,1659,-1048,-571,-321,181,133,-105
0,2023-03-09T13:52:05.729510,2025091,291,-10,1659,-1048,-571,-321,181,133,-105
0,2023-03-09T13:52:05.733831,2025095,291,-10,1659,-1048,-571,-321,181,133,-105
0,2023-03-09T13:52:05.738450,2025100,292,-10,1650,-1044,-570,-322,181,133,-105
0,2023-03-09T13:52:05.742650,2025104,292,-10,1650,-1044,-570,-322,181,133,-105
0,2023-03-09T13:52:05.746810,2025108,292,-10,1650,-1044,-570,-322,181,133,-105
0,2023-03-09T13:52:05.751178,2025112,292,-10,1650,-1044,-570,-322,181,133,-105
0,2023-03-09T13:52:05.755722,2025117,291,-9,1654,-1033,-567,-324,184,128,-106
0,2023-03-09T13:52:05.761299,2025122,291,-9,1654,-1033,-567,-324,184,128,-106
0,2023-03-09T13:52:05.765722,2025126,291,-9,1654,-1033,-567,-324,184,128,-106
0,2023-03-09T13:52:05.770007,2025131,291,-9,1654,-1033,-567,-324,184,128,-106
0,2023-03-09T13:52:05.774458,2025136,291,-9,1654,-1033,-567,-324,184,128,-106
0,2023-03-09T13:52:05.778672,2025140,290,-9,1669,-1046,-570,-329,184,128,-106
0,2023-03-09T13:52:05.783976,2025145,290,-9,1669,-1046,-570,-329,184,128,-106
0,2023-03-09T13:52:05.788650,2025150,290,-9,1669,-1046,-570,-329,184,128,-106
0,2023-03-09T13:52:05.792992,2025154,290,-9,1669,-1046,-570,-329,184,128,-106
0,2023-03-09T13:52:05.797405,2025158,288,-13,1661,-1042,-573,-333,184,128,-106
0,2023-03-09T13:52:05.802407,2025163,288,-13,1661,-1042,-573,-333,184,128,-106
0,2023-03-09T13:52:05.806944,2025167,288,-13,1661,-1042,-573,-333,184,128,-106
0,2023-03-09T13:52:05.811465,2025172,288,-13,1661,-1042,-573,-333,184,128,-106
0,2023-03-09T13:52:05.815766,2025177,288,-14,1662,-1039,-577,-327,184,128,-106
0,2023-03-09T13:52:05.821043,2025182,288,-14,1662,-1039,-577,-327,184,128,-106
0,2023-03-09T13:52:05.825452,2025187,288,-14,1662,-1039,-577,-327,184,128,-106
0,2023-03-09T13:52:05.830053,2025191,288,-14,1662,-1039,-577,-327,184,128,-106
0,2023-03-09T13:52:05.834601,2025196,288,-14,1662,-1039,-577,-327,184,128,-106
0,2023-03-09T13:52:05.839075,2025200,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.844848,2025205,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.849379,2025210,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.853840,2025214,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.858615,2025220,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.863041,2025224,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.867555,2025229,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.871803,2025233,287,-12,1658,-1040,-578,-316,184,128,-106
0,2023-03-09T13:52:05.876258,2025237,289,-9,1666,-1044,-574,-319,182,134,-104
0,2023-03-09T13:52:05.881406,2025242,289,-9,1666,-1044,-574,-319,182,134,-104
0,2023-03-09T13:52:05.885898,2025246,289,-9,1666,-1044,-574,-319,182,134,-104
0,2023-03-09T13:52:05.890388,2025251,289,-9,1666,-1044,-574,-319,182,134,-104
0,2023-03-09T13:52:05.894936,2025255,289,-9,1666,-1044,-574,-319,182,134,-104
0,2023-03-09T13:52:05.899253,2025261,289,-9,1659,-1038,-581,-319,182,134,-104
0,2023-03-09T13:52:05.903943,2025265,289,-9,1659,-1038,-581,-319,182,134,-104
0,2023-03-09T13:52:05.908684,2025270,289,-9,1659,-1038,-581,-319,182,134,-104
0,2023-03-09T13:52:05.913239,2025274,289,-9,1659,-1038,-581,-319,182,134,-104
0,2023-03-09T13:52:05.917822,2025279,291,-9,1658,-1040,-576,-332,182,134,-104
0,2023-03-09T13:52:05.923318,2025284,291,-9,1658,-1040,-576,-332,182,134,-104
0,2023-03-09T13:52:05.927831,2025288,291,-9,1658,-1040,-576,-332,182,134,-104
0,2023-03-09T13:52:05.932323,2025293,291,-9,1658,-1040,-576,-332,182,134,-104
0,2023-03-09T13:52:05.936851,2025297,291,-11,1654,-1041,-575,-330,182,134,-104
0,2023-03-09T13:52:05.942114,2025304,291,-11,1654,-1041,-575,-330,182,134,-104
0,2023-03-09T13:52:05.946520,2025308,291,-11,1654,-1041,-575,-330,182,134,-104
0,2023-03-09T13:52:05.951136,2025312,291,-11,1654,-1041,-575,-330,182,134,-104
0,2023-03-09T13:52:05.955738,2025317,291,-13,1658,-1040,-577,-322,182,134,-104
0,2023-03-09T13:52:05.960961,2025322,291,-13,1658,-1040,-577,-322,182,134,-104
0,2023-03-09T13:52:05.965350,2025326,291,-13,1658,-1040,-577,-322,182,134,-104
0,2023-03-09T13:52:05.969930,2025331,291,-13,1658,-1040,-577,-322,182,134,-104
0,2023-03-09T13:52:05.974312,2025335,291,-13,1658,-1040,-577,-322,182,134,-104
0,2023-03-09T13:52:05.978678,2025339,289,-13,1658,-1038,-572,-320,182,134,-104
0,2023-03-09T13:52:05.983113,2025345,289,-13,1658,-1038,-572,-320,182,134,-104
0,2023-03-09T13:52:05.988535,2025350,289,-13,1658,-1038,-572,-320,182,134,-104
0,2023-03-09T13:52:05.992935,2025354,289,-13,1658,-1038,-572,-320,182,134,-104
0,2023-03-09T13:52:05.997453,2025358,287,-12,1655,-1038,-572,-319,182,134,-104
0,2023-03-09T13:52:06.003081,2025364,287,-12,1655,-1038,-572,-319,182,134,-104
0,2023-03-09T13:52:06.007519,2025368,287,-12,1655,-1038,-572,-319,182,134,-104
0,2023-03-09T13:52:06.011932,2025373,287,-12,1655,-1038,-572,-319,182,134,-104
0,2023-03-09T13:52:06.016332,2025377,291,-12,1663,-1043,-571,-319,182,136,-114
0,2023-03-09T13:52:06.022125,2025383,291,-12,1663,-1043,-571,-319,182,136,-114
0,2023-03-09T13:52:06.026469,2025388,291,-12,1663,-1043,-571,-319,182,136,-114
0,2023-03-09T13:52:06.030973,2025392,291,-12,1663,-1043,-571,-319,182,136,-114
0,2023-03-09T13:52:06.036027,2025397,290,-10,1660,-1046,-569,-319,182,136,-114
0,2023-03-09T13:52:06.040726,2025402,290,-10,1660,-1046,-569,-319,182,136,-114
0,2023-03-09T13:52:06.045136,2025406,290,-10,1660,-1046,-569,-319,182,136,-114
0,2023-03-09T13:52:06.049522,2025411,290,-10,1660,-1046,-569,-319,182,136,-114
0,2023-03-09T13:52:06.054307,2025415,290,-10,1660,-1046,-569,-319,182,136,-114
0,2023-03-09T13:52:06.058832,2025419,293,-10,1663,-1047,-572,-326,182,136,-114
0,2023-03-09T13:52:06.064189,2025425,293,-10,1663,-1047,-572,-326,182,136,-114
0,2023-03-09T13:52:06.068891,2025430,293,-10,1663,-1047,-572,-326,182,136,-114
0,2023-03-09T13:52:06.073448,2025435,293,-10,1663,-1047,-572,-326,182,136,-114
0,2023-03-09T13:52:06.078036,2025439,291,-10,1661,-1051,-572,-325,182,136,-114
0,2023-03-09T13:52:06.083306,2025444,291,-10,1661,-1051,-572,-325,182,136,-114
0,2023-03-09T13:52:06.087830,2025449,291,-10,1661,-1051,-572,-325,182,136,-114
0,2023-03-09T13:52:06.092454,2025453,291,-10,1661,-1051,-572,-325,182,136,-114
0,2023-03-09T13:52:06.096846,2025458,287,-11,1662,-1039,-571,-326,182,136,-114
0,2023-03-09T13:52:06.102340,2025463,287,-11,1662,-1039,-571,-326,182,136,-114
0,2023-03-09T13:52:06.106812,2025467,287,-11,1662,-1039,-571,-326,182,136,-114
0,2023-03-09T13:52:06.111350,2025473,287,-11,1662,-1039,-571,-326,182,136,-114
0,2023-03-09T13:52:06.115744,2025477,292,-10,1659,-1045,-572,-332,182,136,-114
0,2023-03-09T13:52:06.120950,2025482,292,-10,1659,-1045,-572,-332,182,136,-114
0,2023-03-09T13:52:06.126311,2025487,292,-10,1659,-1045,-572,-332,182,136,-114
0,2023-03-09T13:52:06.130698,2025492,292,-10,1659,-1045,-572,-332,182,136,-114
0,2023-03-09T13:52:06.135256,2025496,292,-10,1659,-1045,-572,-332,182,136,-114
0,2023-03-09T13:52:06.139736,2025501,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.145267,2025506,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.149755,2025510,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.154469,2025516,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.159004,2025520,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.163433,2025525,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.167859,2025529,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.172273,2025533,290,-9,1663,-1038,-565,-331,179,141,-109
0,2023-03-09T13:52:06.176748,2025538,289,-7,1654,-1048,-569,-326,179,141,-109
0,2023-03-09T13:52:06.181966,2025543,289,-7,1654,-1048,-569,-326,179,141,-109
0,2023-03-09T13:52:06.186908,2025547,289,-7,1654,-1048,-569,-326,179,141,-109
0,2023-03-09T13:52:06.191337,2025552,289,-7,1654,-1048,-569,-326,179,141,-109
0,2023-03-09T13:52:06.195812,2025556,292,-9,1656,-1048,-568,-318,179,141,-109
0,2023-03-09T13:52:06.200985,2025562,292,-9,1656,-1048,-568,-318,179,141,-109
0,2023-03-09T13:52:06.205321,2025567,292,-9,1656,-1048,-568,-318,179,141,-109
0,2023-03-09T13:52:06.210166,2025571,292,-9,1656,-1048,-568,-318,179,141,-109
0,2023-03-09T13:52:06.214738,2025576,292,-9,1656,-1048,-568,-318,179,141,-109
0,2023-03-09T13:52:06.219283,2025580,290,-12,1660,-1038,-576,-329,179,141,-109
0,2023-03-09T13:52:06.224919,2025586,290,-12,1660,-1038,-576,-329,179,141,-109
0,2023-03-09T13:52:06.229252,2025590,290,-12,1660,-1038,-576,-329,179,141,-109
0,2023-03-09T13:52:06.233900,2025595,290,-12,1660,-1038,-576,-329,179,141,-109
0,2023-03-09T13:52:06.238316,2025600,292,-7,1658,-1042,-576,-322,179,141,-109
0,2023-03-09T13:52:06.243166,2025604,292,-7,1658,-1042,-576,-322,179,141,-109
0,2023-03-09T13:52:06.247491,2025609,292,-7,1658,-1042,-576,-322,179,141,-109
0,2023-03-09T13:52:06.252100,2025613,292,-7,1658,-1042,-576,-322,179,141,-109
0,2023-03-09T13:52:06.256727,2025618,288,-12,1657,-1039,-572,-323,183,133,-113
0,2023-03-09T13:52:06.262157,2025623,288,-12,1657,-1039,-572,-323,183,133,-113
0,2023-03-09T13:52:06.267021,2025628,288,-12,1657,-1039,-572,-323,183,133,-113
0,2023-03-09T13:52:06.271355,2025632,288,-12,1657,-1039,-572,-323,183,133,-113
0,2023-03-09T13:52:06.275559,2025636,288,-12,1657,-1039,-572,-323,183,133,-113
0,2023-03-09T13:52:06.280547,2025641,288,-10,1660,-1038,-575,-327,183,133,-113
0,2023-03-09T13:52:06.285535,2025647,288,-10,1660,-1038,-575,-327,183,133,-113
