,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
0,2023-04-06T20:14:45.243444,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
1,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
2,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
3,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
4,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
5,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
6,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
7,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
8,2023-04-06T20:14:45.244443,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
9,2023-04-06T20:14:45.245445,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0003381477,0.0003171625,-0.001123965)","(0.03178087,0.9541612,0.4455136)","(0.4703377,0.006079369,-0.0008442803,-0.8824651)","(0.00111558,0.0003324463,-8.075531E-05)",True
