,Timestamp,FrameCount,Manufacturer,Name,SerialNumber,Acceleration,AngularAcceleration,AngularVelocity,Position,Rotation,Velocity,IsTracked
0,2023-04-06T20:15:02.046824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
1,2023-04-06T20:15:02.046824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
2,2023-04-06T20:15:02.046824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
3,2023-04-06T20:15:02.046824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
4,2023-04-06T20:15:02.046824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
5,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
6,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
7,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
8,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
9,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
10,2023-04-06T20:15:02.047828,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
11,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
12,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
13,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
14,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
15,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
16,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
17,2023-04-06T20:15:02.048824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
18,2023-04-06T20:15:02.049821,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
19,2023-04-06T20:15:02.049821,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
20,2023-04-06T20:15:02.049821,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
21,2023-04-06T20:15:02.049821,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
22,2023-04-06T20:15:02.049821,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
23,2023-04-06T20:15:02.050824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
24,2023-04-06T20:15:02.050824,3,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008528775,0.0001944978,-0.001068054)","(0.02832546,0.9443848,0.4435495)","(0.384978,0.007644398,0.004011504,-0.9228854)","(0.0002864967,-0.0008310296,0.0004028174)",True
25,2023-04-06T20:15:02.066821,4,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002340827,0.0009247944,0.001189908)","(0.02822701,0.9444858,0.443577)","(0.3850575,0.007591919,0.004077059,-0.9228524)","(0.000449764,-6.984948E-07,-8.759019E-05)",True
26,2023-04-06T20:15:02.066821,4,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002340827,0.0009247944,0.001189908)","(0.02822701,0.9444858,0.443577)","(0.3850575,0.007591919,0.004077059,-0.9228524)","(0.000449764,-6.984948E-07,-8.759019E-05)",True
27,2023-04-06T20:15:02.077820,5,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.0008178424,0.001677257,0.001959305)","(0.02825558,0.9444759,0.4435585)","(0.3850749,0.007602145,0.004100431,-0.9228449)","(0.0004528355,2.445128E-05,-0.00014733)",True
28,2023-04-06T20:15:02.086822,7,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002154556,-0.001332393,0.0004237489)","(0.02820039,0.9444577,0.4435796)","(0.3850718,0.007517016,0.004051755,-0.9228471)","(0.0003873575,-0.0003304729,-0.0002607486)",True
29,2023-04-06T20:15:02.097826,8,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002136377,0.001690369,-0.001066533)","(0.02818183,0.9444832,0.4435981)","(0.3850558,0.007605944,0.004012892,-0.9228534)","(0.0003174694,-0.0001107418,-0.0001270838)",True
30,2023-04-06T20:15:02.108820,9,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0001996467,-0.00207026,-0.001839287)","(0.02810675,0.9444779,0.443576)","(0.384986,0.007511588,0.003993592,-0.9228832)","(0.0002361939,-0.000233824,-0.0005965178)",True
31,2023-04-06T20:15:02.119821,10,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.000229029,0.0009254977,0.001191984)","(0.0281599,0.9445296,0.4435171)","(0.3851019,0.007570191,0.004079088,-0.922834)","(0.0005120615,0.0002355706,-0.001107355)",True
32,2023-04-06T20:15:02.141820,12,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(-0.0002228389,-0.0005723889,-0.0003208747)","(0.02815809,0.9445191,0.4435235)","(0.384987,0.007535442,0.004044041,-0.9228824)","(0.0008493049,0.0002032089,-0.001250316)",True
33,2023-04-06T20:15:02.153835,13,HTC,OpenVR Controller(VIVE Tracker 3.0 MV) - Right,LHR-9E483859,"(0,0,0)","(0,0,0)","(0.00192965,0.0001991205,-0.001049929)","(0.02816159,0.9445128,0.443513)","(0.3851552,0.007604421,0.004017956,-0.9228117)","(0.0008327016,0.0002092174,-0.00158045)",True
