,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
10500,1394,0,2023-03-01T18:50:46.509299,1636028,1185,1936,-71,-813,-506,-284,-46,166,-284
10501,1395,0,2023-03-01T18:50:46.515278,1636034,1185,1936,-71,-813,-506,-284,-46,166,-284
10502,1396,0,2023-03-01T18:50:46.520291,1636039,1185,1936,-71,-813,-506,-284,-46,166,-284
10503,1397,0,2023-03-01T18:50:46.525059,1636044,1185,1936,-71,-813,-506,-284,-46,166,-284
10504,1398,0,2023-03-01T18:50:46.530131,1636049,1183,1937,-71,-820,-508,-281,-46,166,-284
10505,1399,0,2023-03-01T18:50:46.536432,1636056,1183,1937,-71,-820,-508,-281,-46,166,-284
10506,1400,0,2023-03-01T18:50:46.541476,1636061,1183,1937,-71,-820,-508,-281,-46,166,-284
10507,1401,0,2023-03-01T18:50:46.546579,1636065,1183,1937,-71,-820,-508,-281,-46,166,-284
10508,1402,0,2023-03-01T18:50:46.552392,1636072,1183,1937,-70,-815,-503,-279,-61,171,-281
10509,1403,0,2023-03-01T18:50:46.558720,1636078,1183,1937,-70,-815,-503,-279,-61,171,-281
10510,1404,0,2023-03-01T18:50:46.563270,1636082,1183,1937,-70,-815,-503,-279,-61,171,-281
10511,1405,0,2023-03-01T18:50:46.568136,1636087,1186,1937,-68,-808,-508,-292,-61,171,-281
10512,1406,0,2023-03-01T18:50:46.574193,1636093,1186,1937,-68,-808,-508,-292,-61,171,-281
10513,1407,0,2023-03-01T18:50:46.579670,1636099,1186,1937,-68,-808,-508,-292,-61,171,-281
10514,1408,0,2023-03-01T18:50:46.584226,1636104,1186,1937,-68,-808,-508,-292,-61,171,-281
10515,1409,0,2023-03-01T18:50:46.588920,1636108,1183,1937,-74,-808,-517,-285,-61,171,-281
10516,1410,0,2023-03-01T18:50:46.594649,1636114,1183,1937,-74,-808,-517,-285,-61,171,-281
10517,1411,0,2023-03-01T18:50:46.599420,1636118,1183,1937,-74,-808,-517,-285,-61,171,-281
10518,1412,0,2023-03-01T18:50:46.604186,1636123,1183,1937,-74,-808,-517,-285,-61,171,-281
10519,1413,0,2023-03-01T18:50:46.609219,1636128,1186,1938,-71,-799,-492,-291,-61,171,-281
10520,1414,0,2023-03-01T18:50:46.615470,1636134,1186,1938,-71,-799,-492,-291,-61,171,-281
10521,1415,0,2023-03-01T18:50:46.620157,1636140,1186,1938,-71,-799,-492,-291,-61,171,-281
10522,1416,0,2023-03-01T18:50:46.624733,1636144,1186,1938,-71,-799,-492,-291,-61,171,-281
10523,1417,0,2023-03-01T18:50:46.629418,1636149,1185,1937,-75,-789,-498,-284,-61,171,-281
10524,1418,0,2023-03-01T18:50:46.634877,1636154,1185,1937,-75,-789,-498,-284,-61,171,-281
10525,1419,0,2023-03-01T18:50:46.639735,1636159,1185,1937,-75,-789,-498,-284,-61,171,-281
10526,1420,0,2023-03-01T18:50:46.644406,1636164,1185,1937,-75,-789,-498,-284,-61,171,-281
10527,1421,0,2023-03-01T18:50:46.649213,1636168,1184,1935,-80,-803,-505,-273,-61,171,-281
10528,1422,0,2023-03-01T18:50:46.656162,1636175,1184,1935,-80,-803,-505,-273,-61,171,-281
10529,1423,0,2023-03-01T18:50:46.660764,1636179,1184,1935,-80,-803,-505,-273,-61,171,-281
10530,1424,0,2023-03-01T18:50:46.666643,1636185,1184,1935,-80,-803,-505,-273,-61,171,-281
10531,1425,0,2023-03-01T18:50:46.671918,1636191,1183,1935,-80,-806,-495,-276,-56,162,-282
10532,1426,0,2023-03-01T18:50:46.677595,1636197,1183,1935,-80,-806,-495,-276,-56,162,-282
10533,1427,0,2023-03-01T18:50:46.682202,1636201,1183,1935,-80,-806,-495,-276,-56,162,-282
10534,1428,0,2023-03-01T18:50:46.687112,1636206,1185,1939,-74,-798,-503,-273,-56,162,-282
10535,1429,0,2023-03-01T18:50:46.693193,1636212,1185,1939,-74,-798,-503,-273,-56,162,-282
10536,1430,0,2023-03-01T18:50:46.698719,1636217,1185,1939,-74,-798,-503,-273,-56,162,-282
10537,1431,0,2023-03-01T18:50:46.703426,1636222,1185,1939,-74,-798,-503,-273,-56,162,-282
10538,1432,0,2023-03-01T18:50:46.708243,1636228,1190,1939,-73,-806,-496,-281,-56,162,-282
10539,1433,0,2023-03-01T18:50:46.714026,1636233,1190,1939,-73,-806,-496,-281,-56,162,-282
10540,1434,0,2023-03-01T18:50:46.718751,1636238,1190,1939,-73,-806,-496,-281,-56,162,-282
