,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
32900,3794,0,2023-03-01T18:52:47.536910,1757063,856,1491,1041,-1249,-580,-477,31,173,-141
32901,3795,0,2023-03-01T18:52:47.543449,1757069,856,1491,1041,-1249,-580,-477,31,173,-141
32902,3796,0,2023-03-01T18:52:47.549011,1757075,856,1491,1041,-1249,-580,-477,31,173,-141
32903,3797,0,2023-03-01T18:52:47.554019,1757080,856,1491,1041,-1249,-580,-477,31,173,-141
32904,3798,0,2023-03-01T18:52:47.559273,1757085,855,1484,1048,-1237,-577,-478,31,173,-141
32905,3799,0,2023-03-01T18:52:47.566122,1757091,855,1484,1048,-1237,-577,-478,31,173,-141
32906,3800,0,2023-03-01T18:52:47.573288,1757099,855,1484,1048,-1237,-577,-478,31,173,-141
32907,3801,0,2023-03-01T18:52:47.578522,1757104,854,1487,1043,-1251,-572,-487,31,173,-141
32908,3802,0,2023-03-01T18:52:47.584882,1757111,854,1487,1043,-1251,-572,-487,31,173,-141
32909,3803,0,2023-03-01T18:52:47.590876,1757116,854,1487,1043,-1251,-572,-487,31,173,-141
32910,3804,0,2023-03-01T18:52:47.596251,1757122,858,1483,1046,-1239,-570,-474,31,173,-141
32911,3805,0,2023-03-01T18:52:47.601499,1757127,858,1483,1046,-1239,-570,-474,23,173,-137
32912,3806,0,2023-03-01T18:52:47.606411,1757132,858,1483,1046,-1239,-570,-474,23,173,-137
32913,3807,0,2023-03-01T18:52:47.611574,1757137,858,1483,1046,-1239,-570,-474,23,173,-137
32914,3808,0,2023-03-01T18:52:47.618181,1757144,858,1483,1047,-1235,-571,-473,23,173,-137
32915,3809,0,2023-03-01T18:52:47.624931,1757151,858,1483,1047,-1235,-571,-473,23,173,-137
32916,3810,0,2023-03-01T18:52:47.630578,1757156,858,1483,1047,-1235,-571,-473,23,173,-137
32917,3811,0,2023-03-01T18:52:47.635912,1757162,854,1484,1047,-1245,-571,-476,23,173,-137
32918,3812,0,2023-03-01T18:52:47.643291,1757168,854,1484,1047,-1245,-571,-476,23,173,-137
32919,3813,0,2023-03-01T18:52:47.648270,1757173,854,1484,1047,-1245,-571,-476,23,173,-137
32920,3814,0,2023-03-01T18:52:47.653326,1757178,854,1484,1047,-1245,-571,-476,23,173,-137
32921,3815,0,2023-03-01T18:52:47.658712,1757185,853,1482,1044,-1251,-568,-478,23,173,-137
32922,3816,0,2023-03-01T18:52:47.664809,1757191,853,1482,1044,-1251,-568,-478,23,173,-137
32923,3817,0,2023-03-01T18:52:47.670459,1757196,853,1482,1044,-1251,-568,-478,23,173,-137
32924,3818,0,2023-03-01T18:52:47.675932,1757201,853,1482,1044,-1251,-568,-478,23,173,-137
32925,3819,0,2023-03-01T18:52:47.681203,1757207,851,1482,1042,-1247,-571,-484,23,173,-137
32926,3820,0,2023-03-01T18:52:47.687802,1757213,851,1482,1042,-1247,-571,-484,23,173,-137
32927,3821,0,2023-03-01T18:52:47.693146,1757218,851,1482,1042,-1247,-571,-484,23,173,-137
32928,3822,0,2023-03-01T18:52:47.698152,1757223,853,1481,1039,-1246,-573,-481,23,173,-137
32929,3823,0,2023-03-01T18:52:47.704120,1757230,853,1481,1039,-1246,-573,-481,23,173,-137
32930,3824,0,2023-03-01T18:52:47.709780,1757236,853,1481,1039,-1246,-573,-481,23,173,-137
32931,3825,0,2023-03-01T18:52:47.714716,1757241,853,1481,1039,-1246,-573,-481,23,173,-137
32932,3826,0,2023-03-01T18:52:47.719571,1757245,850,1480,1044,-1254,-561,-482,30,184,-138
32933,3827,0,2023-03-01T18:52:47.725523,1757251,850,1480,1044,-1254,-561,-482,30,184,-138
