,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
2100,2994,0,2023-03-01T18:50:01.144551,1590662,406,862,1537,-863,-590,-111,13,247,-129
2101,2995,0,2023-03-01T18:50:01.149365,1590666,406,862,1537,-863,-590,-111,13,247,-129
2102,2996,0,2023-03-01T18:50:01.154341,1590671,407,864,1542,-869,-584,-115,13,247,-129
2103,2997,0,2023-03-01T18:50:01.161338,1590677,407,864,1542,-869,-584,-115,13,247,-129
2104,2998,0,2023-03-01T18:50:01.166389,1590683,407,864,1542,-869,-584,-115,13,247,-129
2105,2999,0,2023-03-01T18:50:01.171825,1590688,405,863,1534,-859,-595,-114,13,247,-129
2106,3000,0,2023-03-01T18:50:01.177570,1590694,405,863,1534,-859,-595,-114,13,247,-129
2107,3001,0,2023-03-01T18:50:01.183004,1590700,405,863,1534,-859,-595,-114,13,247,-129
2108,3002,0,2023-03-01T18:50:01.188795,1590705,405,863,1534,-859,-595,-114,13,247,-129
2109,3003,0,2023-03-01T18:50:01.193806,1590710,412,865,1534,-864,-592,-125,13,247,-129
2110,3004,0,2023-03-01T18:50:01.200362,1590717,412,865,1534,-864,-592,-125,13,247,-129
2111,3005,0,2023-03-01T18:50:01.205246,1590722,412,865,1534,-864,-592,-125,13,247,-129
2112,3006,0,2023-03-01T18:50:01.210475,1590727,412,865,1534,-864,-592,-125,13,247,-129
2113,3007,0,2023-03-01T18:50:01.215096,1590731,407,869,1533,-860,-587,-115,13,247,-129
2114,3008,0,2023-03-01T18:50:01.222069,1590738,407,869,1533,-860,-587,-115,13,247,-129
2115,3009,0,2023-03-01T18:50:01.227316,1590744,407,869,1533,-860,-587,-115,13,247,-129
2116,3010,0,2023-03-01T18:50:01.232162,1590749,406,869,1532,-859,-596,-111,13,247,-129
2117,3011,0,2023-03-01T18:50:01.237342,1590754,406,869,1532,-859,-596,-111,13,247,-129
2118,3012,0,2023-03-01T18:50:01.243081,1590760,406,869,1532,-859,-596,-111,13,247,-129
2119,3013,0,2023-03-01T18:50:01.248114,1590764,406,869,1532,-859,-596,-111,13,247,-129
2120,3014,0,2023-03-01T18:50:01.253199,1590770,406,869,1529,-851,-599,-116,13,247,-129
2121,3015,0,2023-03-01T18:50:01.260431,1590776,406,869,1529,-851,-599,-116,13,247,-129
2122,3016,0,2023-03-01T18:50:01.265460,1590781,406,869,1529,-851,-599,-116,13,247,-129
2123,3017,0,2023-03-01T18:50:01.270918,1590787,406,869,1529,-851,-599,-116,13,247,-129
2124,3018,0,2023-03-01T18:50:01.276704,1590793,408,872,1532,-847,-602,-122,19,247,-127
2125,3019,0,2023-03-01T18:50:01.282805,1590799,408,872,1532,-847,-602,-122,19,247,-127
2126,3020,0,2023-03-01T18:50:01.287886,1590804,408,872,1532,-847,-602,-122,19,247,-127
2127,3021,0,2023-03-01T18:50:01.292631,1590809,410,871,1537,-851,-600,-113,19,247,-127
2128,3022,0,2023-03-01T18:50:01.298923,1590815,410,871,1537,-851,-600,-113,19,247,-127
2129,3023,0,2023-03-01T18:50:01.303841,1590820,410,871,1537,-851,-600,-113,19,247,-127
2130,3024,0,2023-03-01T18:50:01.308640,1590825,410,871,1537,-851,-600,-113,19,247,-127
2131,3025,0,2023-03-01T18:50:01.313502,1590831,407,869,1535,-849,-594,-117,19,247,-127
2132,3026,0,2023-03-01T18:50:01.320180,1590837,407,869,1535,-849,-594,-117,19,247,-127
2133,3027,0,2023-03-01T18:50:01.325371,1590842,407,869,1535,-849,-594,-117,19,247,-127
2134,3028,0,2023-03-01T18:50:01.330468,1590847,407,869,1535,-849,-594,-117,19,247,-127
2135,3029,0,2023-03-01T18:50:01.335390,1590852,411,870,1534,-852,-594,-108,19,247,-127
2136,3030,0,2023-03-01T18:50:01.341442,1590858,411,870,1534,-852,-594,-108,19,247,-127
2137,3031,0,2023-03-01T18:50:01.346369,1590863,411,870,1534,-852,-594,-108,19,247,-127
2138,3032,0,2023-03-01T18:50:01.351165,1590867,411,870,1534,-852,-594,-108,19,247,-127
2139,3033,0,2023-03-01T18:50:01.356486,1590873,413,871,1534,-862,-591,-117,19,247,-127
2140,3034,0,2023-03-01T18:50:01.362806,1590880,413,871,1534,-862,-591,-117,19,247,-127
2141,3035,0,2023-03-01T18:50:01.368016,1590884,413,871,1534,-862,-591,-117,19,247,-127
2142,3036,0,2023-03-01T18:50:01.372993,1590889,413,871,1534,-862,-591,-117,19,247,-127
2143,3037,0,2023-03-01T18:50:01.379065,1590895,413,871,1534,-862,-591,-117,19,247,-127
2144,3038,0,2023-03-01T18:50:01.384322,1590900,413,871,1534,-862,-591,-117,19,247,-127
2145,3039,0,2023-03-01T18:50:01.389182,1590905,413,871,1534,-862,-591,-117,19,247,-127
2146,3040,0,2023-03-01T18:50:01.394133,1590910,412,872,1536,-852,-592,-115,14,242,-134
2147,3041,0,2023-03-01T18:50:01.401433,1590918,412,872,1536,-852,-592,-115,14,242,-134
2148,3042,0,2023-03-01T18:50:01.406048,1590923,412,872,1536,-852,-592,-115,14,242,-134
2149,3043,0,2023-03-01T18:50:01.411369,1590928,412,872,1536,-852,-592,-115,14,242,-134
2150,3044,0,2023-03-01T18:50:01.417890,1590934,414,875,1534,-850,-599,-121,14,242,-134
2151,3045,0,2023-03-01T18:50:01.422852,1590939,414,875,1534,-850,-599,-121,14,242,-134
2152,3046,0,2023-03-01T18:50:01.427911,1590944,414,875,1534,-850,-599,-121,14,242,-134
2153,3047,0,2023-03-01T18:50:01.432698,1590949,414,873,1534,-853,-598,-117,14,242,-134
2154,3048,0,2023-03-01T18:50:01.439793,1590957,414,873,1534,-853,-598,-117,14,242,-134
2155,3049,0,2023-03-01T18:50:01.444831,1590961,414,873,1534,-853,-598,-117,14,242,-134
2156,3050,0,2023-03-01T18:50:01.449976,1590967,414,873,1534,-853,-598,-117,14,242,-134
2157,3051,0,2023-03-01T18:50:01.454746,1590971,410,879,1534,-854,-593,-130,14,242,-134
2158,3052,0,2023-03-01T18:50:01.461415,1590978,410,879,1534,-854,-593,-130,14,242,-134
2159,3053,0,2023-03-01T18:50:01.466265,1590983,410,879,1534,-854,-593,-130,14,242,-134
2160,3054,0,2023-03-01T18:50:01.471233,1590988,410,879,1534,-854,-593,-130,14,242,-134
2161,3055,0,2023-03-01T18:50:01.476092,1590992,414,875,1527,-845,-601,-110,14,242,-134
2162,3056,0,2023-03-01T18:50:01.482361,1590999,414,875,1527,-845,-601,-110,14,242,-134
2163,3057,0,2023-03-01T18:50:01.487111,1591004,414,875,1527,-845,-601,-110,14,242,-134
2164,3058,0,2023-03-01T18:50:01.492179,1591009,416,880,1529,-863,-594,-128,14,242,-134
2165,3059,0,2023-03-01T18:50:01.498920,1591015,416,880,1529,-863,-594,-128,14,242,-134
2166,3060,0,2023-03-01T18:50:01.505142,1591021,416,880,1529,-863,-594,-128,14,242,-134
2167,3061,0,2023-03-01T18:50:01.510206,1591026,416,880,1529,-863,-594,-128,14,242,-134
2168,3062,0,2023-03-01T18:50:01.515558,1591032,415,878,1528,-866,-584,-117,14,242,-134
2169,3063,0,2023-03-01T18:50:01.522239,1591038,415,878,1528,-866,-584,-117,14,242,-134
2170,3064,0,2023-03-01T18:50:01.527146,1591044,415,878,1528,-866,-584,-117,14,242,-134
2171,3065,0,2023-03-01T18:50:01.531944,1591049,416,878,1537,-857,-596,-113,22,250,-136
2172,3066,0,2023-03-01T18:50:01.537308,1591054,416,878,1537,-857,-596,-113,22,250,-136
2173,3067,0,2023-03-01T18:50:01.542532,1591059,416,878,1537,-857,-596,-113,22,250,-136
2174,3068,0,2023-03-01T18:50:01.547596,1591064,416,878,1537,-857,-596,-113,22,250,-136
2175,3069,0,2023-03-01T18:50:01.552185,1591069,417,886,1526,-854,-602,-109,22,250,-136
2176,3070,0,2023-03-01T18:50:01.558163,1591074,417,886,1526,-854,-602,-109,22,250,-136
2177,3071,0,2023-03-01T18:50:01.563526,1591080,417,886,1526,-854,-602,-109,22,250,-136
2178,3072,0,2023-03-01T18:50:01.568720,1591085,417,886,1526,-854,-602,-109,22,250,-136
2179,3073,0,2023-03-01T18:50:01.573757,1591091,415,876,1529,-862,-595,-112,22,250,-136
2180,3074,0,2023-03-01T18:50:01.579798,1591096,415,876,1529,-862,-595,-112,22,250,-136
2181,3075,0,2023-03-01T18:50:01.585110,1591101,415,876,1529,-862,-595,-112,22,250,-136
2182,3076,0,2023-03-01T18:50:01.590550,1591107,415,876,1529,-862,-595,-112,22,250,-136
2183,3077,0,2023-03-01T18:50:01.595766,1591112,419,888,1522,-861,-589,-126,22,250,-136
2184,3078,0,2023-03-01T18:50:01.602310,1591118,419,888,1522,-861,-589,-126,22,250,-136
2185,3079,0,2023-03-01T18:50:01.607396,1591123,419,888,1522,-861,-589,-126,22,250,-136
2186,3080,0,2023-03-01T18:50:01.612185,1591129,416,882,1531,-863,-591,-107,22,250,-136
2187,3081,0,2023-03-01T18:50:01.617557,1591134,416,882,1531,-863,-591,-107,22,250,-136
2188,3082,0,2023-03-01T18:50:01.623001,1591140,416,882,1531,-863,-591,-107,22,250,-136
2189,3083,0,2023-03-01T18:50:01.627714,1591144,416,882,1531,-863,-591,-107,22,250,-136
2190,3084,0,2023-03-01T18:50:01.632506,1591149,416,884,1527,-865,-579,-106,22,250,-136
2191,3085,0,2023-03-01T18:50:01.638670,1591155,416,884,1527,-865,-579,-106,22,250,-136
2192,3086,0,2023-03-01T18:50:01.644257,1591161,416,884,1527,-865,-579,-106,22,250,-136
2193,3087,0,2023-03-01T18:50:01.648850,1591165,416,884,1527,-865,-579,-106,22,250,-136
2194,3088,0,2023-03-01T18:50:01.653906,1591171,416,885,1527,-852,-591,-112,22,248,-134
