,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
31500,2394,0,2023-03-01T18:52:39.967391,1749492,1043,1658,731,-1271,-598,-474,15,153,-147
31501,2395,0,2023-03-01T18:52:39.972002,1749497,1043,1658,731,-1271,-598,-474,15,153,-147
31502,2396,0,2023-03-01T18:52:39.977052,1749502,1043,1658,731,-1271,-598,-474,15,153,-147
31503,2397,0,2023-03-01T18:52:39.982047,1749508,1043,1658,731,-1271,-598,-474,15,153,-147
31504,2398,0,2023-03-01T18:52:39.987502,1749513,1039,1660,738,-1263,-594,-461,15,153,-147
31505,2399,0,2023-03-01T18:52:39.992549,1749518,1039,1660,738,-1263,-594,-461,15,153,-147
31506,2400,0,2023-03-01T18:52:39.998401,1749524,1039,1660,738,-1263,-594,-461,15,153,-147
31507,2401,0,2023-03-01T18:52:40.003311,1749528,1039,1660,738,-1263,-594,-461,15,153,-147
31508,2402,0,2023-03-01T18:52:40.009126,1749534,1040,1659,737,-1271,-596,-464,10,160,-144
31509,2403,0,2023-03-01T18:52:40.014840,1749540,1040,1659,737,-1271,-596,-464,10,160,-144
31510,2404,0,2023-03-01T18:52:40.021316,1749545,1040,1659,737,-1271,-596,-464,10,160,-144
31511,2405,0,2023-03-01T18:52:40.027980,1749553,1040,1660,745,-1260,-589,-459,10,160,-144
31512,2406,0,2023-03-01T18:52:40.034272,1749560,1040,1660,745,-1260,-589,-459,10,160,-144
31513,2407,0,2023-03-01T18:52:40.041054,1749565,1040,1660,745,-1260,-589,-459,10,160,-144
31514,2408,0,2023-03-01T18:52:40.046743,1749572,1039,1657,738,-1272,-589,-456,10,160,-144
31515,2409,0,2023-03-01T18:52:40.052078,1749577,1039,1657,738,-1272,-589,-456,10,160,-144
31516,2410,0,2023-03-01T18:52:40.057604,1749582,1039,1657,738,-1272,-589,-456,10,160,-144
31517,2411,0,2023-03-01T18:52:40.062607,1749587,1039,1657,738,-1272,-589,-456,10,160,-144
31518,2412,0,2023-03-01T18:52:40.068884,1749594,1041,1654,739,-1270,-586,-456,10,160,-144
31519,2413,0,2023-03-01T18:52:40.074621,1749600,1041,1654,739,-1270,-586,-456,10,160,-144
31520,2414,0,2023-03-01T18:52:40.080098,1749606,1041,1654,739,-1270,-586,-456,10,160,-144
31521,2415,0,2023-03-01T18:52:40.085163,1749611,1041,1654,739,-1270,-586,-456,10,160,-144
31522,2416,0,2023-03-01T18:52:40.089964,1749615,1041,1657,742,-1268,-575,-453,10,160,-144
31523,2417,0,2023-03-01T18:52:40.095636,1749621,1041,1657,742,-1268,-575,-453,10,160,-144
31524,2418,0,2023-03-01T18:52:40.101051,1749626,1041,1657,742,-1268,-575,-453,10,160,-144
