,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
24500,5394,0,2023-03-01T18:52:02.151945,1711675,1417,1807,-581,-1178,-782,-306,-52,148,-244
24501,5395,0,2023-03-01T18:52:02.157732,1711681,1417,1807,-581,-1178,-782,-306,-52,148,-244
24502,5396,0,2023-03-01T18:52:02.163641,1711686,1422,1805,-586,-1188,-799,-311,-52,148,-244
24503,5397,0,2023-03-01T18:52:02.169073,1711692,1422,1805,-586,-1188,-799,-311,-52,148,-244
24504,5398,0,2023-03-01T18:52:02.174592,1711697,1422,1805,-586,-1188,-799,-311,-52,148,-244
24505,5399,0,2023-03-01T18:52:02.179432,1711703,1422,1805,-586,-1188,-799,-311,-52,148,-244
24506,5400,0,2023-03-01T18:52:02.185147,1711709,1419,1803,-580,-1185,-794,-304,-51,141,-241
24507,5401,0,2023-03-01T18:52:02.190395,1711714,1419,1803,-580,-1185,-794,-304,-51,141,-241
24508,5402,0,2023-03-01T18:52:02.195950,1711719,1419,1803,-580,-1185,-794,-304,-51,141,-241
24509,5403,0,2023-03-01T18:52:02.201049,1711724,1421,1805,-581,-1175,-787,-299,-51,141,-241
24510,5404,0,2023-03-01T18:52:02.206912,1711730,1421,1805,-581,-1175,-787,-299,-51,141,-241
24511,5405,0,2023-03-01T18:52:02.211632,1711735,1421,1805,-581,-1175,-787,-299,-51,141,-241
24512,5406,0,2023-03-01T18:52:02.217126,1711740,1421,1805,-581,-1175,-787,-299,-51,141,-241
24513,5407,0,2023-03-01T18:52:02.223395,1711746,1420,1808,-579,-1187,-787,-297,-51,141,-241
24514,5408,0,2023-03-01T18:52:02.230052,1711752,1420,1808,-579,-1187,-787,-297,-51,141,-241
24515,5409,0,2023-03-01T18:52:02.235560,1711759,1420,1808,-579,-1187,-787,-297,-51,141,-241
24516,5410,0,2023-03-01T18:52:02.240375,1711763,1416,1804,-577,-1191,-791,-299,-51,141,-241
24517,5411,0,2023-03-01T18:52:02.246147,1711769,1416,1804,-577,-1191,-791,-299,-51,141,-241
24518,5412,0,2023-03-01T18:52:02.250843,1711774,1416,1804,-577,-1191,-791,-299,-51,141,-241
24519,5413,0,2023-03-01T18:52:02.255767,1711778,1416,1804,-577,-1191,-791,-299,-51,141,-241
24520,5414,0,2023-03-01T18:52:02.260651,1711783,1420,1807,-584,-1192,-792,-299,-51,141,-241
24521,5415,0,2023-03-01T18:52:02.267088,1711790,1420,1807,-584,-1192,-792,-299,-51,141,-241
24522,5416,0,2023-03-01T18:52:02.272314,1711796,1420,1807,-584,-1192,-792,-299,-51,141,-241
24523,5417,0,2023-03-01T18:52:02.277842,1711801,1420,1807,-584,-1192,-792,-299,-51,141,-241
24524,5418,0,2023-03-01T18:52:02.282948,1711806,1418,1806,-582,-1179,-782,-299,-51,141,-241
24525,5419,0,2023-03-01T18:52:02.288638,1711812,1418,1806,-582,-1179,-782,-299,-51,141,-241
24526,5420,0,2023-03-01T18:52:02.294215,1711817,1418,1806,-582,-1179,-782,-299,-51,141,-241
24527,5421,0,2023-03-01T18:52:02.299172,1711822,1418,1806,-582,-1179,-782,-299,-51,141,-241
24528,5422,0,2023-03-01T18:52:02.305267,1711828,1417,1806,-584,-1184,-780,-303,-51,141,-241
24529,5423,0,2023-03-01T18:52:02.310793,1711834,1417,1806,-584,-1184,-780,-303,-51,141,-241
24530,5424,0,2023-03-01T18:52:02.316840,1711840,1417,1806,-584,-1184,-780,-303,-51,141,-241
24531,5425,0,2023-03-01T18:52:02.322576,1711846,1419,1806,-578,-1189,-786,-302,-55,147,-249
24532,5426,0,2023-03-01T18:52:02.328206,1711851,1419,1806,-578,-1189,-786,-302,-55,147,-249
24533,5427,0,2023-03-01T18:52:02.334714,1711858,1419,1806,-578,-1189,-786,-302,-55,147,-249
24534,5428,0,2023-03-01T18:52:02.339812,1711863,1419,1806,-578,-1189,-786,-302,-55,147,-249
24535,5429,0,2023-03-01T18:52:02.344954,1711867,1419,1806,-578,-1189,-786,-302,-55,147,-249
24536,5430,0,2023-03-01T18:52:02.350050,1711873,1419,1806,-578,-1189,-786,-302,-55,147,-249
24537,5431,0,2023-03-01T18:52:02.355591,1711879,1419,1806,-578,-1189,-786,-302,-55,147,-249
24538,5432,0,2023-03-01T18:52:02.360606,1711884,1420,1805,-583,-1188,-778,-301,-55,147,-249
24539,5433,0,2023-03-01T18:52:02.366416,1711890,1420,1805,-583,-1188,-778,-301,-55,147,-249
24540,5434,0,2023-03-01T18:52:02.371751,1711895,1420,1805,-583,-1188,-778,-301,-55,147,-249
24541,5435,0,2023-03-01T18:52:02.376752,1711900,1420,1805,-583,-1188,-778,-301,-55,147,-249
24542,5436,0,2023-03-01T18:52:02.383217,1711906,1419,1806,-588,-1176,-786,-310,-55,147,-249
24543,5437,0,2023-03-01T18:52:02.388895,1711912,1419,1806,-588,-1176,-786,-310,-55,147,-249
24544,5438,0,2023-03-01T18:52:02.396884,1711920,1419,1806,-588,-1176,-786,-310,-55,147,-249
24545,5439,0,2023-03-01T18:52:02.401826,1711925,1414,1804,-582,-1184,-789,-298,-55,147,-249
24546,5440,0,2023-03-01T18:52:02.407544,1711931,1414,1804,-582,-1184,-789,-298,-55,147,-249
24547,5441,0,2023-03-01T18:52:02.412617,1711936,1414,1804,-582,-1184,-789,-298,-55,147,-249
24548,5442,0,2023-03-01T18:52:02.418230,1711941,1414,1804,-582,-1184,-789,-298,-55,147,-249
24549,5443,0,2023-03-01T18:52:02.423841,1711947,1417,1800,-585,-1193,-798,-302,-55,147,-249
24550,5444,0,2023-03-01T18:52:02.429589,1711952,1417,1800,-585,-1193,-798,-302,-55,147,-249
24551,5445,0,2023-03-01T18:52:02.435096,1711959,1417,1800,-585,-1193,-798,-302,-55,147,-249
24552,5446,0,2023-03-01T18:52:02.439726,1711963,1417,1800,-585,-1193,-798,-302,-55,147,-249
24553,5447,0,2023-03-01T18:52:02.444649,1711968,1413,1801,-575,-1191,-794,-309,-54,142,-240
24554,5448,0,2023-03-01T18:52:02.450070,1711973,1413,1801,-575,-1191,-794,-309,-54,142,-240
24555,5449,0,2023-03-01T18:52:02.455420,1711978,1413,1801,-575,-1191,-794,-309,-54,142,-240
24556,5450,0,2023-03-01T18:52:02.460375,1711983,1423,1813,-585,-1198,-791,-311,-54,142,-240
24557,5451,0,2023-03-01T18:52:02.466404,1711989,1423,1813,-585,-1198,-791,-311,-54,142,-240
24558,5452,0,2023-03-01T18:52:02.471112,1711994,1423,1813,-585,-1198,-791,-311,-54,142,-240
24559,5453,0,2023-03-01T18:52:02.476317,1712000,1423,1813,-585,-1198,-791,-311,-54,142,-240
24560,5454,0,2023-03-01T18:52:02.482164,1712006,1418,1801,-586,-1192,-795,-298,-54,142,-240
24561,5455,0,2023-03-01T18:52:02.487814,1712011,1418,1801,-586,-1192,-795,-298,-54,142,-240
24562,5456,0,2023-03-01T18:52:02.493756,1712017,1418,1801,-586,-1192,-795,-298,-54,142,-240
24563,5457,0,2023-03-01T18:52:02.498501,1712022,1418,1801,-586,-1192,-795,-298,-54,142,-240
24564,5458,0,2023-03-01T18:52:02.503106,1712026,1415,1799,-579,-1188,-796,-303,-54,142,-240
24565,5459,0,2023-03-01T18:52:02.508835,1712032,1415,1799,-579,-1188,-796,-303,-54,142,-240
24566,5460,0,2023-03-01T18:52:02.514121,1712037,1415,1799,-579,-1188,-796,-303,-54,142,-240
24567,5461,0,2023-03-01T18:52:02.519086,1712043,1415,1799,-579,-1188,-796,-303,-54,142,-240
24568,5462,0,2023-03-01T18:52:02.524458,1712048,1422,1810,-588,-1181,-799,-310,-54,142,-240
24569,5463,0,2023-03-01T18:52:02.529384,1712053,1422,1810,-588,-1181,-799,-310,-54,142,-240
24570,5464,0,2023-03-01T18:52:02.534483,1712058,1422,1810,-588,-1181,-799,-310,-54,142,-240
24571,5465,0,2023-03-01T18:52:02.539563,1712063,1422,1810,-588,-1181,-799,-310,-54,142,-240
