,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
21000,1894,0,2023-03-01T18:51:43.141018,1692663,1403,1822,-521,-1167,-770,-296,-60,164,-270
21001,1895,0,2023-03-01T18:51:43.147066,1692669,1403,1822,-521,-1167,-770,-296,-60,164,-270
21002,1896,0,2023-03-01T18:51:43.153222,1692675,1403,1822,-521,-1167,-770,-296,-60,164,-270
21003,1897,0,2023-03-01T18:51:43.158403,1692680,1402,1821,-528,-1163,-780,-297,-60,164,-270
21004,1898,0,2023-03-01T18:51:43.164108,1692686,1402,1821,-528,-1163,-780,-297,-60,164,-270
21005,1899,0,2023-03-01T18:51:43.169761,1692692,1402,1821,-528,-1163,-780,-297,-60,164,-270
21006,1900,0,2023-03-01T18:51:43.174585,1692697,1402,1821,-528,-1163,-780,-297,-60,164,-270
21007,1901,0,2023-03-01T18:51:43.179371,1692701,1402,1820,-524,-1168,-772,-305,-60,164,-270
21008,1902,0,2023-03-01T18:51:43.185614,1692707,1402,1820,-524,-1168,-772,-305,-60,164,-270
21009,1903,0,2023-03-01T18:51:43.194977,1692717,1402,1820,-524,-1168,-772,-305,-60,164,-270
21010,1904,0,2023-03-01T18:51:43.199597,1692722,1406,1823,-523,-1171,-775,-296,-60,164,-270
21011,1905,0,2023-03-01T18:51:43.205635,1692728,1406,1823,-523,-1171,-775,-296,-60,164,-270
21012,1906,0,2023-03-01T18:51:43.210641,1692733,1406,1823,-523,-1171,-775,-296,-60,164,-270
21013,1907,0,2023-03-01T18:51:43.215673,1692738,1406,1823,-523,-1171,-775,-296,-60,164,-270
21014,1908,0,2023-03-01T18:51:43.220730,1692743,1404,1825,-518,-1189,-766,-298,-60,164,-270
21015,1909,0,2023-03-01T18:51:43.226765,1692749,1404,1825,-518,-1189,-766,-298,-60,164,-270
21016,1910,0,2023-03-01T18:51:43.232091,1692754,1404,1825,-518,-1189,-766,-298,-60,164,-270
21017,1911,0,2023-03-01T18:51:43.237062,1692759,1398,1824,-514,-1191,-764,-301,-60,164,-270
21018,1912,0,2023-03-01T18:51:43.242959,1692765,1398,1824,-514,-1191,-764,-301,-60,164,-270
21019,1913,0,2023-03-01T18:51:43.248868,1692771,1398,1824,-514,-1191,-764,-301,-60,164,-270
21020,1914,0,2023-03-01T18:51:43.253893,1692776,1398,1824,-514,-1191,-764,-301,-60,164,-270
21021,1915,0,2023-03-01T18:51:43.258537,1692781,1403,1826,-520,-1177,-762,-302,-60,164,-270
21022,1916,0,2023-03-01T18:51:43.264373,1692786,1403,1826,-520,-1177,-762,-302,-60,164,-270
21023,1917,0,2023-03-01T18:51:43.270399,1692792,1403,1826,-520,-1177,-762,-302,-60,164,-270
21024,1918,0,2023-03-01T18:51:43.275260,1692797,1403,1826,-520,-1177,-762,-302,-60,164,-270
21025,1919,0,2023-03-01T18:51:43.279956,1692803,1403,1822,-524,-1165,-770,-298,-64,158,-264
21026,1920,0,2023-03-01T18:51:43.286218,1692808,1403,1822,-524,-1165,-770,-298,-64,158,-264
21027,1921,0,2023-03-01T18:51:43.291573,1692814,1403,1822,-524,-1165,-770,-298,-64,158,-264
21028,1922,0,2023-03-01T18:51:43.297451,1692820,1405,1823,-517,-1169,-772,-298,-64,158,-264
