,Unnamed: 0.1,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz,new_ax,new_ay,new_az
0,4908,8156,0,2023-04-06T20:09:48.236222,3998896,1985,1146,-618,-1059,-559,-476,141,19,-365,1983.3355576321508,1144.847917548594,-617.7309278588413
1,4909,8157,0,2023-04-06T20:09:48.240641,3998900,1985,1146,-618,-1059,-559,-476,141,19,-365,1983.2841766437691,1144.8842292727045,-617.4470102924216
2,4910,8158,0,2023-04-06T20:09:48.245173,3998904,1982,1144,-620,-1061,-560,-475,141,19,-365,1983.216116271394,1144.9519777041487,-617.0415585150049
3,4911,8159,0,2023-04-06T20:09:48.250438,3998910,1982,1144,-620,-1061,-560,-475,141,19,-365,1983.1313942528311,1145.0598765983539,-616.5104970135694
4,4912,8160,0,2023-04-06T20:09:48.254809,3998914,1982,1144,-620,-1061,-560,-475,141,19,-365,1983.0303764140008,1145.2143773211574,-615.8668617641688
5,4913,8161,0,2023-04-06T20:09:48.259398,3998918,1982,1144,-620,-1061,-560,-475,141,19,-365,1982.9133189386364,1145.418193000707,-615.1432830865017
6,4914,8162,0,2023-04-06T20:09:48.263682,3998923,1984,1146,-614,-1061,-559,-481,141,19,-365,1982.7806782609684,1145.669675523618,-614.3911770965832
7,4915,8163,0,2023-04-06T20:09:48.269418,3998928,1984,1146,-614,-1061,-559,-481,141,19,-365,1982.634181491294,1145.9632034094736,-613.676398920377
8,4916,8164,0,2023-04-06T20:09:48.273936,3998932,1984,1146,-614,-1061,-559,-481,141,19,-365,1982.478113425106,1146.290343290731,-613.072053953764
9,4917,8165,0,2023-04-06T20:09:48.279243,3998939,1984,1146,-614,-1061,-559,-481,141,19,-365,1982.3200562235581,1146.6414035836724,-612.6496501984623
10,4918,8166,0,2023-04-06T20:09:48.283883,3998943,1981,1149,-606,-1068,-564,-475,141,19,-365,1982.170510910863,1147.007149863678,-612.4694702965302
11,4919,8167,0,2023-04-06T20:09:48.289450,3998948,1981,1149,-606,-1068,-564,-475,141,19,-365,1982.0413434006625,1147.3805318535178,-612.5709310924957
12,4920,8168,0,2023-04-06T20:09:48.293893,3998953,1981,1149,-606,-1068,-564,-475,141,19,-365,1981.9435818380239,1147.758028081314,-612.964536890944
13,4921,8169,0,2023-04-06T20:09:48.298949,3998958,1981,1149,-606,-1068,-564,-475,141,19,-365,1981.885369922963,1148.1400254624295,-613.6277985297904
14,4922,8170,0,2023-04-06T20:09:48.303242,3998962,1982,1148,-618,-1059,-566,-479,141,19,-365,1981.8706482826287,1148.529913846926,-614.5069328909595
15,4923,8171,0,2023-04-06T20:09:48.308959,3998968,1982,1148,-618,-1059,-566,-479,141,19,-365,1981.8986604783581,1148.9320876125632,-615.5243449273057
16,4924,8172,0,2023-04-06T20:09:48.313302,3998972,1982,1148,-618,-1059,-566,-479,141,19,-365,1981.9640382906673,1149.349431871919,-616.589807726777
17,4925,8173,0,2023-04-06T20:09:48.317717,3998977,1982,1148,-618,-1059,-566,-479,141,19,-365,1982.0571351243086,1149.7810057891356,-617.6123834216856
18,4926,8174,0,2023-04-06T20:09:48.322264,3998982,1981,1150,-624,-1065,-554,-483,144,20,-362,1982.1644108212786,1150.2205363032235,-618.5111104885262
19,4927,8175,0,2023-04-06T20:09:48.327481,3998987,1981,1150,-624,-1065,-554,-483,144,20,-362,1982.2689266979862,1150.6560481956562,-619.2237620942607
20,4928,8176,0,2023-04-06T20:09:48.332236,3998991,1981,1150,-624,-1065,-554,-483,144,20,-362,1982.3512557075999,1151.0706039051543,-619.7130387272496
21,4929,8177,0,2023-04-06T20:09:48.337574,3998997,1981,1150,-624,-1065,-554,-483,144,20,-362,1982.391219175473,1151.4439567708314,-619.9691627790526
22,4930,8178,0,2023-04-06T20:09:48.342030,3999001,1985,1154,-618,-1061,-566,-483,144,20,-362,1982.3707149610316,1151.755008455748,-620.0082412621115
23,4931,8179,0,2023-04-06T20:09:48.347337,3999006,1985,1154,-618,-1061,-566,-483,144,20,-362,1982.2774213163598,1151.9849062024919,-619.8668832735655
24,4932,8180,0,2023-04-06T20:09:48.351889,3999011,1985,1154,-618,-1061,-566,-483,144,20,-362,1982.1084724073783,1152.1201629746117,-619.5946682136317
25,4933,8181,0,2023-04-06T20:09:48.356929,3999016,1985,1154,-618,-1061,-566,-483,144,20,-362,1981.8728132325612,1152.154838144652,-619.2464249171056
26,4934,8182,0,2023-04-06T20:09:48.361273,3999021,1981,1151,-617,-1068,-558,-490,144,20,-362,1981.5912539206126,1152.0911013716327,-618.8756515446976
27,4935,8183,0,2023-04-06T20:09:48.366345,3999026,1981,1151,-617,-1068,-558,-490,144,20,-362,1981.294059501795,1151.938217208722,-618.5295045348104
28,4936,8184,0,2023-04-06T20:09:48.372416,3999032,1981,1151,-617,-1068,-558,-490,144,20,-362,1981.0167364083277,1151.7106341667268,-618.2453758784022
29,4937,8185,0,2023-04-06T20:09:48.376991,3999036,1981,1151,-617,-1068,-558,-490,144,20,-362,1980.7950162805269,1151.426067678053,-618.0490349259496
30,4938,8186,0,2023-04-06T20:09:48.381401,3999040,1978,1151,-618,-1061,-560,-484,144,20,-362,1980.6597573102858,1151.104143469399,-617.9542339954819
31,4939,8187,0,2023-04-06T20:09:48.386413,3999045,1978,1151,-618,-1061,-560,-484,144,20,-362,1980.6321720715534,1150.7656687311337,-617.963510170747
32,4940,8188,0,2023-04-06T20:09:48.391376,3999050,1978,1151,-618,-1061,-560,-484,144,20,-362,1980.7199538381565,1150.4323056704914,-618.0697744845982
33,4941,8189,0,2023-04-06T20:09:48.396556,3999055,1978,1151,-618,-1061,-560,-484,144,20,-362,1980.9151272545653,1150.1263379046015,-618.2582792040301
34,4942,8190,0,2023-04-06T20:09:48.400986,3999060,1978,1151,-618,-1061,-560,-484,144,20,-362,1981.1943112979766,1149.870204093404,-618.5087307945068
35,4943,8191,0,2023-04-06T20:09:48.405458,3999065,1984,1149,-620,-1063,-567,-478,144,20,-362,1981.5216666628125,1149.6855103764476,-618.7975188596657
36,4944,8192,0,2023-04-06T20:09:48.410601,3999070,1984,1149,-620,-1063,-567,-478,144,20,-362,1981.8541866482674,1149.5914187381138,-619.1000313300484
37,4945,8193,0,2023-04-06T20:09:48.415203,3999074,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.1481666890732,1149.6026421797644,-619.3928178960199
38,4946,8194,0,2023-04-06T20:09:48.419626,3999079,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.3652575399276,1149.7275056922065,-619.655243761071
39,4947,8195,0,2023-04-06T20:09:48.424092,3999083,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.476985325032,1149.9664623372814,-619.8704483051771
40,4948,8196,0,2023-04-06T20:09:48.428805,3999088,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.4674389571137,1150.3112712413279,-620.0256995777531
41,4949,8197,0,2023-04-06T20:09:48.433408,3999092,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.3342284736614,1150.7449954137885,-620.1123654744979
42,4950,8198,0,2023-04-06T20:09:48.438242,3999097,1984,1149,-620,-1063,-567,-478,144,20,-362,1982.087815296956,1151.2430545703915,-620.1257093720345
43,4951,8199,0,2023-04-06T20:09:48.442882,3999101,1980,1154,-620,-1057,-560,-483,144,20,-362,1981.7492659805184,1151.775589764346,-620.0646604952328
44,4952,8200,0,2023-04-06T20:09:48.448335,3999108,1980,1154,-620,-1057,-560,-483,144,20,-362,1981.3466812299994,1152.3110862603758,-619.9316429454473
45,4953,8201,0,2023-04-06T20:09:48.452845,3999112,1980,1154,-620,-1057,-560,-483,144,20,-362,1980.9110137087207,1152.820551938143,-619.7324760276056
