,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
19833,3153,0,2023-03-10T14:08:13.320490,6371501,1868,398,769,-1034,-593,-285,123,81,-103
19834,3154,0,2023-03-10T14:08:13.325147,6371505,1868,398,769,-1034,-593,-285,123,81,-103
19835,3155,0,2023-03-10T14:08:13.330258,6371510,1868,398,769,-1034,-593,-285,123,81,-103
19836,3156,0,2023-03-10T14:08:13.335054,6371515,1885,406,772,-1009,-607,-292,123,81,-103
19837,3157,0,2023-03-10T14:08:13.340090,6371520,1885,406,772,-1009,-607,-292,123,81,-103
19838,3158,0,2023-03-10T14:08:13.344738,6371524,1885,406,772,-1009,-607,-292,123,81,-103
19839,3159,0,2023-03-10T14:08:13.349612,6371529,1885,406,772,-1009,-607,-292,123,81,-103
19840,3160,0,2023-03-10T14:08:13.354147,6371533,1835,386,752,-999,-672,-239,123,81,-103
19841,3161,0,2023-03-10T14:08:13.360017,6371539,1835,386,752,-999,-672,-239,123,81,-103
19842,3162,0,2023-03-10T14:08:13.364678,6371545,1835,386,752,-999,-672,-239,123,81,-103
19843,3163,0,2023-03-10T14:08:13.369750,6371550,1835,386,752,-999,-672,-239,123,81,-103
19844,3164,0,2023-03-10T14:08:13.374137,6371554,1898,415,772,-990,-599,-296,123,81,-103
19845,3165,0,2023-03-10T14:08:13.379387,6371559,1898,415,772,-990,-599,-296,123,81,-103
19846,3166,0,2023-03-10T14:08:13.383981,6371564,1898,415,772,-990,-599,-296,123,81,-103
19847,3167,0,2023-03-10T14:08:13.388388,6371568,1898,415,772,-990,-599,-296,123,81,-103
19848,3168,0,2023-03-10T14:08:13.392861,6371572,1855,394,761,-986,-610,-261,114,82,-110
19849,3169,0,2023-03-10T14:08:13.397781,6371577,1855,394,761,-986,-610,-261,114,82,-110
19850,3170,0,2023-03-10T14:08:13.402166,6371581,1855,394,761,-986,-610,-261,114,82,-110
19851,3171,0,2023-03-10T14:08:13.406775,6371587,1855,394,761,-986,-610,-261,114,82,-110
19852,3172,0,2023-03-10T14:08:13.411728,6371592,1855,394,761,-986,-610,-261,114,82,-110
19853,3173,0,2023-03-10T14:08:13.416023,6371596,1855,394,761,-986,-610,-261,114,82,-110
19854,3174,0,2023-03-10T14:08:13.420454,6371600,1855,394,761,-986,-610,-261,114,82,-110
19855,3175,0,2023-03-10T14:08:13.424958,6371605,1855,394,761,-986,-610,-261,114,82,-110
19856,3176,0,2023-03-10T14:08:13.429979,6371610,1855,394,761,-986,-610,-261,114,82,-110
19857,3177,0,2023-03-10T14:08:13.434653,6371614,1856,391,762,-1002,-647,-264,114,82,-110
19858,3178,0,2023-03-10T14:08:13.439675,6371619,1856,391,762,-1002,-647,-264,114,82,-110
19859,3179,0,2023-03-10T14:08:13.444296,6371623,1856,391,762,-1002,-647,-264,114,82,-110
19860,3180,0,2023-03-10T14:08:13.448799,6371629,1856,391,762,-1002,-647,-264,114,82,-110
19861,3181,0,2023-03-10T14:08:13.453372,6371633,1874,401,767,-996,-616,-274,114,82,-110
19862,3182,0,2023-03-10T14:08:13.457885,6371638,1874,401,767,-996,-616,-274,114,82,-110
19863,3183,0,2023-03-10T14:08:13.463102,6371643,1874,401,767,-996,-616,-274,114,82,-110
19864,3184,0,2023-03-10T14:08:13.467609,6371647,1874,401,767,-996,-616,-274,114,82,-110
19865,3185,0,2023-03-10T14:08:13.472846,6371652,1862,396,759,-998,-653,-270,114,82,-110
19866,3186,0,2023-03-10T14:08:13.477255,6371657,1862,396,759,-998,-653,-270,114,82,-110
19867,3187,0,2023-03-10T14:08:13.482040,6371661,1862,396,759,-998,-653,-270,114,82,-110
19868,3188,0,2023-03-10T14:08:13.486254,6371666,1862,396,759,-998,-653,-270,114,82,-110
19869,3189,0,2023-03-10T14:08:13.491212,6371671,1862,396,759,-998,-653,-270,114,82,-110
19870,3190,0,2023-03-10T14:08:13.496027,6371676,1888,404,765,-1003,-622,-282,114,82,-110
19871,3191,0,2023-03-10T14:08:13.501294,6371681,1888,404,765,-1003,-622,-282,114,82,-110
19872,3192,0,2023-03-10T14:08:13.505609,6371685,1888,404,765,-1003,-622,-282,114,82,-110
19873,3193,0,2023-03-10T14:08:13.510547,6371690,1888,404,765,-1003,-622,-282,114,82,-110
19874,3194,0,2023-03-10T14:08:13.515441,6371695,1839,391,759,-966,-648,-230,123,89,-107
19875,3195,0,2023-03-10T14:08:13.520463,6371700,1839,391,759,-966,-648,-230,123,89,-107
19876,3196,0,2023-03-10T14:08:13.524897,6371704,1839,391,759,-966,-648,-230,123,89,-107
19877,3197,0,2023-03-10T14:08:13.529752,6371709,1839,391,759,-966,-648,-230,123,89,-107
19878,3198,0,2023-03-10T14:08:13.534217,6371714,1872,402,787,-1007,-602,-289,123,89,-107
19879,3199,0,2023-03-10T14:08:13.538994,6371719,1872,402,787,-1007,-602,-289,123,89,-107
19880,3200,0,2023-03-10T14:08:13.543276,6371723,1872,402,787,-1007,-602,-289,123,89,-107
19881,3201,0,2023-03-10T14:08:13.547575,6371727,1872,402,787,-1007,-602,-289,123,89,-107
19882,3202,0,2023-03-10T14:08:13.552539,6371732,1872,402,787,-1007,-602,-289,123,89,-107
19883,3203,0,2023-03-10T14:08:13.557089,6371737,1860,398,754,-1008,-704,-283,123,89,-107
19884,3204,0,2023-03-10T14:08:13.563138,6371743,1860,398,754,-1008,-704,-283,123,89,-107
19885,3205,0,2023-03-10T14:08:13.567523,6371747,1860,398,754,-1008,-704,-283,123,89,-107
19886,3206,0,2023-03-10T14:08:13.572824,6371752,1860,398,754,-1008,-704,-283,123,89,-107
19887,3207,0,2023-03-10T14:08:13.577081,6371757,1878,398,766,-994,-613,-279,123,89,-107
19888,3208,0,2023-03-10T14:08:13.581583,6371762,1878,398,766,-994,-613,-279,123,89,-107
19889,3209,0,2023-03-10T14:08:13.585949,6371766,1878,398,766,-994,-613,-279,123,89,-107
19890,3210,0,2023-03-10T14:08:13.590635,6371770,1878,398,766,-994,-613,-279,123,89,-107
19891,3211,0,2023-03-10T14:08:13.595108,6371775,1855,398,762,-1014,-582,-283,123,89,-107
19892,3212,0,2023-03-10T14:08:13.600223,6371780,1855,398,762,-1014,-582,-283,123,89,-107
19893,3213,0,2023-03-10T14:08:13.604773,6371784,1855,398,762,-1014,-582,-283,123,89,-107
19894,3214,0,2023-03-10T14:08:13.609906,6371789,1855,398,762,-1014,-582,-283,123,89,-107
19895,3215,0,2023-03-10T14:08:13.614480,6371794,1879,403,773,-984,-691,-266,123,89,-107
