,Unnamed: 0.1,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz,new_ax,new_ay,new_az
0,818,4066,0,2023-04-06T20:09:28.424521,3979083,2212,402,-630,-1063,-554,-482,227,-1,-365,2212.937195464991,403.1992229916674,-631.3321058963766
1,819,4067,0,2023-04-06T20:09:28.429123,3979087,2212,402,-630,-1063,-554,-482,227,-1,-365,2212.992098226795,403.24825029854327,-631.4055428356933
2,820,4068,0,2023-04-06T20:09:28.433490,3979092,2212,402,-630,-1063,-554,-482,227,-1,-365,2213.0657960721683,403.30670011730354,-631.509964272155
3,821,4069,0,2023-04-06T20:09:28.438602,3979098,2214,404,-634,-1064,-562,-465,227,-1,-365,2213.15768715717,403.36998857337835,-631.6484737392382
4,822,4070,0,2023-04-06T20:09:28.443724,3979103,2214,404,-634,-1064,-562,-465,227,-1,-365,2213.2656160725837,403.4319633647664,-631.8233578289265
5,823,4071,0,2023-04-06T20:09:28.448231,3979107,2214,404,-634,-1064,-562,-465,227,-1,-365,2213.386547415947,403.4862936370063,-632.0367580521922
6,824,4072,0,2023-04-06T20:09:28.452611,3979112,2214,404,-634,-1064,-562,-465,227,-1,-365,2213.517094937874,403.5279169111513,-632.2903836239493
7,825,4073,0,2023-04-06T20:09:28.457609,3979116,2213,404,-629,-1060,-560,-465,227,-1,-365,2213.6535553019817,403.5541275657384,-632.5835751811936
8,826,4074,0,2023-04-06T20:09:28.463244,3979122,2213,404,-629,-1060,-560,-465,227,-1,-365,2213.7914713609166,403.565168697926,-632.9100306848208
9,827,4075,0,2023-04-06T20:09:28.467692,3979126,2213,404,-629,-1060,-560,-465,227,-1,-365,2213.925059177925,403.56433590614427,-633.2545694613955
10,828,4076,0,2023-04-06T20:09:28.472197,3979131,2213,404,-629,-1060,-560,-465,227,-1,-365,2214.0469489047514,403.55761967945386,-633.5918038516236
11,829,4077,0,2023-04-06T20:09:28.477326,3979136,2215,403,-638,-1061,-559,-462,227,-1,-365,2214.1485796469824,403.5529157646033,-633.8880784371934
12,830,4078,0,2023-04-06T20:09:28.482950,3979142,2215,403,-638,-1061,-559,-462,227,-1,-365,2214.221283056406,403.5589017772189,-634.1066272001804
13,831,4079,0,2023-04-06T20:09:28.487792,3979147,2215,403,-638,-1061,-559,-462,227,-1,-365,2214.257714712754,403.5838158370622,-634.2142125801986
14,832,4080,0,2023-04-06T20:09:28.492504,3979151,2215,403,-638,-1061,-559,-462,227,-1,-365,2214.2530982235667,403.63445454607097,-634.1866776174845
15,833,4081,0,2023-04-06T20:09:28.497488,3979156,2214,404,-632,-1055,-562,-468,227,-1,-365,2214.2058923624672,403.7156234185967,-634.0115714136311
16,834,4082,0,2023-04-06T20:09:28.502962,3979162,2214,404,-632,-1055,-562,-468,227,-1,-365,2214.117819842705,403.8300699811688,-633.6876546444728
17,835,4083,0,2023-04-06T20:09:28.507358,3979166,2214,404,-632,-1055,-562,-468,227,-1,-365,2213.9934571220197,403.97873332310803,-633.2225264725049
18,836,4084,0,2023-04-06T20:09:28.511750,3979170,2214,404,-632,-1055,-562,-468,227,-1,-365,2213.8396545003156,404.1610785071264,-632.6300889186255
19,837,4085,0,2023-04-06T20:09:28.516370,3979175,2214,404,-632,-1055,-562,-468,227,-1,-365,2213.664937681422,404.37539544792844,-631.9289474814639
20,838,4086,0,2023-04-06T20:09:28.521443,3979181,2213,405,-631,-1051,-557,-476,219,-19,-365,2213.478880733837,404.6191016041543,-631.141872399239
21,839,4087,0,2023-04-06T20:09:28.526624,3979186,2213,405,-631,-1051,-557,-476,219,-19,-365,2213.291411905576,404.8891209689366,-630.2959254310156
22,840,4088,0,2023-04-06T20:09:28.531202,3979190,2213,405,-631,-1051,-557,-476,219,-19,-365,2213.1121196905833,405.18231720875986,-629.4227978487262
23,841,4089,0,2023-04-06T20:09:28.535621,3979195,2213,405,-631,-1051,-557,-476,219,-19,-365,2212.9496942871533,405.4959091975759,-628.5589007339313
24,842,4090,0,2023-04-06T20:09:28.540873,3979199,2213,407,-627,-1061,-567,-464,219,-19,-365,2212.8115589987474,405.82787108809396,-627.7446768681573
25,843,4091,0,2023-04-06T20:09:28.545674,3979204,2213,407,-627,-1061,-567,-464,219,-19,-365,2212.70361166675,406.1773269582584,-627.0227531232267
26,844,4092,0,2023-04-06T20:09:28.550253,3979209,2213,407,-627,-1061,-567,-464,219,-19,-365,2212.6299333947445,406.5447660259263,-626.435053796237
27,845,4093,0,2023-04-06T20:09:28.554600,3979213,2213,407,-627,-1061,-567,-464,219,-19,-365,2212.5923294163986,406.9317817445055,-626.0193469189994
28,846,4094,0,2023-04-06T20:09:28.559429,3979218,2211,407,-623,-1065,-568,-476,219,-19,-365,2212.5896276230455,407.3402145747622,-625.805535603544
29,847,4095,0,2023-04-06T20:09:28.564678,3979224,2211,407,-623,-1065,-568,-476,219,-19,-365,2212.616850983129,407.7708812751206,-625.8118863164107
30,848,4096,0,2023-04-06T20:09:28.568998,3979228,2211,407,-623,-1065,-568,-476,219,-19,-365,2212.664698407011,408.2222513040097,-626.0418063532252
31,849,4097,0,2023-04-06T20:09:28.573730,3979233,2211,407,-623,-1065,-568,-476,219,-19,-365,2212.7199589120905,408.6894833530908,-626.4822306337236
32,850,4098,0,2023-04-06T20:09:28.578801,3979238,2215,410,-629,-1055,-561,-472,219,-19,-365,2212.767290068625,409.1642084241673,-627.1044789731019
33,851,4099,0,2023-04-06T20:09:28.584167,3979243,2215,410,-629,-1055,-561,-472,219,-19,-365,2212.7922099578536,409.635227617047,-627.8676169501945
34,852,4100,0,2023-04-06T20:09:28.588579,3979247,2215,410,-629,-1055,-561,-472,219,-19,-365,2212.784431805977,410.08988008998074,-628.7233866226059
35,853,4101,0,2023-04-06T20:09:28.592987,3979252,2215,410,-629,-1055,-561,-472,219,-19,-365,2212.7403158633992,410.51560541194954,-629.6214113162932
36,854,4102,0,2023-04-06T20:09:28.597832,3979256,2212,412,-634,-1051,-562,-474,219,-19,-365,2212.663556553803,410.90142493361736,-630.5139102231874
37,855,4103,0,2023-04-06T20:09:28.603458,3979262,2212,412,-634,-1051,-562,-474,219,-19,-365,2212.563999688604,411.23931869685816,-631.3597082347917
38,856,4104,0,2023-04-06T20:09:28.607890,3979267,2212,412,-634,-1051,-562,-474,219,-19,-365,2212.4551949912898,411.5253989966132,-632.1271341692134
39,857,4105,0,2023-04-06T20:09:28.612478,3979272,2212,412,-634,-1051,-562,-474,219,-19,-365,2212.3515605581056,411.7606330898382,-632.7950998202913
40,858,4106,0,2023-04-06T20:09:28.617621,3979276,2211,413,-632,-1052,-568,-467,219,-19,-365,2212.2657945726323,411.950964248624,-633.3520381629055
41,859,4107,0,2023-04-06T20:09:28.623233,3979282,2211,413,-632,-1052,-568,-467,219,-19,-365,2212.2068136534785,412.1068367935384,-633.793175730469
42,860,4108,0,2023-04-06T20:09:28.627635,3979286,2211,413,-632,-1052,-568,-467,219,-19,-365,2212.178406516285,412.2420988159489,-634.117199405637
43,861,4109,0,2023-04-06T20:09:28.632153,3979291,2211,413,-632,-1052,-568,-467,219,-19,-365,2212.178838527016,412.37216686512966,-634.3235075198374
44,862,4110,0,2023-04-06T20:09:28.637607,3979296,2213,410,-635,-1059,-566,-474,219,-19,-365,2212.2015555751327,412.5114307917322,-634.4109156706792
45,863,4111,0,2023-04-06T20:09:28.643085,3979302,2213,410,-635,-1059,-566,-474,219,-19,-365,2212.2368626669463,412.67023603297326,-634.3780492078513
46,864,4112,0,2023-04-06T20:09:28.647578,3979307,2213,410,-635,-1059,-566,-474,219,-19,-365,2212.27411522288,412.8522796827058,-634.2249511896416
47,865,4113,0,2023-04-06T20:09:28.652139,3979311,2213,410,-635,-1059,-566,-474,219,-19,-365,2212.3038076447565,413.0535155758566,-633.9550462023828
48,866,4114,0,2023-04-06T20:09:28.656866,3979316,2213,416,-634,-1059,-570,-454,219,-19,-365,2212.3191135638467,413.2633470944329,-633.5767326418583
49,867,4115,0,2023-04-06T20:09:28.662542,3979321,2213,416,-634,-1059,-570,-454,218,-12,-362,2212.316719059611,413.4680046242486,-633.104262237928
50,868,4116,0,2023-04-06T20:09:28.667052,3979326,2213,416,-634,-1059,-570,-454,218,-12,-362,2212.2969422606543,413.6549301735571,-632.557830096858
51,869,4117,0,2023-04-06T20:09:28.671529,3979330,2213,416,-634,-1059,-570,-454,218,-12,-362,2212.263152303436,413.8164771858306,-631.9628195843771
52,870,4118,0,2023-04-06T20:09:28.676901,3979335,2211,414,-629,-1060,-567,-457,218,-12,-362,2212.220516933201,413.9517343033278,-631.3480555867602
53,871,4119,0,2023-04-06T20:09:28.682596,3979341,2211,414,-629,-1060,-567,-457,218,-12,-362,2212.174250518096,414.0662776161203,-630.7431012869514
54,872,4120,0,2023-04-06T20:09:28.687128,3979346,2211,414,-629,-1060,-567,-457,218,-12,-362,2212.1278055122416,414.1703927469467,-630.1752183936273
55,873,4121,0,2023-04-06T20:09:28.691620,3979351,2211,414,-629,-1060,-567,-457,218,-12,-362,2212.0815993549686,414.27653876856226,-629.666970171889
56,874,4122,0,2023-04-06T20:09:28.696705,3979356,2211,414,-629,-1060,-567,-457,218,-12,-362,2212.03270602767,414.39665058396486,-629.2350602541726
57,875,4123,0,2023-04-06T20:09:28.701730,3979361,2213,413,-629,-1064,-566,-465,218,-12,-362,2211.9756234650736,414.5395991122387,-628.8903239519826
58,876,4124,0,2023-04-06T20:09:28.706685,3979365,2213,413,-629,-1064,-566,-465,218,-12,-362,2211.9039102022452,414.709051375542,-628.6384501588393
59,877,4125,0,2023-04-06T20:09:28.711129,3979370,2213,413,-629,-1064,-566,-465,218,-12,-362,2211.8121644092134,414.9020949513227,-628.4810058213912
60,878,4126,0,2023-04-06T20:09:28.715597,3979374,2213,413,-629,-1064,-566,-465,218,-12,-362,2211.6976516807736,415.1090894597503,-628.4164191871383
61,879,4127,0,2023-04-06T20:09:28.722055,3979381,2211,417,-629,-1058,-569,-468,218,-12,-362,2211.561063324766,415.31508770347176,-628.4406687275072
62,880,4128,0,2023-04-06T20:09:28.727156,3979386,2211,417,-629,-1058,-569,-468,218,-12,-362,2211.406310527245,415.50273030663203,-628.5475176055454
