,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
21700,2594,0,2023-03-01T18:51:46.952025,1696474,1408,1817,-528,-1182,-786,-304,-67,159,-261
21701,2595,0,2023-03-01T18:51:46.957153,1696480,1408,1817,-528,-1182,-786,-304,-67,159,-261
21702,2596,0,2023-03-01T18:51:46.962230,1696485,1408,1816,-533,-1186,-790,-303,-67,159,-261
21703,2597,0,2023-03-01T18:51:46.967787,1696490,1408,1816,-533,-1186,-790,-303,-67,159,-261
21704,2598,0,2023-03-01T18:51:46.974422,1696496,1408,1816,-533,-1186,-790,-303,-67,159,-261
21705,2599,0,2023-03-01T18:51:46.979947,1696501,1408,1816,-533,-1186,-790,-303,-67,159,-261
21706,2600,0,2023-03-01T18:51:46.984929,1696507,1407,1814,-530,-1178,-789,-300,-67,159,-261
21707,2601,0,2023-03-01T18:51:46.990601,1696513,1407,1814,-530,-1178,-789,-300,-67,159,-261
21708,2602,0,2023-03-01T18:51:46.996757,1696518,1407,1814,-530,-1178,-789,-300,-67,159,-261
21709,2603,0,2023-03-01T18:51:47.002476,1696525,1410,1817,-530,-1187,-794,-307,-61,151,-259
21710,2604,0,2023-03-01T18:51:47.008285,1696531,1410,1817,-530,-1187,-794,-307,-61,151,-259
21711,2605,0,2023-03-01T18:51:47.013963,1696536,1410,1817,-530,-1187,-794,-307,-61,151,-259
21712,2606,0,2023-03-01T18:51:47.018944,1696541,1410,1817,-530,-1187,-794,-307,-61,151,-259
21713,2607,0,2023-03-01T18:51:47.023957,1696546,1407,1813,-532,-1191,-793,-299,-61,151,-259
21714,2608,0,2023-03-01T18:51:47.031003,1696553,1407,1813,-532,-1191,-793,-299,-61,151,-259
21715,2609,0,2023-03-01T18:51:47.035833,1696559,1407,1813,-532,-1191,-793,-299,-61,151,-259
21716,2610,0,2023-03-01T18:51:47.040566,1696563,1407,1813,-532,-1191,-793,-299,-61,151,-259
21717,2611,0,2023-03-01T18:51:47.045459,1696568,1404,1815,-527,-1196,-798,-299,-61,151,-259
