,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
12600,3494,0,2023-03-01T18:50:57.846055,1647366,1274,1910,-463,-1176,-785,-285,-51,153,-309
12601,3495,0,2023-03-01T18:50:57.851327,1647371,1274,1910,-463,-1176,-785,-285,-51,153,-309
12602,3496,0,2023-03-01T18:50:57.858683,1647378,1274,1910,-463,-1176,-785,-285,-51,153,-309
12603,3497,0,2023-03-01T18:50:57.863422,1647383,1272,1916,-451,-1179,-779,-308,-53,157,-311
12604,3498,0,2023-03-01T18:50:57.869428,1647389,1272,1916,-451,-1179,-779,-308,-53,157,-311
12605,3499,0,2023-03-01T18:50:57.875962,1647395,1272,1916,-451,-1179,-779,-308,-53,157,-311
12606,3500,0,2023-03-01T18:50:57.881352,1647400,1272,1911,-454,-1162,-813,-295,-53,157,-311
12607,3501,0,2023-03-01T18:50:57.888130,1647408,1272,1911,-454,-1162,-813,-295,-53,157,-311
12608,3502,0,2023-03-01T18:50:57.893277,1647413,1272,1911,-454,-1162,-813,-295,-53,157,-311
12609,3503,0,2023-03-01T18:50:57.898455,1647418,1272,1911,-454,-1162,-813,-295,-53,157,-311
12610,3504,0,2023-03-01T18:50:57.903471,1647423,1274,1914,-457,-1170,-811,-301,-53,157,-311
12611,3505,0,2023-03-01T18:50:57.909333,1647429,1274,1914,-457,-1170,-811,-301,-53,157,-311
12612,3506,0,2023-03-01T18:50:57.915066,1647434,1274,1914,-457,-1170,-811,-301,-53,157,-311
12613,3507,0,2023-03-01T18:50:57.919969,1647439,1274,1914,-457,-1170,-811,-301,-53,157,-311
12614,3508,0,2023-03-01T18:50:57.924966,1647444,1273,1914,-464,-1185,-800,-302,-53,157,-311
12615,3509,0,2023-03-01T18:50:57.930504,1647451,1273,1914,-464,-1185,-800,-302,-53,157,-311
12616,3510,0,2023-03-01T18:50:57.936372,1647456,1273,1914,-464,-1185,-800,-302,-53,157,-311
12617,3511,0,2023-03-01T18:50:57.941557,1647461,1271,1911,-458,-1174,-794,-302,-53,157,-311
12618,3512,0,2023-03-01T18:50:57.947969,1647467,1271,1911,-458,-1174,-794,-302,-53,157,-311
12619,3513,0,2023-03-01T18:50:57.952982,1647472,1271,1911,-458,-1174,-794,-302,-53,157,-311
12620,3514,0,2023-03-01T18:50:57.958562,1647478,1271,1911,-458,-1174,-794,-302,-53,157,-311
12621,3515,0,2023-03-01T18:50:57.964594,1647484,1271,1915,-454,-1175,-793,-306,-53,157,-311
12622,3516,0,2023-03-01T18:50:57.970685,1647491,1271,1915,-454,-1175,-793,-306,-53,157,-311
12623,3517,0,2023-03-01T18:50:57.976729,1647497,1271,1915,-454,-1175,-793,-306,-53,157,-311
12624,3518,0,2023-03-01T18:50:57.981615,1647501,1273,1916,-459,-1175,-794,-305,-53,157,-311
12625,3519,0,2023-03-01T18:50:57.987992,1647507,1273,1916,-459,-1175,-794,-305,-53,157,-311
12626,3520,0,2023-03-01T18:50:57.992888,1647512,1273,1916,-459,-1175,-794,-305,-53,157,-311
12627,3521,0,2023-03-01T18:50:57.998656,1647518,1273,1916,-459,-1175,-794,-305,-53,157,-311
12628,3522,0,2023-03-01T18:50:58.004335,1647523,1273,1914,-451,-1173,-792,-311,-54,154,-318
12629,3523,0,2023-03-01T18:50:58.010380,1647529,1273,1914,-451,-1173,-792,-311,-54,154,-318
12630,3524,0,2023-03-01T18:50:58.016112,1647536,1273,1914,-451,-1173,-792,-311,-54,154,-318
12631,3525,0,2023-03-01T18:50:58.021183,1647541,1273,1913,-456,-1175,-795,-301,-54,154,-318
12632,3526,0,2023-03-01T18:50:58.027196,1647547,1273,1913,-456,-1175,-795,-301,-54,154,-318
12633,3527,0,2023-03-01T18:50:58.032582,1647552,1273,1913,-456,-1175,-795,-301,-54,154,-318
12634,3528,0,2023-03-01T18:50:58.037217,1647557,1273,1913,-456,-1175,-795,-301,-54,154,-318
12635,3529,0,2023-03-01T18:50:58.042050,1647562,1275,1914,-453,-1181,-786,-306,-54,154,-318
12636,3530,0,2023-03-01T18:50:58.047366,1647566,1275,1914,-453,-1181,-786,-306,-54,154,-318
12637,3531,0,2023-03-01T18:50:58.052300,1647571,1275,1914,-453,-1181,-786,-306,-54,154,-318
12638,3532,0,2023-03-01T18:50:58.057811,1647578,1275,1914,-453,-1181,-786,-306,-54,154,-318
12639,3533,0,2023-03-01T18:50:58.062750,1647583,1274,1909,-458,-1155,-803,-291,-54,154,-318
12640,3534,0,2023-03-01T18:50:58.069458,1647589,1274,1909,-458,-1155,-803,-291,-54,154,-318
12641,3535,0,2023-03-01T18:50:58.075125,1647595,1274,1909,-458,-1155,-803,-291,-54,154,-318
12642,3536,0,2023-03-01T18:50:58.080115,1647600,1274,1909,-458,-1155,-803,-291,-54,154,-318
12643,3537,0,2023-03-01T18:50:58.084762,1647604,1275,1912,-459,-1156,-795,-306,-54,154,-318
12644,3538,0,2023-03-01T18:50:58.090307,1647610,1275,1912,-459,-1156,-795,-306,-54,154,-318
12645,3539,0,2023-03-01T18:50:58.095813,1647616,1275,1912,-459,-1156,-795,-306,-54,154,-318
12646,3540,0,2023-03-01T18:50:58.100525,1647621,1275,1912,-459,-1156,-795,-306,-54,154,-318
12647,3541,0,2023-03-01T18:50:58.105519,1647625,1272,1915,-463,-1165,-791,-301,-54,154,-318
12648,3542,0,2023-03-01T18:50:58.110840,1647631,1272,1915,-463,-1165,-791,-301,-54,154,-318
12649,3543,0,2023-03-01T18:50:58.116392,1647636,1272,1915,-463,-1165,-791,-301,-54,154,-318
12650,3544,0,2023-03-01T18:50:58.121473,1647641,1273,1914,-453,-1172,-786,-294,-59,159,-319
12651,3545,0,2023-03-01T18:50:58.127302,1647647,1273,1914,-453,-1172,-786,-294,-59,159,-319
12652,3546,0,2023-03-01T18:50:58.131972,1647651,1273,1914,-453,-1172,-786,-294,-59,159,-319
12653,3547,0,2023-03-01T18:50:58.137737,1647657,1273,1914,-453,-1172,-786,-294,-59,159,-319
12654,3548,0,2023-03-01T18:50:58.142670,1647663,1275,1912,-449,-1178,-785,-310,-59,159,-319
12655,3549,0,2023-03-01T18:50:58.148514,1647668,1275,1912,-449,-1178,-785,-310,-59,159,-319
12656,3550,0,2023-03-01T18:50:58.153229,1647673,1275,1912,-449,-1178,-785,-310,-59,159,-319
12657,3551,0,2023-03-01T18:50:58.158458,1647678,1275,1912,-449,-1178,-785,-310,-59,159,-319
12658,3552,0,2023-03-01T18:50:58.163432,1647683,1273,1917,-458,-1174,-784,-306,-59,159,-319
12659,3553,0,2023-03-01T18:50:58.169359,1647689,1273,1917,-458,-1174,-784,-306,-59,159,-319
12660,3554,0,2023-03-01T18:50:58.174181,1647694,1273,1917,-458,-1174,-784,-306,-59,159,-319
12661,3555,0,2023-03-01T18:50:58.179219,1647698,1273,1917,-458,-1174,-784,-306,-59,159,-319
12662,3556,0,2023-03-01T18:50:58.184002,1647704,1274,1914,-455,-1164,-778,-307,-59,159,-319
12663,3557,0,2023-03-01T18:50:58.190016,1647710,1274,1914,-455,-1164,-778,-307,-59,159,-319
12664,3558,0,2023-03-01T18:50:58.195180,1647715,1274,1914,-455,-1164,-778,-307,-59,159,-319
12665,3559,0,2023-03-01T18:50:58.200261,1647720,1274,1914,-455,-1164,-778,-307,-59,159,-319
12666,3560,0,2023-03-01T18:50:58.205823,1647725,1275,1911,-456,-1168,-781,-301,-59,159,-319
12667,3561,0,2023-03-01T18:50:58.211249,1647731,1275,1911,-456,-1168,-781,-301,-59,159,-319
12668,3562,0,2023-03-01T18:50:58.215856,1647735,1275,1911,-456,-1168,-781,-301,-59,159,-319
12669,3563,0,2023-03-01T18:50:58.221036,1647740,1275,1911,-456,-1168,-781,-301,-59,159,-319
12670,3564,0,2023-03-01T18:50:58.225881,1647746,1273,1914,-455,-1175,-782,-301,-59,159,-319
12671,3565,0,2023-03-01T18:50:58.231656,1647751,1273,1914,-455,-1175,-782,-301,-59,159,-319
12672,3566,0,2023-03-01T18:50:58.238243,1647758,1273,1914,-455,-1175,-782,-301,-59,159,-319
12673,3567,0,2023-03-01T18:50:58.243040,1647763,1274,1910,-452,-1156,-801,-296,-53,155,-305
12674,3568,0,2023-03-01T18:50:58.248911,1647769,1274,1910,-452,-1156,-801,-296,-53,155,-305
12675,3569,0,2023-03-01T18:50:58.254335,1647774,1274,1910,-452,-1156,-801,-296,-53,155,-305
12676,3570,0,2023-03-01T18:50:58.259083,1647778,1274,1910,-452,-1156,-801,-296,-53,155,-305
12677,3571,0,2023-03-01T18:50:58.263665,1647783,1273,1913,-458,-1155,-799,-301,-53,155,-305
12678,3572,0,2023-03-01T18:50:58.269581,1647790,1273,1913,-458,-1155,-799,-301,-53,155,-305
12679,3573,0,2023-03-01T18:50:58.275214,1647795,1273,1913,-458,-1155,-799,-301,-53,155,-305
12680,3574,0,2023-03-01T18:50:58.280045,1647800,1273,1913,-458,-1155,-799,-301,-53,155,-305
12681,3575,0,2023-03-01T18:50:58.284531,1647804,1271,1911,-458,-1163,-781,-295,-53,155,-305
12682,3576,0,2023-03-01T18:50:58.289890,1647810,1271,1911,-458,-1163,-781,-295,-53,155,-305
12683,3577,0,2023-03-01T18:50:58.295521,1647815,1271,1911,-458,-1163,-781,-295,-53,155,-305
12684,3578,0,2023-03-01T18:50:58.300416,1647820,1271,1911,-458,-1163,-781,-295,-53,155,-305
12685,3579,0,2023-03-01T18:50:58.305222,1647824,1274,1914,-452,-1157,-774,-300,-53,155,-305
12686,3580,0,2023-03-01T18:50:58.310776,1647831,1274,1914,-452,-1157,-774,-300,-53,155,-305
12687,3581,0,2023-03-01T18:50:58.316510,1647837,1274,1914,-452,-1157,-774,-300,-53,155,-305
12688,3582,0,2023-03-01T18:50:58.321601,1647841,1272,1914,-453,-1160,-768,-301,-53,155,-305
12689,3583,0,2023-03-01T18:50:58.327189,1647847,1272,1914,-453,-1160,-768,-301,-53,155,-305
12690,3584,0,2023-03-01T18:50:58.331970,1647852,1272,1914,-453,-1160,-768,-301,-53,155,-305
12691,3585,0,2023-03-01T18:50:58.337603,1647857,1272,1914,-453,-1160,-768,-301,-53,155,-305
12692,3586,0,2023-03-01T18:50:58.342814,1647862,1275,1911,-458,-1158,-776,-300,-53,155,-305
12693,3587,0,2023-03-01T18:50:58.348217,1647867,1275,1911,-458,-1158,-776,-300,-53,155,-305
12694,3588,0,2023-03-01T18:50:58.353400,1647873,1275,1911,-458,-1158,-776,-300,-53,155,-305
12695,3589,0,2023-03-01T18:50:58.358882,1647879,1275,1911,-458,-1158,-776,-300,-53,155,-305
12696,3590,0,2023-03-01T18:50:58.363490,1647883,1277,1919,-454,-1162,-769,-304,-53,155,-305
12697,3591,0,2023-03-01T18:50:58.369004,1647889,1277,1919,-454,-1162,-769,-304,-53,155,-305
12698,3592,0,2023-03-01T18:50:58.373798,1647894,1277,1919,-454,-1162,-769,-304,-53,155,-305
12699,3593,0,2023-03-01T18:50:58.378239,1647898,1277,1919,-454,-1162,-769,-304,-53,155,-305
12700,3594,0,2023-03-01T18:50:58.383487,1647902,1277,1911,-452,-1158,-768,-296,-52,154,-310
12701,3595,0,2023-03-01T18:50:58.388776,1647908,1277,1911,-452,-1158,-768,-296,-52,154,-310
12702,3596,0,2023-03-01T18:50:58.393658,1647913,1277,1911,-452,-1158,-768,-296,-52,154,-310
