,Unnamed: 0.1,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz,new_ax,new_ay,new_az
0,2454,5702,0,2023-04-06T20:09:36.388522,3987048,2159,712,-627,-1057,-561,-465,188,2,-370,2157.977453230581,711.6348403601735,-625.651432695633
1,2455,5703,0,2023-04-06T20:09:36.393376,3987052,2159,712,-627,-1057,-561,-465,188,2,-370,2157.9229593826185,711.6243817322646,-625.597048020559
2,2456,5704,0,2023-04-06T20:09:36.397730,3987057,2159,712,-627,-1057,-561,-465,188,2,-370,2157.8517666786706,711.610536207772,-625.5403092693696
3,2457,5705,0,2023-04-06T20:09:36.402917,3987061,2159,712,-627,-1057,-561,-465,188,2,-370,2157.7655233580736,711.5931707315233,-625.4914610542768
4,2458,5706,0,2023-04-06T20:09:36.408307,3987067,2156,710,-624,-1055,-560,-472,188,2,-370,2157.667239383415,711.571786525225,-625.463766552345
5,2459,5707,0,2023-04-06T20:09:36.413785,3987073,2156,710,-624,-1055,-560,-472,188,2,-370,2157.55983203771,711.5449052001003,-625.47146236555
6,2460,5708,0,2023-04-06T20:09:36.418008,3987077,2156,710,-624,-1055,-560,-472,188,2,-370,2157.4444570549363,711.5097352079829,-625.527247376503
7,2461,5709,0,2023-04-06T20:09:36.422790,3987082,2156,710,-624,-1055,-560,-472,188,2,-370,2157.3194750608577,711.4627272966817,-625.640235112819
8,2462,5710,0,2023-04-06T20:09:36.427745,3987087,2158,715,-627,-1058,-566,-457,188,2,-370,2157.180624300946,711.4013844596028,-625.815049657068
9,2463,5711,0,2023-04-06T20:09:36.432922,3987092,2158,715,-627,-1058,-566,-457,188,2,-370,2157.0223765975943,711.327004345428,-626.0521281978723
10,2464,5712,0,2023-04-06T20:09:36.437460,3987096,2158,715,-627,-1058,-566,-457,188,2,-370,2156.839921059845,711.2471528577947,-626.3486849108577
11,2465,5713,0,2023-04-06T20:09:36.442180,3987101,2158,715,-627,-1058,-566,-457,188,2,-370,2156.6309999934883,711.1762297847547,-626.699566121702
12,2466,5714,0,2023-04-06T20:09:36.447179,3987106,2156,706,-627,-1064,-566,-466,188,2,-370,2156.3969918139605,711.1330152503483,-627.0975239430593
13,2467,5715,0,2023-04-06T20:09:36.452136,3987111,2156,706,-627,-1064,-566,-466,188,2,-370,2156.1430551166973,711.1355056313502,-627.5329199968102
14,2468,5716,0,2023-04-06T20:09:36.457135,3987116,2156,706,-627,-1064,-566,-466,188,2,-370,2155.8775659161615,711.1950327624987,-627.9931608191134
15,2469,5717,0,2023-04-06T20:09:36.461997,3987121,2156,706,-627,-1064,-566,-466,188,2,-370,2155.6112468853935,711.3124768364321,-628.462259605358
16,2470,5718,0,2023-04-06T20:09:36.466798,3987126,2155,716,-629,-1060,-561,-469,188,2,-370,2155.356227596035,711.4785566783851,-628.9209229889899
17,2471,5719,0,2023-04-06T20:09:36.471845,3987131,2155,716,-629,-1060,-561,-469,188,2,-370,2155.1250596294076,711.6781635413115,-629.3474263141162
18,2472,5720,0,2023-04-06T20:09:36.476439,3987135,2155,716,-629,-1060,-561,-469,188,2,-370,2154.929694862005,711.896624990103,-629.7192633006282
19,2473,5721,0,2023-04-06T20:09:36.480891,3987140,2155,716,-629,-1060,-561,-469,188,2,-370,2154.780494317053,712.1248991363052,-630.0153858982382
20,2474,5722,0,2023-04-06T20:09:36.486323,3987145,2154,711,-633,-1064,-573,-469,188,2,-370,2154.685295477369,712.3616017356435,-630.2189118713327
21,2475,5723,0,2023-04-06T20:09:36.491346,3987150,2154,711,-633,-1064,-573,-469,182,0,-364,2154.6485377878575,712.6116068076637,-630.3200920465267
22,2476,5724,0,2023-04-06T20:09:36.496081,3987155,2154,711,-633,-1064,-573,-469,182,0,-364,2154.6705539612103,712.8824762082537,-630.3188454190318
23,2477,5725,0,2023-04-06T20:09:36.500478,3987160,2154,711,-633,-1064,-573,-469,182,0,-364,2154.7472498617144,713.1805389547239,-630.2257979298361
24,2478,5726,0,2023-04-06T20:09:36.505351,3987165,2154,711,-633,-1064,-573,-469,182,0,-364,2154.8703728167397,713.5080618543745,-630.060980092678
25,2479,5727,0,2023-04-06T20:09:36.509674,3987169,2156,715,-625,-1064,-567,-461,182,0,-364,2155.0284506933726,713.8621998082873,-629.8499374346304
26,2480,5728,0,2023-04-06T20:09:36.514796,3987174,2156,715,-625,-1064,-567,-461,182,0,-364,2155.2082995026763,714.2357285091664,-629.617868782855
27,2481,5729,0,2023-04-06T20:09:36.519584,3987178,2156,715,-625,-1064,-567,-461,182,0,-364,2155.396741927909,714.6189412398975,-629.3835384871486
28,2482,5730,0,2023-04-06T20:09:36.524537,3987183,2156,715,-625,-1064,-567,-461,182,0,-364,2155.5820553681688,715.0017995444385,-629.1552931144957
29,2483,5731,0,2023-04-06T20:09:36.528770,3987188,2156,717,-631,-1064,-561,-469,182,0,-364,2155.7548479020916,715.3757294551525,-628.9307612592273
30,2484,5732,0,2023-04-06T20:09:36.533748,3987192,2156,717,-631,-1064,-561,-469,182,0,-364,2155.908354406941,715.7348748715092,-628.7001954225819
31,2485,5733,0,2023-04-06T20:09:36.538126,3987197,2156,717,-631,-1064,-561,-469,182,0,-364,2156.0383014269573,716.0766519065875,-628.4519297140433
32,2486,5734,0,2023-04-06T20:09:36.543159,3987202,2156,717,-631,-1064,-561,-469,182,0,-364,2156.142510216062,716.4013462060955,-628.1778258087157
33,2487,5735,0,2023-04-06T20:09:36.547719,3987207,2156,715,-629,-1050,-563,-460,182,0,-364,2156.220389733282,716.7106720419551,-627.8770772062701
34,2488,5736,0,2023-04-06T20:09:36.552854,3987212,2156,715,-629,-1050,-563,-460,182,0,-364,2156.2724491328854,717.0056384304678,-627.5577366432427
35,2489,5737,0,2023-04-06T20:09:36.557362,3987216,2156,715,-629,-1050,-563,-460,182,0,-364,2156.2999344939585,717.2844932352131,-627.2360682749494
36,2490,5738,0,2023-04-06T20:09:36.561742,3987221,2156,715,-629,-1050,-563,-460,182,0,-364,2156.30466879019,717.541689604318,-626.9340582061242
37,2491,5739,0,2023-04-06T20:09:36.566752,3987226,2157,720,-623,-1057,-562,-465,182,0,-364,2156.2891328244104,717.7685658900514,-626.675340893296
38,2492,5740,0,2023-04-06T20:09:36.571971,3987230,2157,720,-623,-1057,-562,-465,182,0,-364,2156.2567215756217,717.9557325565153,-626.4799900620452
39,2493,5741,0,2023-04-06T20:09:36.576376,3987235,2157,720,-623,-1057,-562,-465,182,0,-364,2156.2119458747165,718.0962674125686,-626.3593382772693
40,2494,5742,0,2023-04-06T20:09:36.581211,3987239,2157,720,-623,-1057,-562,-465,182,0,-364,2156.160250596052,718.1883632438365,-626.3124723697379
41,2495,5743,0,2023-04-06T20:09:36.586952,3987246,2155,718,-627,-1053,-563,-468,182,0,-364,2156.107214779902,718.2364597955051,-626.3255729008123
42,2496,5744,0,2023-04-06T20:09:36.592081,3987251,2155,718,-627,-1053,-563,-468,182,0,-364,2156.0571871401357,718.2507167826375,-626.3741643867984
43,2497,5745,0,2023-04-06T20:09:36.596663,3987256,2155,718,-627,-1053,-563,-468,182,0,-364,2156.011766501367,718.2453188982147,-626.4273664243883
44,2498,5746,0,2023-04-06T20:09:36.600933,3987260,2155,718,-627,-1053,-563,-468,182,0,-364,2155.9687080437484,718.2363002438369,-626.4528783035229
45,2499,5747,0,2023-04-06T20:09:36.605647,3987265,2155,718,-627,-1053,-563,-468,182,0,-364,2155.9216794061576,718.2393865142849,-626.4217765642844
46,2500,5748,0,2023-04-06T20:09:36.609995,3987269,2156,717,-629,-1061,-560,-464,182,0,-364,2155.8609926608287,718.2680664459618,-626.3127452370906
47,2501,5749,0,2023-04-06T20:09:36.614837,3987274,2156,717,-629,-1061,-560,-464,182,0,-364,2155.7752008512216,718.3320212590193,-626.1154908445502
