,Unnamed: 0.1,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz,new_ax,new_ay,new_az
0,5726,8974,0,2023-04-06T20:09:52.166728,4002826,1904,1282,-611,-1062,-563,-466,119,23,-355,1905.857678016794,1282.460092960527,-610.1967783855625
1,5727,8975,0,2023-04-06T20:09:52.172028,4002832,1904,1282,-611,-1062,-563,-466,119,23,-355,1906.003569039205,1282.4325564008725,-610.2129140004332
2,5728,8976,0,2023-04-06T20:09:52.176545,4002836,1904,1282,-611,-1062,-563,-466,119,23,-355,1906.193779159017,1282.3836698507055,-610.2574105302704
3,5729,8977,0,2023-04-06T20:09:52.181581,4002841,1904,1282,-611,-1062,-563,-466,119,23,-355,1906.421917084796,1282.3078449755985,-610.3427326070596
4,5730,8978,0,2023-04-06T20:09:52.186247,4002845,1908,1283,-610,-1068,-562,-475,132,24,-360,1906.6747376381893,1282.2011166270372,-610.4816199664618
5,5731,8979,0,2023-04-06T20:09:52.191985,4002851,1908,1283,-610,-1068,-562,-475,132,24,-360,1906.9338793503282,1282.0626804533485,-610.6850667061825
6,5732,8980,0,2023-04-06T20:09:52.196310,4002855,1908,1283,-610,-1068,-562,-475,132,24,-360,1907.1786775206783,1281.8963714166523,-610.9600240474474
7,5733,8981,0,2023-04-06T20:09:52.201050,4002861,1908,1283,-610,-1068,-562,-475,132,24,-360,1907.3890318806525,1281.7116593287035,-611.3072905438951
8,5734,8982,0,2023-04-06T20:09:52.205431,4002865,1908,1283,-610,-1068,-562,-475,132,24,-360,1907.5476283830567,1281.52378783902,-611.7200369485605
9,5735,8983,0,2023-04-06T20:09:52.210476,4002870,1908,1281,-612,-1060,-571,-477,132,24,-360,1907.6413687609522,1281.3528329053843,-612.183307006839
10,5736,8984,0,2023-04-06T20:09:52.215511,4002875,1908,1281,-612,-1060,-571,-477,132,24,-360,1907.6621443883478,1281.2216791495175,-612.6746661087724
11,5737,8985,0,2023-04-06T20:09:52.220089,4002879,1908,1281,-612,-1060,-571,-477,132,24,-360,1907.6071048984818,1281.1532127061412,-613.1659300085726
12,5738,8986,0,2023-04-06T20:09:52.224458,4002884,1908,1281,-612,-1060,-571,-477,132,24,-360,1907.478510174737,1281.167206108308,-613.6257935390338
13,5739,8987,0,2023-04-06T20:09:52.229402,4002888,1907,1279,-617,-1062,-562,-466,132,24,-360,1907.283200302826,1281.277284616028,-614.0232823731292
14,5740,8988,0,2023-04-06T20:09:52.234481,4002893,1907,1279,-617,-1062,-562,-466,132,24,-360,1907.0317242065253,1281.4882980951375,-614.3318380754431
15,5741,8989,0,2023-04-06T20:09:52.239523,4002898,1907,1279,-617,-1062,-562,-466,132,24,-360,1906.7372388575911,1281.794627574387,-614.5332628095954
16,5742,8990,0,2023-04-06T20:09:52.243989,4002904,1907,1279,-617,-1062,-562,-466,132,24,-360,1906.4143052450618,1282.1801725045004,-614.6203272822861
17,5743,8991,0,2023-04-06T20:09:52.248918,4002909,1905,1286,-614,-1056,-559,-468,132,24,-360,1906.0776051405064,1282.6205907378646,-614.5972037530382
18,5744,8992,0,2023-04-06T20:09:52.254023,4002913,1905,1286,-614,-1056,-559,-468,132,24,-360,1905.7405760776192,1283.087615355249,-614.4777327822409
19,5745,8993,0,2023-04-06T20:09:52.258912,4002918,1905,1286,-614,-1056,-559,-468,132,24,-360,1905.4141385211985,1283.5541942437364,-614.2822459685502
20,5746,8994,0,2023-04-06T20:09:52.263479,4002923,1905,1286,-614,-1056,-559,-468,132,24,-360,1905.1058164437504,1283.9986668566617,-614.0338783805217
21,5747,8995,0,2023-04-06T20:09:52.268217,4002927,1904,1284,-612,-1067,-567,-476,132,24,-360,1904.8194082856157,1284.40680430086,-613.7550066441637
22,5748,8996,0,2023-04-06T20:09:52.273057,4002932,1904,1284,-612,-1067,-567,-476,132,24,-360,1904.5551682833407,1284.7716945309887,-613.4641056272947
23,5749,8997,0,2023-04-06T20:09:52.277714,4002937,1904,1284,-612,-1067,-567,-476,132,24,-360,1904.3104579408837,1285.0922739961609,-613.1733100983759
24,5750,8998,0,2023-04-06T20:09:52.282637,4002941,1904,1284,-612,-1067,-567,-476,132,24,-360,1904.0808943210068,1285.371544029713,-612.8870445998466
25,5751,8999,0,2023-04-06T20:09:52.287069,4002947,1905,1287,-611,-1066,-568,-465,132,24,-360,1903.8619474152995,1285.6152657283994,-612.6019259434419
26,5752,9000,0,2023-04-06T20:09:52.292314,4002952,1905,1287,-611,-1066,-568,-465,132,24,-360,1903.6507363368448,1285.831364519936,-612.307932017593
27,5753,9001,0,2023-04-06T20:09:52.296863,4002956,1905,1287,-611,-1066,-568,-465,132,24,-360,1903.4475682998886,1286.0296520121767,-611.9908137110806
28,5754,9002,0,2023-04-06T20:09:52.301791,4002961,1905,1287,-611,-1066,-568,-465,132,24,-360,1903.256681559971,1286.2211701338115,-611.6357704797451
29,5755,9003,0,2023-04-06T20:09:52.306446,4002965,1902,1285,-616,-1069,-568,-476,122,26,-362,1903.0857898595216,1286.4167043940722,-611.2322402889546
30,5756,9004,0,2023-04-06T20:09:52.311992,4002971,1902,1285,-616,-1069,-568,-476,122,26,-362,1902.9444156742975,1286.624579963814,-610.779094358434
31,5757,9005,0,2023-04-06T20:09:52.316667,4002976,1902,1285,-616,-1069,-568,-476,122,26,-362,1902.8415195317066,1286.8483680607128,-610.2887027899972
32,5758,9006,0,2023-04-06T20:09:52.321755,4002981,1902,1285,-616,-1069,-568,-476,122,26,-362,1902.7832066925212,1287.0853375202682,-609.7878846598418
33,5759,9007,0,2023-04-06T20:09:52.326454,4002985,1902,1288,-603,-1070,-561,-474,122,26,-362,1902.7710851032941,1287.326290219304,-609.3143155490753
34,5760,9008,0,2023-04-06T20:09:52.331822,4002991,1902,1288,-603,-1070,-561,-474,122,26,-362,1902.8014591303531,1287.5569096322463,-608.9086744433292
35,5761,9009,0,2023-04-06T20:09:52.336488,4002996,1902,1288,-603,-1070,-561,-474,122,26,-362,1902.8653485850868,1287.7601764090457,-608.6050504802432
36,5762,9010,0,2023-04-06T20:09:52.341318,4003001,1902,1288,-603,-1070,-561,-474,122,26,-362,1902.9493179970118,1287.9191368435884,-608.4232645452284
37,5763,9011,0,2023-04-06T20:09:52.345832,4003005,1904,1289,-610,-1061,-566,-459,122,26,-362,1903.0371086020054,1288.0195186892556,-608.365688096965
38,5764,9012,0,2023-04-06T20:09:52.351419,4003011,1904,1289,-610,-1061,-566,-459,122,26,-362,1903.1119382871386,1288.0520084638754,-608.418835188606
39,5765,9013,0,2023-04-06T20:09:52.356000,4003015,1904,1289,-610,-1061,-566,-459,122,26,-362,1903.1590688536216,1288.0140563083066,-608.5580937751027
40,5766,9014,0,2023-04-06T20:09:52.361022,4003020,1904,1289,-610,-1061,-566,-459,122,26,-362,1903.1680856105281,1287.910987374641,-608.7533187228928
41,5767,9015,0,2023-04-06T20:09:52.365475,4003024,1904,1289,-610,-1061,-566,-459,122,26,-362,1903.1344805750523,1287.7562140523394,-608.9736650601822
42,5768,9016,0,2023-04-06T20:09:52.370591,4003030,1904,1288,-610,-1075,-562,-467,122,26,-362,1903.06038986851,1287.570435831744,-609.1911172107534
43,5769,9017,0,2023-04-06T20:09:52.375764,4003035,1904,1288,-610,-1075,-562,-467,122,26,-362,1902.954459569035,1287.3798116150388,-609.3827782437477
44,5770,9018,0,2023-04-06T20:09:52.380663,4003040,1904,1288,-610,-1075,-562,-467,122,26,-362,1902.830807662117,1287.2132002370804,-609.5321209662509
45,5771,9019,0,2023-04-06T20:09:52.385410,4003045,1904,1288,-610,-1075,-562,-467,122,26,-362,1902.7070135880313,1287.0986165255563,-609.6294034434051
46,5772,9020,0,2023-04-06T20:09:52.390089,4003049,1900,1283,-610,-1061,-566,-471,122,26,-362,1902.601101824341,1287.0590472311508,-609.6714301416558
47,5773,9021,0,2023-04-06T20:09:52.395220,4003054,1900,1283,-610,-1061,-566,-471,122,26,-362,1902.5277861965274,1287.1080472401236,-609.6608021529526
48,5774,9022,0,2023-04-06T20:09:52.400377,4003059,1900,1283,-610,-1061,-566,-471,122,26,-362,1902.494809972233,1287.2462166493485,-609.6047522235714
49,5775,9023,0,2023-04-06T20:09:52.404885,4003064,1900,1283,-610,-1061,-566,-471,122,26,-362,1902.5005480982452,1287.4601069654516,-609.5136087985398
50,5776,9024,0,2023-04-06T20:09:52.410091,4003069,1903,1292,-607,-1059,-567,-470,122,26,-362,1902.5337027430646,1287.7246480812034,-609.3989308926084
