,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
16100,6994,0,2023-03-01T18:51:16.744638,1666266,1335,1873,-467,-1189,-780,-301,-69,169,-295
16101,6995,0,2023-03-01T18:51:16.750226,1666271,1335,1873,-467,-1189,-780,-301,-69,169,-295
16102,6996,0,2023-03-01T18:51:16.755103,1666276,1335,1873,-467,-1189,-780,-301,-69,169,-295
16103,6997,0,2023-03-01T18:51:16.760718,1666281,1335,1873,-467,-1189,-780,-301,-69,169,-295
16104,6998,0,2023-03-01T18:51:16.765645,1666286,1333,1874,-469,-1176,-785,-300,-63,167,-299
16105,6999,0,2023-03-01T18:51:16.771244,1666292,1333,1874,-469,-1176,-785,-300,-63,167,-299
16106,7000,0,2023-03-01T18:51:16.776162,1666296,1333,1874,-469,-1176,-785,-300,-63,167,-299
16107,7001,0,2023-03-01T18:51:16.782212,1666302,1333,1874,-469,-1176,-785,-300,-63,167,-299
16108,7002,0,2023-03-01T18:51:16.787298,1666308,1333,1871,-468,-1175,-781,-305,-63,167,-299
16109,7003,0,2023-03-01T18:51:16.792682,1666314,1333,1871,-468,-1175,-781,-305,-63,167,-299
16110,7004,0,2023-03-01T18:51:16.797608,1666318,1333,1871,-468,-1175,-781,-305,-63,167,-299
16111,7005,0,2023-03-01T18:51:16.803539,1666324,1333,1871,-468,-1175,-781,-305,-63,167,-299
16112,7006,0,2023-03-01T18:51:16.808397,1666329,1336,1875,-463,-1178,-771,-296,-63,167,-299
16113,7007,0,2023-03-01T18:51:16.813602,1666334,1336,1875,-463,-1178,-771,-296,-63,167,-299
16114,7008,0,2023-03-01T18:51:16.818381,1666339,1336,1875,-463,-1178,-771,-296,-63,167,-299
16115,7009,0,2023-03-01T18:51:16.824345,1666344,1335,1874,-470,-1169,-776,-296,-63,167,-299
16116,7010,0,2023-03-01T18:51:16.829542,1666351,1335,1874,-470,-1169,-776,-296,-63,167,-299
16117,7011,0,2023-03-01T18:51:16.834507,1666355,1335,1874,-470,-1169,-776,-296,-63,167,-299
16118,7012,0,2023-03-01T18:51:16.839263,1666360,1335,1874,-470,-1169,-776,-296,-63,167,-299
16119,7013,0,2023-03-01T18:51:16.845020,1666366,1335,1874,-470,-1169,-776,-296,-63,167,-299
16120,7014,0,2023-03-01T18:51:16.850576,1666371,1335,1874,-470,-1169,-776,-296,-63,167,-299
16121,7015,0,2023-03-01T18:51:16.855712,1666376,1335,1874,-470,-1169,-776,-296,-63,167,-299
16122,7016,0,2023-03-01T18:51:16.861374,1666382,1335,1874,-470,-1169,-776,-296,-63,167,-299
16123,7017,0,2023-03-01T18:51:16.866342,1666386,1336,1877,-472,-1164,-774,-306,-63,167,-299
16124,7018,0,2023-03-01T18:51:16.871928,1666393,1336,1877,-472,-1164,-774,-306,-63,167,-299
16125,7019,0,2023-03-01T18:51:16.876436,1666398,1336,1877,-472,-1164,-774,-306,-63,167,-299
16126,7020,0,2023-03-01T18:51:16.882619,1666403,1336,1877,-472,-1164,-774,-306,-63,167,-299
16127,7021,0,2023-03-01T18:51:16.887491,1666408,1337,1873,-468,-1166,-768,-301,-63,167,-299
16128,7022,0,2023-03-01T18:51:16.892841,1666413,1337,1873,-468,-1166,-768,-301,-63,167,-299
16129,7023,0,2023-03-01T18:51:16.898183,1666419,1337,1873,-468,-1166,-768,-301,-63,167,-299
16130,7024,0,2023-03-01T18:51:16.903457,1666424,1337,1873,-468,-1166,-768,-301,-63,167,-299
16131,7025,0,2023-03-01T18:51:16.908227,1666428,1337,1873,-460,-1168,-766,-300,-66,166,-286
16132,7026,0,2023-03-01T18:51:16.914032,1666435,1337,1873,-460,-1168,-766,-300,-66,166,-286
16133,7027,0,2023-03-01T18:51:16.918688,1666440,1337,1873,-460,-1168,-766,-300,-66,166,-286
16134,7028,0,2023-03-01T18:51:16.924376,1666445,1340,1876,-467,-1175,-768,-297,-66,166,-286
16135,7029,0,2023-03-01T18:51:16.929809,1666450,1340,1876,-467,-1175,-768,-297,-66,166,-286
16136,7030,0,2023-03-01T18:51:16.934646,1666455,1340,1876,-467,-1175,-768,-297,-66,166,-286
16137,7031,0,2023-03-01T18:51:16.939695,1666460,1340,1876,-467,-1175,-768,-297,-66,166,-286
16138,7032,0,2023-03-01T18:51:16.944984,1666465,1333,1873,-467,-1170,-770,-301,-66,166,-286
16139,7033,0,2023-03-01T18:51:16.950722,1666471,1333,1873,-467,-1170,-770,-301,-66,166,-286
16140,7034,0,2023-03-01T18:51:16.955703,1666477,1333,1873,-467,-1170,-770,-301,-66,166,-286
16141,7035,0,2023-03-01T18:51:16.961253,1666482,1333,1873,-467,-1170,-770,-301,-66,166,-286
16142,7036,0,2023-03-01T18:51:16.966032,1666487,1336,1868,-469,-1168,-768,-304,-66,166,-286
16143,7037,0,2023-03-01T18:51:16.971791,1666492,1336,1868,-469,-1168,-768,-304,-66,166,-286
16144,7038,0,2023-03-01T18:51:16.976634,1666497,1336,1868,-469,-1168,-768,-304,-66,166,-286
16145,7039,0,2023-03-01T18:51:16.982765,1666503,1336,1868,-469,-1168,-768,-304,-66,166,-286
16146,7040,0,2023-03-01T18:51:16.987878,1666508,1336,1875,-472,-1176,-769,-307,-66,166,-286
16147,7041,0,2023-03-01T18:51:16.993567,1666514,1336,1875,-472,-1176,-769,-307,-66,166,-286
16148,7042,0,2023-03-01T18:51:16.998436,1666519,1336,1875,-472,-1176,-769,-307,-66,166,-286
16149,7043,0,2023-03-01T18:51:17.004165,1666525,1336,1875,-472,-1176,-769,-307,-66,166,-286
16150,7044,0,2023-03-01T18:51:17.009332,1666530,1334,1873,-467,-1165,-761,-300,-66,166,-286
16151,7045,0,2023-03-01T18:51:17.015163,1666536,1334,1873,-467,-1165,-761,-300,-66,166,-286
16152,7046,0,2023-03-01T18:51:17.020742,1666541,1334,1873,-467,-1165,-761,-300,-66,166,-286
