,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
17500,8394,0,2023-03-01T18:51:24.273695,1673795,1360,1854,-477,-1190,-801,-299,-65,165,-289
17501,8395,0,2023-03-01T18:51:24.279055,1673800,1360,1854,-477,-1190,-801,-299,-65,165,-289
17502,8396,0,2023-03-01T18:51:24.284536,1673805,1360,1854,-477,-1190,-801,-299,-65,165,-289
17503,8397,0,2023-03-01T18:51:24.289281,1673810,1360,1854,-477,-1190,-801,-299,-65,165,-289
17504,8398,0,2023-03-01T18:51:24.294068,1673816,1359,1858,-483,-1187,-808,-300,-65,165,-289
17505,8399,0,2023-03-01T18:51:24.299708,1673821,1359,1858,-483,-1187,-808,-300,-65,165,-289
17506,8400,0,2023-03-01T18:51:24.305428,1673827,1359,1858,-483,-1187,-808,-300,-65,165,-289
17507,8401,0,2023-03-01T18:51:24.311140,1673832,1359,1858,-483,-1187,-808,-300,-65,165,-289
17508,8402,0,2023-03-01T18:51:24.316493,1673837,1362,1859,-483,-1190,-806,-301,-65,165,-289
17509,8403,0,2023-03-01T18:51:24.322498,1673843,1362,1859,-483,-1190,-806,-301,-65,165,-289
17510,8404,0,2023-03-01T18:51:24.328565,1673849,1362,1859,-483,-1190,-806,-301,-65,165,-289
17511,8405,0,2023-03-01T18:51:24.334400,1673856,1359,1856,-480,-1198,-810,-298,-65,165,-289
17512,8406,0,2023-03-01T18:51:24.340020,1673861,1359,1856,-480,-1198,-810,-298,-65,165,-289
17513,8407,0,2023-03-01T18:51:24.346087,1673867,1359,1856,-480,-1198,-810,-298,-65,165,-289
17514,8408,0,2023-03-01T18:51:24.351696,1673873,1359,1856,-480,-1198,-810,-298,-65,165,-289
17515,8409,0,2023-03-01T18:51:24.356752,1673878,1362,1857,-480,-1206,-808,-298,-63,165,-287
17516,8410,0,2023-03-01T18:51:24.362466,1673883,1362,1857,-480,-1206,-808,-298,-63,165,-287
17517,8411,0,2023-03-01T18:51:24.367860,1673888,1362,1857,-480,-1206,-808,-298,-63,165,-287
17518,8412,0,2023-03-01T18:51:24.374019,1673894,1357,1854,-474,-1198,-805,-299,-63,165,-287
17519,8413,0,2023-03-01T18:51:24.380117,1673902,1357,1854,-474,-1198,-805,-299,-63,165,-287
17520,8414,0,2023-03-01T18:51:24.385692,1673907,1357,1854,-474,-1198,-805,-299,-63,165,-287
17521,8415,0,2023-03-01T18:51:24.390817,1673912,1357,1854,-474,-1198,-805,-299,-63,165,-287
17522,8416,0,2023-03-01T18:51:24.395976,1673917,1356,1851,-473,-1194,-805,-298,-63,165,-287
17523,8417,0,2023-03-01T18:51:24.402255,1673923,1356,1851,-473,-1194,-805,-298,-63,165,-287
17524,8418,0,2023-03-01T18:51:24.407325,1673928,1356,1851,-473,-1194,-805,-298,-63,165,-287
17525,8419,0,2023-03-01T18:51:24.413467,1673934,1356,1851,-473,-1194,-805,-298,-63,165,-287
17526,8420,0,2023-03-01T18:51:24.418606,1673939,1358,1859,-480,-1190,-805,-302,-63,165,-287
17527,8421,0,2023-03-01T18:51:24.426643,1673948,1358,1859,-480,-1190,-805,-302,-63,165,-287
17528,8422,0,2023-03-01T18:51:24.432054,1673953,1358,1859,-480,-1190,-805,-302,-63,165,-287
17529,8423,0,2023-03-01T18:51:24.437169,1673958,1356,1857,-480,-1200,-807,-305,-63,165,-287
17530,8424,0,2023-03-01T18:51:24.443013,1673964,1356,1857,-480,-1200,-807,-305,-63,165,-287
17531,8425,0,2023-03-01T18:51:24.448030,1673969,1356,1857,-480,-1200,-807,-305,-63,165,-287
17532,8426,0,2023-03-01T18:51:24.453774,1673974,1356,1857,-480,-1200,-807,-305,-63,165,-287
17533,8427,0,2023-03-01T18:51:24.458873,1673980,1356,1857,-484,-1203,-802,-303,-63,165,-287
17534,8428,0,2023-03-01T18:51:24.465182,1673987,1356,1857,-484,-1203,-802,-303,-63,165,-287
17535,8429,0,2023-03-01T18:51:24.470635,1673992,1356,1857,-484,-1203,-802,-303,-63,165,-287
17536,8430,0,2023-03-01T18:51:24.475366,1673997,1359,1860,-478,-1187,-802,-306,-63,165,-287
17537,8431,0,2023-03-01T18:51:24.481576,1674002,1359,1860,-478,-1187,-802,-306,-63,165,-287
