,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
30100,994,0,2023-03-01T18:52:32.419062,1741944,1194,1778,404,-1269,-602,-425,-10,154,-170
30101,995,0,2023-03-01T18:52:32.425487,1741950,1194,1778,404,-1269,-602,-425,-10,154,-170
30102,996,0,2023-03-01T18:52:32.431267,1741957,1194,1778,404,-1269,-602,-425,-10,154,-170
30103,997,0,2023-03-01T18:52:32.436707,1741962,1194,1778,404,-1269,-602,-425,-10,154,-170
30104,998,0,2023-03-01T18:52:32.442158,1741967,1190,1775,405,-1279,-607,-425,-10,154,-170
30105,999,0,2023-03-01T18:52:32.448239,1741973,1190,1775,405,-1279,-607,-425,-10,154,-170
30106,1000,0,2023-03-01T18:52:32.453218,1741978,1190,1775,405,-1279,-607,-425,-10,154,-170
30107,1001,0,2023-03-01T18:52:32.457942,1741983,1193,1776,414,-1281,-608,-437,-10,154,-170
30108,1002,0,2023-03-01T18:52:32.463517,1741988,1193,1776,414,-1281,-608,-437,-10,154,-170
30109,1003,0,2023-03-01T18:52:32.469204,1741993,1193,1776,414,-1281,-608,-437,-10,154,-170
30110,1004,0,2023-03-01T18:52:32.474011,1741999,1193,1776,414,-1281,-608,-437,-10,154,-170
30111,1005,0,2023-03-01T18:52:32.479030,1742004,1191,1778,411,-1284,-611,-426,-10,154,-170
30112,1006,0,2023-03-01T18:52:32.484996,1742010,1191,1778,411,-1284,-611,-426,-10,154,-170
30113,1007,0,2023-03-01T18:52:32.490368,1742015,1191,1778,411,-1284,-611,-426,-10,154,-170
30114,1008,0,2023-03-01T18:52:32.495316,1742020,1191,1778,411,-1284,-611,-426,-10,154,-170
30115,1009,0,2023-03-01T18:52:32.500122,1742025,1189,1772,403,-1280,-616,-438,-10,154,-170
30116,1010,0,2023-03-01T18:52:32.505822,1742030,1189,1772,403,-1280,-616,-438,-10,154,-170
30117,1011,0,2023-03-01T18:52:32.511050,1742035,1189,1772,403,-1280,-616,-438,-10,154,-170
30118,1012,0,2023-03-01T18:52:32.515733,1742041,1189,1772,403,-1280,-616,-438,-10,154,-170
30119,1013,0,2023-03-01T18:52:32.520907,1742046,1186,1773,413,-1273,-616,-417,-10,154,-170
30120,1014,0,2023-03-01T18:52:32.526664,1742052,1186,1773,413,-1273,-616,-417,-10,154,-170
30121,1015,0,2023-03-01T18:52:32.532216,1742057,1186,1773,413,-1273,-616,-417,-10,154,-170
