imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
0,2023-03-01T18:52:27.418356,1736943,1275,1823,170,-1272,-623,-400,-21,145,-183
0,2023-03-01T18:52:27.424180,1736949,1275,1823,170,-1272,-623,-400,-21,145,-183
0,2023-03-01T18:52:27.429160,1736953,1275,1823,170,-1272,-623,-400,-21,145,-183
0,2023-03-01T18:52:27.433950,1736958,1273,1822,165,-1265,-618,-407,-21,145,-183
0,2023-03-01T18:52:27.439611,1736965,1273,1822,165,-1265,-618,-407,-21,145,-183
0,2023-03-01T18:52:27.445322,1736970,1273,1822,165,-1265,-618,-407,-21,145,-183
0,2023-03-01T18:52:27.450039,1736975,1273,1822,165,-1265,-618,-407,-21,145,-183
0,2023-03-01T18:52:27.455253,1736980,1269,1819,168,-1268,-620,-398,-21,145,-183
0,2023-03-01T18:52:27.461844,1736986,1269,1819,168,-1268,-620,-398,-21,145,-183
0,2023-03-01T18:52:27.468209,1736993,1269,1819,168,-1268,-620,-398,-21,145,-183
0,2023-03-01T18:52:27.472871,1736997,1276,1821,156,-1279,-618,-399,-21,145,-183
0,2023-03-01T18:52:27.478273,1737003,1276,1821,156,-1279,-618,-399,-21,145,-183
0,2023-03-01T18:52:27.484050,1737009,1276,1821,156,-1279,-618,-399,-21,145,-183
0,2023-03-01T18:52:27.489021,1737014,1276,1821,156,-1279,-618,-399,-21,145,-183
0,2023-03-01T18:52:27.494285,1737019,1275,1823,164,-1268,-619,-411,-21,145,-183
0,2023-03-01T18:52:27.499598,1737024,1275,1823,164,-1268,-619,-411,-21,145,-183
0,2023-03-01T18:52:27.504373,1737029,1275,1823,164,-1268,-619,-411,-21,145,-183
0,2023-03-01T18:52:27.509011,1737033,1275,1823,164,-1268,-619,-411,-21,145,-183
0,2023-03-01T18:52:27.514063,1737038,1276,1823,167,-1280,-632,-409,-21,145,-183
0,2023-03-01T18:52:27.519714,1737044,1276,1823,167,-1280,-632,-409,-21,145,-183
0,2023-03-01T18:52:27.525622,1737050,1276,1823,167,-1280,-632,-409,-21,145,-183
0,2023-03-01T18:52:27.530885,1737056,1276,1823,167,-1280,-632,-409,-21,145,-183
0,2023-03-01T18:52:27.535997,1737061,1270,1823,169,-1283,-615,-395,-11,151,-185
0,2023-03-01T18:52:27.541418,1737066,1270,1823,169,-1283,-615,-395,-11,151,-185
0,2023-03-01T18:52:27.546305,1737071,1270,1823,169,-1283,-615,-395,-11,151,-185
0,2023-03-01T18:52:27.551270,1737076,1274,1822,170,-1283,-615,-404,-11,151,-185
0,2023-03-01T18:52:27.556676,1737081,1274,1822,170,-1283,-615,-404,-11,151,-185
0,2023-03-01T18:52:27.561895,1737086,1274,1822,170,-1283,-615,-404,-11,151,-185
0,2023-03-01T18:52:27.567262,1737092,1274,1822,170,-1283,-615,-404,-11,151,-185
0,2023-03-01T18:52:27.572028,1737097,1274,1822,169,-1290,-619,-406,-11,151,-185
0,2023-03-01T18:52:27.577440,1737102,1274,1822,169,-1290,-619,-406,-11,151,-185
0,2023-03-01T18:52:27.583123,1737108,1274,1822,169,-1290,-619,-406,-11,151,-185
0,2023-03-01T18:52:27.587870,1737112,1274,1822,169,-1290,-619,-406,-11,151,-185
0,2023-03-01T18:52:27.592743,1737117,1274,1819,171,-1284,-623,-409,-11,151,-185
0,2023-03-01T18:52:27.599040,1737123,1274,1819,171,-1284,-623,-409,-11,151,-185
0,2023-03-01T18:52:27.605028,1737129,1274,1819,171,-1284,-623,-409,-11,151,-185
0,2023-03-01T18:52:27.609639,1737135,1274,1819,171,-1284,-623,-409,-11,151,-185
0,2023-03-01T18:52:27.614348,1737139,1272,1821,169,-1288,-621,-409,-11,151,-185
0,2023-03-01T18:52:27.619753,1737145,1272,1821,169,-1288,-621,-409,-11,151,-185
0,2023-03-01T18:52:27.625752,1737150,1272,1821,169,-1288,-621,-409,-11,151,-185
0,2023-03-01T18:52:27.630759,1737155,1272,1821,169,-1288,-621,-409,-11,151,-185
0,2023-03-01T18:52:27.635829,1737160,1271,1818,168,-1276,-616,-406,-11,151,-185
0,2023-03-01T18:52:27.641748,1737166,1271,1818,168,-1276,-616,-406,-11,151,-185
0,2023-03-01T18:52:27.646289,1737170,1271,1818,168,-1276,-616,-406,-11,151,-185
0,2023-03-01T18:52:27.651296,1737176,1269,1821,180,-1283,-621,-412,-16,152,-180
0,2023-03-01T18:52:27.656597,1737182,1269,1821,180,-1283,-621,-412,-16,152,-180
0,2023-03-01T18:52:27.661870,1737187,1269,1821,180,-1283,-621,-412,-16,152,-180
0,2023-03-01T18:52:27.666891,1737191,1269,1821,180,-1283,-621,-412,-16,152,-180
0,2023-03-01T18:52:27.672014,1737196,1272,1820,177,-1293,-631,-413,-16,152,-180
0,2023-03-01T18:52:27.677196,1737202,1272,1820,177,-1293,-631,-413,-16,152,-180
0,2023-03-01T18:52:27.682235,1737207,1272,1820,177,-1293,-631,-413,-16,152,-180
0,2023-03-01T18:52:27.687166,1737211,1272,1820,177,-1293,-631,-413,-16,152,-180
0,2023-03-01T18:52:27.692681,1737217,1272,1821,178,-1287,-623,-418,-16,152,-180
0,2023-03-01T18:52:27.697296,1737222,1272,1821,178,-1287,-623,-418,-16,152,-180
0,2023-03-01T18:52:27.702657,1737227,1272,1821,178,-1287,-623,-418,-16,152,-180
0,2023-03-01T18:52:27.708174,1737233,1272,1821,178,-1287,-623,-418,-16,152,-180
0,2023-03-01T18:52:27.712921,1737237,1272,1819,177,-1283,-620,-410,-16,152,-180
0,2023-03-01T18:52:27.719081,1737243,1272,1819,177,-1283,-620,-410,-16,152,-180
0,2023-03-01T18:52:27.724876,1737249,1272,1819,177,-1283,-620,-410,-16,152,-180
0,2023-03-01T18:52:27.729524,1737254,1272,1819,177,-1283,-620,-410,-16,152,-180
0,2023-03-01T18:52:27.734754,1737260,1268,1821,180,-1282,-620,-400,-16,152,-180
0,2023-03-01T18:52:27.739717,1737265,1268,1821,180,-1282,-620,-400,-16,152,-180
0,2023-03-01T18:52:27.746006,1737271,1268,1821,180,-1282,-620,-400,-16,152,-180
0,2023-03-01T18:52:27.750966,1737276,1268,1821,180,-1282,-620,-400,-16,152,-180
0,2023-03-01T18:52:27.755862,1737281,1269,1823,179,-1282,-621,-402,-16,152,-180
0,2023-03-01T18:52:27.761957,1737286,1269,1823,179,-1282,-621,-402,-16,152,-180
0,2023-03-01T18:52:27.767146,1737291,1269,1823,179,-1282,-621,-402,-16,152,-180
0,2023-03-01T18:52:27.771860,1737296,1269,1821,177,-1280,-616,-404,-16,152,-180
0,2023-03-01T18:52:27.777290,1737302,1269,1821,177,-1280,-616,-404,-16,152,-180
0,2023-03-01T18:52:27.782787,1737308,1269,1821,177,-1280,-616,-404,-16,152,-180
0,2023-03-01T18:52:27.787467,1737312,1269,1821,177,-1280,-616,-404,-16,152,-180
0,2023-03-01T18:52:27.792652,1737317,1268,1818,183,-1287,-612,-407,-21,151,-183
0,2023-03-01T18:52:27.799020,1737323,1268,1818,183,-1287,-612,-407,-21,151,-183
0,2023-03-01T18:52:27.805160,1737329,1268,1818,183,-1287,-612,-407,-21,151,-183
0,2023-03-01T18:52:27.810466,1737335,1268,1818,183,-1287,-612,-407,-21,151,-183
0,2023-03-01T18:52:27.815768,1737340,1266,1820,180,-1283,-622,-407,-21,151,-183
0,2023-03-01T18:52:27.821508,1737347,1266,1820,180,-1283,-622,-407,-21,151,-183
0,2023-03-01T18:52:27.827002,1737352,1266,1820,180,-1283,-622,-407,-21,151,-183
0,2023-03-01T18:52:27.831947,1737357,1264,1817,178,-1282,-619,-412,-21,151,-183
0,2023-03-01T18:52:27.837562,1737362,1264,1817,178,-1282,-619,-412,-21,151,-183
0,2023-03-01T18:52:27.842854,1737367,1264,1817,178,-1282,-619,-412,-21,151,-183
0,2023-03-01T18:52:27.848131,1737373,1264,1817,178,-1282,-619,-412,-21,151,-183
0,2023-03-01T18:52:27.853005,1737377,1268,1818,180,-1283,-628,-410,-21,151,-183
0,2023-03-01T18:52:27.859021,1737383,1268,1818,180,-1283,-628,-410,-21,151,-183
0,2023-03-01T18:52:27.865065,1737390,1268,1818,180,-1283,-628,-410,-21,151,-183
0,2023-03-01T18:52:27.869447,1737395,1268,1818,180,-1283,-628,-410,-21,151,-183
0,2023-03-01T18:52:27.874541,1737399,1269,1820,183,-1277,-621,-413,-21,151,-183
0,2023-03-01T18:52:27.880044,1737405,1269,1820,183,-1277,-621,-413,-21,151,-183
0,2023-03-01T18:52:27.886265,1737411,1269,1820,183,-1277,-621,-413,-21,151,-183
0,2023-03-01T18:52:27.891367,1737416,1267,1819,187,-1294,-625,-406,-21,151,-183
0,2023-03-01T18:52:27.896598,1737421,1267,1819,187,-1294,-625,-406,-21,151,-183
0,2023-03-01T18:52:27.902487,1737426,1267,1819,187,-1294,-625,-406,-21,151,-183
0,2023-03-01T18:52:27.908224,1737433,1267,1819,187,-1294,-625,-406,-21,151,-183
0,2023-03-01T18:52:27.913169,1737438,1269,1818,191,-1297,-631,-407,-17,149,-173
0,2023-03-01T18:52:27.918686,1737443,1269,1818,191,-1297,-631,-407,-17,149,-173
0,2023-03-01T18:52:27.924332,1737449,1269,1818,191,-1297,-631,-407,-17,149,-173
0,2023-03-01T18:52:27.929140,1737454,1269,1818,191,-1297,-631,-407,-17,149,-173
0,2023-03-01T18:52:27.933782,1737458,1269,1821,191,-1287,-624,-413,-17,149,-173
0,2023-03-01T18:52:27.939428,1737464,1269,1821,191,-1287,-624,-413,-17,149,-173
0,2023-03-01T18:52:27.945586,1737470,1269,1821,191,-1287,-624,-413,-17,149,-173
0,2023-03-01T18:52:27.950275,1737475,1269,1821,191,-1287,-624,-413,-17,149,-173
0,2023-03-01T18:52:27.955087,1737480,1267,1815,186,-1298,-625,-418,-17,149,-173
0,2023-03-01T18:52:27.960489,1737485,1267,1815,186,-1298,-625,-418,-17,149,-173
0,2023-03-01T18:52:27.967612,1737492,1267,1815,186,-1298,-625,-418,-17,149,-173
0,2023-03-01T18:52:27.972695,1737497,1268,1816,189,-1285,-618,-411,-17,149,-173
0,2023-03-01T18:52:27.978034,1737502,1268,1816,189,-1285,-618,-411,-17,149,-173
0,2023-03-01T18:52:27.983575,1737508,1268,1816,189,-1285,-618,-411,-17,149,-173
0,2023-03-01T18:52:27.989290,1737513,1268,1816,189,-1285,-618,-411,-17,149,-173
0,2023-03-01T18:52:27.994671,1737519,1265,1818,190,-1297,-624,-408,-17,149,-173
0,2023-03-01T18:52:28.000123,1737525,1265,1818,190,-1297,-624,-408,-17,149,-173
0,2023-03-01T18:52:28.005738,1737530,1265,1818,190,-1297,-624,-408,-17,149,-173
0,2023-03-01T18:52:28.010940,1737535,1265,1818,190,-1297,-624,-408,-17,149,-173
0,2023-03-01T18:52:28.016149,1737540,1267,1819,187,-1294,-624,-409,-17,149,-173
0,2023-03-01T18:52:28.022454,1737547,1267,1819,187,-1294,-624,-409,-17,149,-173
0,2023-03-01T18:52:28.028088,1737553,1267,1819,187,-1294,-624,-409,-17,149,-173
0,2023-03-01T18:52:28.032660,1737558,1264,1816,191,-1293,-617,-412,-16,146,-178
0,2023-03-01T18:52:28.038175,1737563,1264,1816,191,-1293,-617,-412,-16,146,-178
0,2023-03-01T18:52:28.043772,1737569,1264,1816,191,-1293,-617,-412,-16,146,-178
0,2023-03-01T18:52:28.048534,1737573,1264,1816,191,-1293,-617,-412,-16,146,-178
0,2023-03-01T18:52:28.054919,1737579,1266,1819,195,-1293,-625,-415,-16,146,-178
0,2023-03-01T18:52:28.059504,1737584,1266,1819,195,-1293,-625,-415,-16,146,-178
0,2023-03-01T18:52:28.064798,1737589,1266,1819,195,-1293,-625,-415,-16,146,-178
0,2023-03-01T18:52:28.069976,1737594,1266,1819,195,-1293,-625,-415,-16,146,-178
0,2023-03-01T18:52:28.075014,1737600,1263,1818,195,-1268,-624,-414,-16,146,-178
0,2023-03-01T18:52:28.080558,1737606,1263,1818,195,-1268,-624,-414,-16,146,-178
0,2023-03-01T18:52:28.086631,1737611,1263,1818,195,-1268,-624,-414,-16,146,-178
0,2023-03-01T18:52:28.091769,1737616,1263,1818,195,-1268,-624,-414,-16,146,-178
0,2023-03-01T18:52:28.097314,1737622,1263,1816,191,-1283,-624,-411,-16,146,-178
0,2023-03-01T18:52:28.105669,1737630,1263,1816,191,-1283,-624,-411,-16,146,-178
0,2023-03-01T18:52:28.111283,1737636,1263,1816,191,-1283,-624,-411,-16,146,-178
0,2023-03-01T18:52:28.116396,1737640,1262,1815,190,-1276,-622,-414,-16,146,-178
0,2023-03-01T18:52:28.124068,1737649,1262,1815,190,-1276,-622,-414,-16,146,-178
0,2023-03-01T18:52:28.128695,1737654,1262,1815,190,-1276,-622,-414,-16,146,-178
0,2023-03-01T18:52:28.133611,1737658,1263,1816,198,-1288,-631,-420,-16,146,-178
0,2023-03-01T18:52:28.139515,1737664,1263,1816,198,-1288,-631,-420,-16,146,-178
0,2023-03-01T18:52:28.144678,1737669,1263,1816,198,-1288,-631,-420,-16,146,-178
0,2023-03-01T18:52:28.149818,1737674,1263,1816,198,-1288,-631,-420,-16,146,-178
0,2023-03-01T18:52:28.155249,1737679,1263,1818,198,-1284,-623,-403,-16,146,-178
0,2023-03-01T18:52:28.160518,1737686,1263,1818,198,-1284,-623,-403,-16,146,-178
0,2023-03-01T18:52:28.167158,1737692,1263,1818,198,-1284,-623,-403,-16,146,-178
0,2023-03-01T18:52:28.172231,1737697,1261,1816,205,-1289,-616,-414,-13,153,-177
0,2023-03-01T18:52:28.177605,1737702,1261,1816,205,-1289,-616,-414,-13,153,-177
0,2023-03-01T18:52:28.183054,1737708,1261,1816,205,-1289,-616,-414,-13,153,-177
0,2023-03-01T18:52:28.188380,1737713,1261,1816,205,-1289,-616,-414,-13,153,-177
0,2023-03-01T18:52:28.193664,1737718,1266,1819,200,-1295,-605,-407,-13,153,-177
0,2023-03-01T18:52:28.199699,1737724,1266,1819,200,-1295,-605,-407,-13,153,-177
0,2023-03-01T18:52:28.205468,1737731,1266,1819,200,-1295,-605,-407,-13,153,-177
0,2023-03-01T18:52:28.210333,1737735,1266,1819,200,-1295,-605,-407,-13,153,-177
0,2023-03-01T18:52:28.215282,1737740,1263,1817,203,-1277,-604,-406,-13,153,-177
0,2023-03-01T18:52:28.221731,1737746,1263,1817,203,-1277,-604,-406,-13,153,-177
0,2023-03-01T18:52:28.227378,1737752,1263,1817,203,-1277,-604,-406,-13,153,-177
0,2023-03-01T18:52:28.232058,1737757,1262,1816,199,-1275,-597,-392,-13,153,-177
0,2023-03-01T18:52:28.237934,1737762,1262,1816,199,-1275,-597,-392,-13,153,-177
0,2023-03-01T18:52:28.243683,1737768,1262,1816,199,-1275,-597,-392,-13,153,-177
0,2023-03-01T18:52:28.249577,1737775,1262,1816,199,-1275,-597,-392,-13,153,-177
0,2023-03-01T18:52:28.254590,1737779,1266,1820,204,-1275,-586,-399,-13,153,-177
0,2023-03-01T18:52:28.260001,1737785,1266,1820,204,-1275,-586,-399,-13,153,-177
0,2023-03-01T18:52:28.265468,1737790,1266,1820,204,-1275,-586,-399,-13,153,-177
0,2023-03-01T18:52:28.270022,1737795,1266,1820,204,-1275,-586,-399,-13,153,-177
0,2023-03-01T18:52:28.275046,1737799,1263,1816,196,-1283,-594,-402,-13,153,-177
0,2023-03-01T18:52:28.280535,1737805,1263,1816,196,-1283,-594,-402,-13,153,-177
0,2023-03-01T18:52:28.286836,1737811,1263,1816,196,-1283,-594,-402,-13,153,-177
0,2023-03-01T18:52:28.291916,1737817,1263,1816,196,-1283,-594,-402,-13,153,-177
0,2023-03-01T18:52:28.296841,1737822,1266,1814,203,-1279,-596,-401,-12,146,-172
0,2023-03-01T18:52:28.303101,1737828,1266,1814,203,-1279,-596,-401,-12,146,-172
0,2023-03-01T18:52:28.308001,1737833,1266,1814,203,-1279,-596,-401,-12,146,-172
0,2023-03-01T18:52:28.312787,1737837,1262,1817,207,-1273,-591,-405,-12,146,-172
0,2023-03-01T18:52:28.318580,1737843,1262,1817,207,-1273,-591,-405,-12,146,-172
0,2023-03-01T18:52:28.324089,1737848,1262,1817,207,-1273,-591,-405,-12,146,-172
0,2023-03-01T18:52:28.330813,1737856,1262,1817,207,-1273,-591,-405,-12,146,-172
0,2023-03-01T18:52:28.335862,1737861,1262,1812,205,-1283,-603,-400,-12,146,-172
0,2023-03-01T18:52:28.342042,1737867,1262,1812,205,-1283,-603,-400,-12,146,-172
0,2023-03-01T18:52:28.347238,1737872,1262,1812,205,-1283,-603,-400,-12,146,-172
0,2023-03-01T18:52:28.352497,1737877,1265,1817,209,-1281,-614,-414,-12,146,-172
0,2023-03-01T18:52:28.357955,1737882,1265,1817,209,-1281,-614,-414,-12,146,-172
0,2023-03-01T18:52:28.363534,1737888,1265,1817,209,-1281,-614,-414,-12,146,-172
0,2023-03-01T18:52:28.369311,1737894,1265,1817,209,-1281,-614,-414,-12,146,-172
0,2023-03-01T18:52:28.374366,1737900,1258,1816,216,-1283,-609,-398,-12,146,-172
0,2023-03-01T18:52:28.380149,1737905,1258,1816,216,-1283,-609,-398,-12,146,-172
0,2023-03-01T18:52:28.386570,1737911,1258,1816,216,-1283,-609,-398,-12,146,-172
0,2023-03-01T18:52:28.391522,1737916,1258,1816,216,-1283,-609,-398,-12,146,-172
0,2023-03-01T18:52:28.396318,1737921,1261,1813,207,-1290,-608,-408,-12,146,-172
0,2023-03-01T18:52:28.402473,1737927,1261,1813,207,-1290,-608,-408,-12,146,-172
0,2023-03-01T18:52:28.408394,1737932,1261,1813,207,-1290,-608,-408,-12,146,-172
0,2023-03-01T18:52:28.413237,1737937,1259,1813,214,-1278,-605,-408,-12,146,-172
0,2023-03-01T18:52:28.418941,1737944,1259,1813,214,-1278,-605,-408,-12,146,-172
0,2023-03-01T18:52:28.425171,1737950,1259,1813,214,-1278,-605,-408,-12,146,-172
0,2023-03-01T18:52:28.430671,1737955,1259,1813,214,-1278,-605,-408,-12,146,-172
0,2023-03-01T18:52:28.435833,1737960,1255,1814,216,-1280,-608,-408,-20,146,-170
0,2023-03-01T18:52:28.442112,1737966,1255,1814,216,-1280,-608,-408,-20,146,-170
0,2023-03-01T18:52:28.447887,1737972,1255,1814,216,-1280,-608,-408,-20,146,-170
0,2023-03-01T18:52:28.452665,1737977,1260,1815,217,-1278,-602,-403,-20,146,-170
0,2023-03-01T18:52:28.458101,1737982,1260,1815,217,-1278,-602,-403,-20,146,-170
0,2023-03-01T18:52:28.463826,1737989,1260,1815,217,-1278,-602,-403,-20,146,-170
0,2023-03-01T18:52:28.469839,1737995,1260,1815,217,-1278,-602,-403,-20,146,-170
0,2023-03-01T18:52:28.474824,1738000,1258,1817,215,-1298,-597,-399,-20,146,-170
0,2023-03-01T18:52:28.480381,1738005,1258,1817,215,-1298,-597,-399,-20,146,-170
0,2023-03-01T18:52:28.487021,1738011,1258,1817,215,-1298,-597,-399,-20,146,-170
0,2023-03-01T18:52:28.492225,1738016,1258,1817,215,-1298,-597,-399,-20,146,-170
0,2023-03-01T18:52:28.497413,1738021,1258,1814,207,-1293,-594,-407,-20,146,-170
0,2023-03-01T18:52:28.502520,1738027,1258,1814,207,-1293,-594,-407,-20,146,-170
0,2023-03-01T18:52:28.508033,1738033,1258,1814,207,-1293,-594,-407,-20,146,-170
0,2023-03-01T18:52:28.513155,1738038,1258,1817,215,-1285,-589,-409,-20,146,-170
0,2023-03-01T18:52:28.519308,1738044,1258,1817,215,-1285,-589,-409,-20,146,-170
0,2023-03-01T18:52:28.525884,1738050,1258,1817,215,-1285,-589,-409,-20,146,-170
0,2023-03-01T18:52:28.530706,1738055,1258,1817,215,-1285,-589,-409,-20,146,-170
0,2023-03-01T18:52:28.535668,1738060,1259,1815,213,-1290,-592,-406,-20,146,-170
0,2023-03-01T18:52:28.541269,1738065,1259,1815,213,-1290,-592,-406,-20,146,-170
0,2023-03-01T18:52:28.546618,1738071,1259,1815,213,-1290,-592,-406,-20,146,-170
0,2023-03-01T18:52:28.551579,1738077,1259,1815,213,-1290,-592,-406,-20,146,-170
0,2023-03-01T18:52:28.556360,1738081,1257,1814,220,-1283,-594,-406,-20,150,-168
0,2023-03-01T18:52:28.562200,1738087,1257,1814,220,-1283,-594,-406,-20,150,-168
0,2023-03-01T18:52:28.566987,1738092,1257,1814,220,-1283,-594,-406,-20,150,-168
0,2023-03-01T18:52:28.571911,1738097,1257,1814,220,-1283,-594,-406,-20,150,-168
0,2023-03-01T18:52:28.576853,1738101,1257,1817,221,-1290,-588,-408,-20,150,-168
0,2023-03-01T18:52:28.583360,1738108,1257,1817,221,-1290,-588,-408,-20,150,-168
0,2023-03-01T18:52:28.588922,1738114,1257,1817,221,-1290,-588,-408,-20,150,-168
0,2023-03-01T18:52:28.594234,1738119,1260,1810,215,-1267,-600,-402,-20,150,-168
0,2023-03-01T18:52:28.599987,1738125,1260,1810,215,-1267,-600,-402,-20,150,-168
0,2023-03-01T18:52:28.606174,1738131,1260,1810,215,-1267,-600,-402,-20,150,-168
0,2023-03-01T18:52:28.611013,1738136,1260,1810,215,-1267,-600,-402,-20,150,-168
0,2023-03-01T18:52:28.615988,1738140,1259,1812,222,-1281,-590,-409,-20,150,-168
