,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
32243,3195,0,2023-03-01T18:57:59.801743,2069344,1416,1749,-879,-1038,-571,-317,-61,149,-283
32244,3196,0,2023-03-01T18:57:59.808183,2069350,1416,1749,-879,-1038,-571,-317,-61,149,-283
32245,3197,0,2023-03-01T18:57:59.813407,2069356,1416,1749,-879,-1038,-571,-317,-61,149,-283
32246,3198,0,2023-03-01T18:57:59.819623,2069362,1416,1749,-879,-1038,-571,-317,-61,149,-283
32247,3199,0,2023-03-01T18:57:59.825177,2069367,1413,1750,-878,-1047,-574,-321,-61,149,-283
32248,3200,0,2023-03-01T18:57:59.830860,2069373,1413,1750,-878,-1047,-574,-321,-64,150,-284
32249,3201,0,2023-03-01T18:57:59.836384,2069380,1413,1750,-878,-1047,-574,-321,-64,150,-284
32250,3202,0,2023-03-01T18:57:59.843152,2069385,1413,1750,-878,-1047,-574,-321,-64,150,-284
32251,3203,0,2023-03-01T18:57:59.848478,2069391,1414,1752,-881,-1039,-572,-324,-64,150,-284
32252,3204,0,2023-03-01T18:57:59.854792,2069397,1414,1752,-881,-1039,-572,-324,-64,150,-284
32253,3205,0,2023-03-01T18:57:59.859627,2069402,1414,1752,-881,-1039,-572,-324,-64,150,-284
32254,3206,0,2023-03-01T18:57:59.864499,2069407,1414,1752,-881,-1039,-572,-324,-64,150,-284
32255,3207,0,2023-03-01T18:57:59.869591,2069412,1416,1751,-877,-1028,-567,-318,-64,150,-284
32256,3208,0,2023-03-01T18:57:59.877197,2069419,1416,1751,-877,-1028,-567,-318,-64,150,-284
32257,3209,0,2023-03-01T18:57:59.883029,2069426,1416,1751,-877,-1028,-567,-318,-64,150,-284
32258,3210,0,2023-03-01T18:57:59.888915,2069432,1413,1749,-883,-1036,-574,-313,-64,150,-284
32259,3211,0,2023-03-01T18:57:59.894882,2069437,1413,1749,-883,-1036,-574,-313,-64,150,-284
32260,3212,0,2023-03-01T18:57:59.900042,2069443,1413,1749,-883,-1036,-574,-313,-64,150,-284
32261,3213,0,2023-03-01T18:57:59.906027,2069448,1413,1749,-876,-1037,-574,-320,-64,150,-284
32262,3214,0,2023-03-01T18:57:59.912020,2069454,1413,1749,-876,-1037,-574,-320,-64,150,-284
