,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
3586,4538,0,2023-03-01T18:55:19.801906,1909336,250,701,1600,-1022,-549,-305,87,225,-103
3587,4539,0,2023-03-01T18:55:19.807243,1909341,241,691,1602,-1070,-553,-328,87,225,-103
3588,4540,0,2023-03-01T18:55:19.813469,1909347,241,691,1602,-1070,-553,-328,87,225,-103
3589,4541,0,2023-03-01T18:55:19.819300,1909353,241,691,1602,-1070,-553,-328,87,225,-103
3590,4542,0,2023-03-01T18:55:19.824240,1909358,241,691,1602,-1070,-553,-328,87,225,-103
3591,4543,0,2023-03-01T18:55:19.829616,1909363,233,676,1614,-1093,-555,-334,92,222,-98
3592,4544,0,2023-03-01T18:55:19.836388,1909370,233,676,1614,-1093,-555,-334,92,222,-98
3593,4545,0,2023-03-01T18:55:19.841326,1909376,233,676,1614,-1093,-555,-334,92,222,-98
3594,4546,0,2023-03-01T18:55:19.845998,1909380,233,664,1609,-1070,-582,-331,92,222,-98
3595,4547,0,2023-03-01T18:55:19.851729,1909386,233,664,1609,-1070,-582,-331,92,222,-98
3596,4548,0,2023-03-01T18:55:19.858002,1909392,233,664,1609,-1070,-582,-331,92,222,-98
3597,4549,0,2023-03-01T18:55:19.863079,1909397,233,664,1609,-1070,-582,-331,92,222,-98
3598,4550,0,2023-03-01T18:55:19.868673,1909402,240,668,1609,-1021,-592,-310,92,222,-98
3599,4551,0,2023-03-01T18:55:19.875183,1909409,240,668,1609,-1021,-592,-310,92,222,-98
3600,4552,0,2023-03-01T18:55:19.881008,1909414,240,668,1609,-1021,-592,-310,92,222,-98
3601,4553,0,2023-03-01T18:55:19.886149,1909420,250,684,1603,-996,-588,-311,92,222,-98
3602,4554,0,2023-03-01T18:55:19.891955,1909426,250,684,1603,-996,-588,-311,92,222,-98
3603,4555,0,2023-03-01T18:55:19.898860,1909433,250,684,1603,-996,-588,-311,92,222,-98
3604,4556,0,2023-03-01T18:55:19.904173,1909438,250,684,1603,-996,-588,-311,92,222,-98
3605,4557,0,2023-03-01T18:55:19.909116,1909443,253,693,1601,-1005,-577,-308,92,222,-98
3606,4558,0,2023-03-01T18:55:19.915385,1909449,253,693,1601,-1005,-577,-308,92,222,-98
3607,4559,0,2023-03-01T18:55:19.922001,1909456,253,693,1601,-1005,-577,-308,92,222,-98
3608,4560,0,2023-03-01T18:55:19.926887,1909460,249,696,1598,-1027,-551,-324,92,222,-98
3609,4561,0,2023-03-01T18:55:19.932117,1909467,249,696,1598,-1027,-551,-324,92,222,-98
3610,4562,0,2023-03-01T18:55:19.937834,1909472,249,696,1598,-1027,-551,-324,92,222,-98
