,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
35838,6790,0,2023-03-01T18:58:19.804931,2089349,1386,1791,-818,-1038,-572,-316,-32,114,-256
35839,6791,0,2023-03-01T18:58:19.810616,2089355,1385,1790,-817,-1032,-572,-325,-32,114,-256
35840,6792,0,2023-03-01T18:58:19.816213,2089360,1385,1790,-817,-1032,-572,-325,-32,114,-256
35841,6793,0,2023-03-01T18:58:19.820933,2089365,1385,1790,-817,-1032,-572,-325,-32,114,-256
35842,6794,0,2023-03-01T18:58:19.825626,2089370,1385,1790,-817,-1032,-572,-325,-32,114,-256
35843,6795,0,2023-03-01T18:58:19.831097,2089375,1385,1789,-821,-1035,-574,-325,-32,114,-256
35844,6796,0,2023-03-01T18:58:19.837516,2089381,1385,1789,-821,-1035,-574,-325,-32,114,-256
35845,6797,0,2023-03-01T18:58:19.843061,2089387,1385,1789,-821,-1035,-574,-325,-32,114,-256
35846,6798,0,2023-03-01T18:58:19.848518,2089393,1385,1789,-821,-1035,-574,-325,-32,114,-256
35847,6799,0,2023-03-01T18:58:19.853052,2089397,1384,1790,-818,-1044,-568,-307,-32,114,-256
35848,6800,0,2023-03-01T18:58:19.858938,2089403,1384,1790,-818,-1044,-568,-307,-32,114,-256
35849,6801,0,2023-03-01T18:58:19.864170,2089408,1384,1790,-818,-1044,-568,-307,-32,114,-256
35850,6802,0,2023-03-01T18:58:19.870762,2089414,1390,1790,-818,-1036,-565,-308,-32,114,-256
35851,6803,0,2023-03-01T18:58:19.878279,2089422,1390,1790,-818,-1036,-565,-308,-32,114,-256
35852,6804,0,2023-03-01T18:58:19.882902,2089427,1390,1790,-818,-1036,-565,-308,-32,114,-256
35853,6805,0,2023-03-01T18:58:19.887943,2089432,1390,1790,-818,-1036,-565,-308,-32,114,-256
35854,6806,0,2023-03-01T18:58:19.892459,2089437,1388,1787,-819,-1039,-567,-313,-33,111,-259
35855,6807,0,2023-03-01T18:58:19.898065,2089442,1388,1787,-819,-1039,-567,-313,-33,111,-259
35856,6808,0,2023-03-01T18:58:19.904172,2089447,1388,1787,-819,-1039,-567,-313,-33,111,-259
35857,6809,0,2023-03-01T18:58:19.909654,2089454,1388,1787,-819,-1039,-567,-313,-33,111,-259
35858,6810,0,2023-03-01T18:58:19.914751,2089458,1389,1786,-815,-1030,-566,-307,-33,111,-259
35859,6811,0,2023-03-01T18:58:19.919809,2089464,1389,1786,-815,-1030,-566,-307,-33,111,-259
35860,6812,0,2023-03-01T18:58:19.924538,2089468,1389,1786,-815,-1030,-566,-307,-33,111,-259
35861,6813,0,2023-03-01T18:58:19.929977,2089474,1389,1788,-822,-1035,-571,-312,-33,111,-259
35862,6814,0,2023-03-01T18:58:19.935704,2089480,1389,1788,-822,-1035,-571,-312,-33,111,-259
35863,6815,0,2023-03-01T18:58:19.941019,2089485,1389,1788,-822,-1035,-571,-312,-33,111,-259
35864,6816,0,2023-03-01T18:58:19.946132,2089490,1389,1788,-822,-1035,-571,-312,-33,111,-259
35865,6817,0,2023-03-01T18:58:19.951214,2089495,1388,1788,-820,-1047,-571,-321,-33,111,-259
35866,6818,0,2023-03-01T18:58:19.956860,2089500,1388,1788,-820,-1047,-571,-321,-33,111,-259
35867,6819,0,2023-03-01T18:58:19.961840,2089506,1388,1788,-820,-1047,-571,-321,-33,111,-259
35868,6820,0,2023-03-01T18:58:19.966701,2089510,1388,1788,-820,-1047,-571,-321,-33,111,-259
35869,6821,0,2023-03-01T18:58:19.972126,2089516,1386,1788,-817,-1036,-572,-325,-33,111,-259
35870,6822,0,2023-03-01T18:58:19.979174,2089523,1386,1788,-817,-1036,-572,-325,-33,111,-259
