,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
17851,8803,0,2023-03-01T18:56:39.800886,1989340,-429,-176,1548,-1040,-562,-322,76,266,-98
17852,8804,0,2023-03-01T18:56:39.805905,1989344,-429,-174,1549,-1043,-564,-319,76,266,-98
17853,8805,0,2023-03-01T18:56:39.811347,1989350,-429,-174,1549,-1043,-564,-319,76,266,-98
17854,8806,0,2023-03-01T18:56:39.816408,1989355,-429,-174,1549,-1043,-564,-319,76,266,-98
17855,8807,0,2023-03-01T18:56:39.821219,1989360,-429,-174,1549,-1043,-564,-319,76,266,-98
17856,8808,0,2023-03-01T18:56:39.826178,1989364,-432,-182,1543,-1035,-568,-321,84,272,-90
17857,8809,0,2023-03-01T18:56:39.832114,1989370,-432,-182,1543,-1035,-568,-321,84,272,-90
17858,8810,0,2023-03-01T18:56:39.837828,1989377,-432,-182,1543,-1035,-568,-321,84,272,-90
17859,8811,0,2023-03-01T18:56:39.843079,1989382,-432,-182,1543,-1035,-568,-321,84,272,-90
17860,8812,0,2023-03-01T18:56:39.848738,1989387,-432,-178,1547,-1033,-573,-334,84,272,-90
17861,8813,0,2023-03-01T18:56:39.857165,1989395,-432,-178,1547,-1033,-573,-334,84,272,-90
17862,8814,0,2023-03-01T18:56:39.862724,1989401,-432,-178,1547,-1033,-573,-334,84,272,-90
17863,8815,0,2023-03-01T18:56:39.868245,1989406,-426,-180,1541,-1037,-577,-333,84,272,-90
17864,8816,0,2023-03-01T18:56:39.874040,1989412,-426,-180,1541,-1037,-577,-333,84,272,-90
17865,8817,0,2023-03-01T18:56:39.879568,1989417,-426,-180,1541,-1037,-577,-333,84,272,-90
17866,8818,0,2023-03-01T18:56:39.884950,1989423,-426,-180,1541,-1037,-577,-333,84,272,-90
17867,8819,0,2023-03-01T18:56:39.889701,1989428,-427,-176,1541,-1033,-585,-319,84,272,-90
17868,8820,0,2023-03-01T18:56:39.895408,1989434,-427,-176,1541,-1033,-585,-319,84,272,-90
17869,8821,0,2023-03-01T18:56:39.900962,1989439,-427,-176,1541,-1033,-585,-319,84,272,-90
17870,8822,0,2023-03-01T18:56:39.906995,1989445,-426,-176,1541,-1038,-573,-316,84,272,-90
17871,8823,0,2023-03-01T18:56:39.912942,1989451,-426,-176,1541,-1038,-573,-316,84,272,-90
17872,8824,0,2023-03-01T18:56:39.918853,1989457,-426,-176,1541,-1038,-573,-316,84,272,-90
17873,8825,0,2023-03-01T18:56:39.923695,1989463,-426,-176,1541,-1038,-573,-316,84,272,-90
17874,8826,0,2023-03-01T18:56:39.929193,1989468,-429,-176,1548,-1043,-571,-324,84,272,-90
17875,8827,0,2023-03-01T18:56:39.935450,1989474,-429,-176,1548,-1043,-571,-324,84,272,-90
17876,8828,0,2023-03-01T18:56:39.941456,1989480,-429,-176,1548,-1043,-571,-324,84,272,-90
17877,8829,0,2023-03-01T18:56:39.946451,1989485,-427,-176,1546,-1044,-566,-325,79,267,-93
17878,8830,0,2023-03-01T18:56:39.951805,1989490,-427,-176,1546,-1044,-566,-325,79,267,-93
17879,8831,0,2023-03-01T18:56:39.957432,1989495,-427,-176,1546,-1044,-566,-325,79,267,-93
17880,8832,0,2023-03-01T18:56:39.962810,1989500,-427,-176,1546,-1044,-566,-325,79,267,-93
17881,8833,0,2023-03-01T18:56:39.969121,1989508,-425,-176,1551,-1041,-565,-326,79,267,-93
17882,8834,0,2023-03-01T18:56:39.974928,1989514,-425,-176,1551,-1041,-565,-326,79,267,-93
17883,8835,0,2023-03-01T18:56:39.979378,1989518,-425,-176,1551,-1041,-565,-326,79,267,-93
17884,8836,0,2023-03-01T18:56:39.984321,1989523,-425,-176,1551,-1041,-565,-326,79,267,-93
17885,8837,0,2023-03-01T18:56:39.989018,1989527,-428,-178,1546,-1033,-570,-319,79,267,-93
17886,8838,0,2023-03-01T18:56:39.995003,1989533,-428,-178,1546,-1033,-570,-319,79,267,-93
17887,8839,0,2023-03-01T18:56:40.001294,1989539,-428,-178,1546,-1033,-570,-319,79,267,-93
17888,8840,0,2023-03-01T18:56:40.006890,1989545,-424,-175,1540,-1033,-572,-320,79,267,-93
17889,8841,0,2023-03-01T18:56:40.012404,1989551,-424,-175,1540,-1033,-572,-320,79,267,-93
17890,8842,0,2023-03-01T18:56:40.018063,1989556,-424,-175,1540,-1033,-572,-320,79,267,-93
17891,8843,0,2023-03-01T18:56:40.023338,1989561,-424,-175,1540,-1033,-572,-320,79,267,-93
17892,8844,0,2023-03-01T18:56:40.029470,1989568,-430,-174,1541,-1024,-569,-320,79,267,-93
17893,8845,0,2023-03-01T18:56:40.035177,1989573,-430,-174,1541,-1024,-569,-320,79,267,-93
17894,8846,0,2023-03-01T18:56:40.040387,1989579,-430,-174,1541,-1024,-569,-320,79,267,-93
17895,8847,0,2023-03-01T18:56:40.045810,1989584,-423,-175,1545,-1032,-570,-326,79,267,-93
17896,8848,0,2023-03-01T18:56:40.051629,1989590,-423,-175,1545,-1032,-570,-326,79,267,-93
17897,8849,0,2023-03-01T18:56:40.057440,1989595,-423,-175,1545,-1032,-570,-326,79,267,-93
17898,8850,0,2023-03-01T18:56:40.062683,1989602,-423,-175,1545,-1032,-570,-326,79,267,-93
17899,8851,0,2023-03-01T18:56:40.068292,1989607,-426,-177,1542,-1038,-575,-327,79,267,-93
17900,8852,0,2023-03-01T18:56:40.074355,1989612,-426,-177,1542,-1038,-575,-327,79,267,-93
17901,8853,0,2023-03-01T18:56:40.080760,1989619,-426,-177,1542,-1038,-575,-327,79,267,-93
17902,8854,0,2023-03-01T18:56:40.086972,1989625,-430,-177,1548,-1039,-576,-320,71,263,-93
17903,8855,0,2023-03-01T18:56:40.092546,1989632,-430,-177,1548,-1039,-576,-320,71,263,-93
17904,8856,0,2023-03-01T18:56:40.097890,1989637,-430,-177,1548,-1039,-576,-320,71,263,-93
17905,8857,0,2023-03-01T18:56:40.102837,1989641,-430,-177,1548,-1039,-576,-320,71,263,-93
17906,8858,0,2023-03-01T18:56:40.108990,1989648,-429,-175,1550,-1029,-568,-319,71,263,-93
17907,8859,0,2023-03-01T18:56:40.114590,1989653,-429,-175,1550,-1029,-568,-319,71,263,-93
17908,8860,0,2023-03-01T18:56:40.119909,1989658,-429,-175,1550,-1029,-568,-319,71,263,-93
17909,8861,0,2023-03-01T18:56:40.124571,1989663,-429,-175,1550,-1029,-568,-319,71,263,-93
17910,8862,0,2023-03-01T18:56:40.129694,1989667,-426,-179,1544,-1039,-572,-322,71,263,-93
17911,8863,0,2023-03-01T18:56:40.135195,1989673,-426,-179,1544,-1039,-572,-322,71,263,-93
17912,8864,0,2023-03-01T18:56:40.141300,1989680,-426,-179,1544,-1039,-572,-322,71,263,-93
17913,8865,0,2023-03-01T18:56:40.147110,1989686,-429,-179,1542,-1042,-579,-321,71,263,-93
17914,8866,0,2023-03-01T18:56:40.152600,1989691,-429,-179,1542,-1042,-579,-321,71,263,-93
17915,8867,0,2023-03-01T18:56:40.158165,1989696,-429,-179,1542,-1042,-579,-321,71,263,-93
17916,8868,0,2023-03-01T18:56:40.163176,1989701,-429,-179,1542,-1042,-579,-321,71,263,-93
17917,8869,0,2023-03-01T18:56:40.169840,1989708,-424,-178,1544,-1040,-576,-321,71,263,-93
17918,8870,0,2023-03-01T18:56:40.176385,1989714,-424,-178,1544,-1040,-576,-321,71,263,-93
17919,8871,0,2023-03-01T18:56:40.182155,1989721,-424,-178,1544,-1040,-576,-321,71,263,-93
17920,8872,0,2023-03-01T18:56:40.187845,1989727,-425,-179,1543,-1041,-568,-324,71,263,-93
17921,8873,0,2023-03-01T18:56:40.193619,1989732,-425,-179,1543,-1041,-568,-324,71,263,-93
17922,8874,0,2023-03-01T18:56:40.199229,1989738,-425,-179,1543,-1041,-568,-324,71,263,-93
17923,8875,0,2023-03-01T18:56:40.203959,1989742,-425,-179,1543,-1041,-568,-324,71,263,-93
17924,8876,0,2023-03-01T18:56:40.208915,1989747,-428,-175,1543,-1039,-573,-327,73,265,-99
17925,8877,0,2023-03-01T18:56:40.214623,1989753,-428,-175,1543,-1039,-573,-327,73,265,-99
17926,8878,0,2023-03-01T18:56:40.220264,1989758,-428,-175,1543,-1039,-573,-327,73,265,-99
17927,8879,0,2023-03-01T18:56:40.225616,1989764,-428,-177,1547,-1040,-573,-321,73,265,-99
17928,8880,0,2023-03-01T18:56:40.230901,1989770,-428,-177,1547,-1040,-573,-321,73,265,-99
17929,8881,0,2023-03-01T18:56:40.235643,1989774,-428,-177,1547,-1040,-573,-321,73,265,-99
17930,8882,0,2023-03-01T18:56:40.240940,1989779,-428,-177,1547,-1040,-573,-321,73,265,-99
17931,8883,0,2023-03-01T18:56:40.246557,1989784,-427,-179,1545,-1036,-578,-322,73,265,-99
17932,8884,0,2023-03-01T18:56:40.252376,1989790,-427,-179,1545,-1036,-578,-322,73,265,-99
17933,8885,0,2023-03-01T18:56:40.258238,1989796,-427,-179,1545,-1036,-578,-322,73,265,-99
17934,8886,0,2023-03-01T18:56:40.264139,1989803,-427,-179,1545,-1036,-578,-322,73,265,-99
17935,8887,0,2023-03-01T18:56:40.269454,1989808,-428,-177,1547,-1026,-582,-322,73,265,-99
17936,8888,0,2023-03-01T18:56:40.275485,1989814,-428,-177,1547,-1026,-582,-322,73,265,-99
17937,8889,0,2023-03-01T18:56:40.281297,1989820,-428,-177,1547,-1026,-582,-322,73,265,-99
17938,8890,0,2023-03-01T18:56:40.287248,1989825,-427,-178,1545,-1032,-574,-316,73,265,-99
17939,8891,0,2023-03-01T18:56:40.293008,1989831,-427,-178,1545,-1032,-574,-316,73,265,-99
17940,8892,0,2023-03-01T18:56:40.299279,1989837,-427,-178,1545,-1032,-574,-316,73,265,-99
17941,8893,0,2023-03-01T18:56:40.304372,1989842,-427,-178,1545,-1032,-574,-316,73,265,-99
17942,8894,0,2023-03-01T18:56:40.310726,1989849,-425,-177,1541,-1033,-571,-321,73,265,-99
17943,8895,0,2023-03-01T18:56:40.316262,1989855,-425,-177,1541,-1033,-571,-321,73,265,-99
17944,8896,0,2023-03-01T18:56:40.321738,1989860,-425,-177,1541,-1033,-571,-321,73,265,-99
17945,8897,0,2023-03-01T18:56:40.327483,1989866,-427,-174,1546,-1036,-567,-317,73,265,-99
17946,8898,0,2023-03-01T18:56:40.333214,1989871,-427,-174,1546,-1036,-567,-317,73,265,-99
17947,8899,0,2023-03-01T18:56:40.338753,1989877,-427,-174,1546,-1036,-567,-317,73,265,-99
17948,8900,0,2023-03-01T18:56:40.344066,1989882,-427,-174,1546,-1036,-567,-317,73,265,-99
17949,8901,0,2023-03-01T18:56:40.349978,1989889,-429,-176,1548,-1037,-575,-324,84,264,-88
17950,8902,0,2023-03-01T18:56:40.355788,1989894,-429,-176,1548,-1037,-575,-324,84,264,-88
17951,8903,0,2023-03-01T18:56:40.361740,1989900,-429,-176,1548,-1037,-575,-324,84,264,-88
17952,8904,0,2023-03-01T18:56:40.368003,1989906,-428,-177,1550,-1038,-572,-327,84,264,-88
17953,8905,0,2023-03-01T18:56:40.373892,1989912,-428,-177,1550,-1038,-572,-327,84,264,-88
17954,8906,0,2023-03-01T18:56:40.379489,1989918,-428,-177,1550,-1038,-572,-327,84,264,-88
17955,8907,0,2023-03-01T18:56:40.384796,1989923,-428,-177,1550,-1038,-572,-327,84,264,-88
17956,8908,0,2023-03-01T18:56:40.389503,1989928,-428,-175,1542,-1040,-577,-325,84,264,-88
17957,8909,0,2023-03-01T18:56:40.395233,1989934,-428,-175,1542,-1040,-577,-325,84,264,-88
17958,8910,0,2023-03-01T18:56:40.400865,1989939,-428,-175,1542,-1040,-577,-325,84,264,-88
17959,8911,0,2023-03-01T18:56:40.405954,1989944,-427,-179,1546,-1041,-580,-325,84,264,-88
17960,8912,0,2023-03-01T18:56:40.411909,1989950,-427,-179,1546,-1041,-580,-325,84,264,-88
17961,8913,0,2023-03-01T18:56:40.417667,1989956,-427,-179,1546,-1041,-580,-325,84,264,-88
17962,8914,0,2023-03-01T18:56:40.422685,1989961,-427,-179,1546,-1041,-580,-325,84,264,-88
17963,8915,0,2023-03-01T18:56:40.428199,1989966,-430,-175,1551,-1039,-587,-316,84,264,-88
17964,8916,0,2023-03-01T18:56:40.433476,1989972,-430,-175,1551,-1039,-587,-316,84,264,-88
17965,8917,0,2023-03-01T18:56:40.439222,1989978,-430,-175,1551,-1039,-587,-316,84,264,-88
17966,8918,0,2023-03-01T18:56:40.444414,1989983,-430,-175,1551,-1039,-587,-316,84,264,-88
17967,8919,0,2023-03-01T18:56:40.449131,1989988,-427,-175,1545,-1031,-576,-316,84,264,-88
17968,8920,0,2023-03-01T18:56:40.454489,1989993,-427,-175,1545,-1031,-576,-316,84,264,-88
17969,8921,0,2023-03-01T18:56:40.460073,1989999,-427,-175,1545,-1031,-576,-316,84,264,-88
17970,8922,0,2023-03-01T18:56:40.465031,1990003,-427,-175,1545,-1031,-576,-316,84,264,-88
17971,8923,0,2023-03-01T18:56:40.470854,1990009,-428,-174,1552,-1038,-578,-321,73,277,-87
17972,8924,0,2023-03-01T18:56:40.476793,1990014,-428,-174,1552,-1038,-578,-321,73,277,-87
17973,8925,0,2023-03-01T18:56:40.482689,1990021,-428,-174,1552,-1038,-578,-321,73,277,-87
