,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
39449,401,0,2023-03-01T18:58:39.804285,2109349,894,894,-2209,-1029,-568,-318,67,123,-433
39450,402,0,2023-03-01T18:58:39.809126,2109355,894,894,-2209,-1029,-568,-318,67,123,-433
39451,403,0,2023-03-01T18:58:39.815328,2109361,888,893,-2210,-1037,-569,-316,67,123,-433
39452,404,0,2023-03-01T18:58:39.821073,2109366,888,893,-2210,-1037,-569,-316,67,123,-433
39453,405,0,2023-03-01T18:58:39.826284,2109371,888,893,-2210,-1037,-569,-316,67,123,-433
39454,406,0,2023-03-01T18:58:39.831147,2109376,888,893,-2210,-1037,-569,-316,67,123,-433
39455,407,0,2023-03-01T18:58:39.836984,2109382,891,891,-2206,-1038,-569,-318,69,123,-435
39456,408,0,2023-03-01T18:58:39.842876,2109387,891,891,-2206,-1038,-569,-318,69,123,-435
39457,409,0,2023-03-01T18:58:39.847902,2109392,891,891,-2206,-1038,-569,-318,69,123,-435
39458,410,0,2023-03-01T18:58:39.852663,2109398,891,891,-2206,-1038,-569,-318,69,123,-435
39459,411,0,2023-03-01T18:58:39.857888,2109403,893,890,-2200,-1042,-574,-323,69,123,-435
39460,412,0,2023-03-01T18:58:39.863798,2109409,893,890,-2200,-1042,-574,-323,69,123,-435
39461,413,0,2023-03-01T18:58:39.868808,2109414,893,890,-2200,-1042,-574,-323,69,123,-435
39462,414,0,2023-03-01T18:58:39.875543,2109420,892,895,-2208,-1041,-574,-326,69,123,-435
39463,415,0,2023-03-01T18:58:39.880376,2109425,892,895,-2208,-1041,-574,-326,69,123,-435
39464,416,0,2023-03-01T18:58:39.885503,2109430,892,895,-2208,-1041,-574,-326,69,123,-435
39465,417,0,2023-03-01T18:58:39.890239,2109435,892,895,-2208,-1041,-574,-326,69,123,-435
39466,418,0,2023-03-01T18:58:39.896453,2109442,891,896,-2211,-1047,-571,-327,69,123,-435
39467,419,0,2023-03-01T18:58:39.902190,2109447,891,896,-2211,-1047,-571,-327,69,123,-435
39468,420,0,2023-03-01T18:58:39.907621,2109453,891,896,-2211,-1047,-571,-327,69,123,-435
39469,421,0,2023-03-01T18:58:39.913251,2109458,891,896,-2211,-1047,-571,-327,69,123,-435
39470,422,0,2023-03-01T18:58:39.918948,2109464,888,890,-2208,-1038,-572,-320,69,123,-435
