,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
21432,2384,0,2023-03-01T18:56:59.800255,2009339,812,1490,1063,-1038,-572,-328,-38,210,-190
21433,2385,0,2023-03-01T18:56:59.806255,2009346,812,1490,1063,-1038,-572,-328,-38,210,-190
21434,2386,0,2023-03-01T18:56:59.811230,2009351,809,1490,1055,-1037,-576,-320,-38,210,-190
21435,2387,0,2023-03-01T18:56:59.816545,2009356,809,1490,1055,-1037,-576,-320,-38,210,-190
21436,2388,0,2023-03-01T18:56:59.821708,2009361,809,1490,1055,-1037,-576,-320,-38,210,-190
21437,2389,0,2023-03-01T18:56:59.828205,2009368,809,1490,1055,-1037,-576,-320,-38,210,-190
21438,2390,0,2023-03-01T18:56:59.833212,2009373,812,1489,1054,-1038,-570,-325,-38,210,-190
21439,2391,0,2023-03-01T18:56:59.838901,2009378,812,1489,1054,-1038,-570,-325,-38,210,-190
21440,2392,0,2023-03-01T18:56:59.843631,2009383,812,1489,1054,-1038,-570,-325,-38,210,-190
21441,2393,0,2023-03-01T18:56:59.849596,2009389,812,1489,1054,-1038,-570,-325,-38,210,-190
21442,2394,0,2023-03-01T18:56:59.854726,2009394,816,1487,1052,-1046,-574,-322,-38,210,-190
21443,2395,0,2023-03-01T18:56:59.860888,2009400,816,1487,1052,-1046,-574,-322,-38,210,-190
21444,2396,0,2023-03-01T18:56:59.866568,2009406,816,1487,1052,-1046,-574,-322,-38,210,-190
21445,2397,0,2023-03-01T18:56:59.872241,2009411,811,1489,1058,-1043,-573,-326,-38,210,-190
21446,2398,0,2023-03-01T18:56:59.877967,2009417,811,1489,1058,-1043,-573,-326,-38,210,-190
21447,2399,0,2023-03-01T18:56:59.885680,2009425,811,1489,1058,-1043,-573,-326,-38,210,-190
21448,2400,0,2023-03-01T18:56:59.890707,2009431,810,1492,1057,-1031,-578,-325,-31,203,-181
21449,2401,0,2023-03-01T18:56:59.896108,2009436,810,1492,1057,-1031,-578,-325,-31,203,-181
21450,2402,0,2023-03-01T18:56:59.900902,2009441,810,1492,1057,-1031,-578,-325,-31,203,-181
21451,2403,0,2023-03-01T18:56:59.906739,2009446,810,1492,1057,-1031,-578,-325,-31,203,-181
21452,2404,0,2023-03-01T18:56:59.912115,2009452,813,1489,1051,-1039,-570,-328,-31,203,-181
21453,2405,0,2023-03-01T18:56:59.917293,2009457,813,1489,1051,-1039,-570,-328,-31,203,-181
21454,2406,0,2023-03-01T18:56:59.922178,2009461,813,1489,1051,-1039,-570,-328,-31,203,-181
21455,2407,0,2023-03-01T18:56:59.928197,2009467,813,1489,1051,-1039,-570,-328,-31,203,-181
21456,2408,0,2023-03-01T18:56:59.933161,2009473,813,1490,1056,-1040,-571,-319,-31,203,-181
21457,2409,0,2023-03-01T18:56:59.939187,2009479,813,1490,1056,-1040,-571,-319,-31,203,-181
21458,2410,0,2023-03-01T18:56:59.945237,2009485,813,1490,1056,-1040,-571,-319,-31,203,-181
21459,2411,0,2023-03-01T18:56:59.950130,2009490,813,1489,1052,-1036,-574,-323,-31,203,-181
21460,2412,0,2023-03-01T18:56:59.955677,2009495,813,1489,1052,-1036,-574,-323,-31,203,-181
21461,2413,0,2023-03-01T18:56:59.960854,2009500,813,1489,1052,-1036,-574,-323,-31,203,-181
21462,2414,0,2023-03-01T18:56:59.967059,2009506,813,1489,1052,-1036,-574,-323,-31,203,-181
21463,2415,0,2023-03-01T18:56:59.972398,2009511,813,1489,1052,-1036,-574,-323,-31,203,-181
21464,2416,0,2023-03-01T18:56:59.978091,2009518,813,1489,1052,-1036,-574,-323,-31,203,-181
21465,2417,0,2023-03-01T18:56:59.984121,2009524,813,1489,1052,-1036,-574,-323,-31,203,-181
