,Unnamed: 0,imu,server_time,arduino_time,ax,ay,az,gx,gy,gz,mx,my,mz
28634,9586,0,2023-03-01T18:57:39.800332,2049342,864,1492,1038,79,-1052,44,-36,214,-180
28635,9587,0,2023-03-01T18:57:39.805852,2049347,864,1492,1038,79,-1052,44,-36,214,-180
28636,9588,0,2023-03-01T18:57:39.811576,2049353,864,1492,1038,79,-1052,44,-36,214,-180
28637,9589,0,2023-03-01T18:57:39.817205,2049359,864,1492,1038,79,-1052,44,-36,214,-180
28638,9590,0,2023-03-01T18:57:39.822236,2049364,863,1495,1027,99,-1062,52,-36,214,-180
28639,9591,0,2023-03-01T18:57:39.827595,2049370,863,1495,1027,99,-1062,52,-36,214,-180
28640,9592,0,2023-03-01T18:57:39.832267,2049374,863,1495,1027,99,-1062,52,-36,214,-180
28641,9593,0,2023-03-01T18:57:39.839747,2049381,863,1495,1027,99,-1062,52,-36,214,-180
28642,9594,0,2023-03-01T18:57:39.845574,2049387,872,1510,1022,91,-1060,45,-36,214,-180
28643,9595,0,2023-03-01T18:57:39.850810,2049393,872,1510,1022,91,-1060,45,-36,214,-180
28644,9596,0,2023-03-01T18:57:39.855989,2049398,872,1510,1022,91,-1060,45,-36,214,-180
28645,9597,0,2023-03-01T18:57:39.861287,2049403,873,1504,1014,100,-1071,50,-36,214,-180
28646,9598,0,2023-03-01T18:57:39.867158,2049409,873,1504,1014,100,-1071,50,-36,214,-180
28647,9599,0,2023-03-01T18:57:39.872188,2049414,873,1504,1014,100,-1071,50,-36,214,-180
28648,9600,0,2023-03-01T18:57:39.877900,2049420,873,1504,1014,100,-1071,50,-36,214,-180
28649,9601,0,2023-03-01T18:57:39.882815,2049425,876,1511,1008,106,-1054,53,-32,210,-178
28650,9602,0,2023-03-01T18:57:39.888399,2049430,876,1511,1008,106,-1054,53,-32,210,-178
28651,9603,0,2023-03-01T18:57:39.893456,2049435,876,1511,1008,106,-1054,53,-32,210,-178
28652,9604,0,2023-03-01T18:57:39.900144,2049441,874,1510,1007,123,-1071,60,-32,210,-178
28653,9605,0,2023-03-01T18:57:39.906002,2049447,874,1510,1007,123,-1071,60,-32,210,-178
28654,9606,0,2023-03-01T18:57:39.910966,2049453,874,1510,1007,123,-1071,60,-32,210,-178
28655,9607,0,2023-03-01T18:57:39.916672,2049459,874,1510,1007,123,-1071,60,-32,210,-178
28656,9608,0,2023-03-01T18:57:39.921567,2049463,884,1522,1005,116,-1070,49,-32,210,-178
28657,9609,0,2023-03-01T18:57:39.927175,2049469,884,1522,1005,116,-1070,49,-32,210,-178
28658,9610,0,2023-03-01T18:57:39.932445,2049474,884,1522,1005,116,-1070,49,-32,210,-178
28659,9611,0,2023-03-01T18:57:39.937641,2049479,884,1522,1005,116,-1070,49,-32,210,-178
28660,9612,0,2023-03-01T18:57:39.943169,2049485,877,1510,1004,129,-1072,52,-32,210,-178
28661,9613,0,2023-03-01T18:57:39.949124,2049490,877,1510,1004,129,-1072,52,-32,210,-178
28662,9614,0,2023-03-01T18:57:39.954662,2049496,877,1510,1004,129,-1072,52,-32,210,-178
28663,9615,0,2023-03-01T18:57:39.961732,2049503,880,1514,1006,100,-1105,13,-32,210,-178
